0,1,1,3,4,6,8,10,13,15,18,20,23,25,27,30,33,36,39,43,46,49,52,54,57,59,60,62,64,66,68,70,71,72,73,74,74,75,75,76,76,77,77
0,1,2,3,5,7,9,11,14,17,20,22,25,28,31,34,37,40,44,47,50,53,56,59,61,63,65,67,68,70,72,74,75,76,77,78,79,79,80,81,81,82,83
0,1,2,4,6,8,10,13,15,18,21,24,27,30,33,37,40,44,47,50,53,56,59,61,64,66,68,71,73,74,76,77,79,80,81,82,83,84,85,85,86,87,88
0,1,3,5,7,9,11,14,16,19,23,26,29,33,36,40,43,47,50,54,57,60,63,66,68,71,74,76,79,82,85,88,90,92,94,95,96,98,99,100,102,103,104
0,2,3,5,7,10,12,15,18,21,24,27,31,34,38,42,45,49,53,56,60,63,67,70,73,76,79,82,85,88,91,94,97,100,102,105,108,110,113,115,117,119,120
1,2,4,6,8,10,13,15,18,21,25,28,32,35,39,43,47,51,54,58,62,65,69,72,76,79,83,87,91,94,98,102,105,109,112,116,120,124,128,132,135,139,142
1,2,4,6,8,11,13,16,19,22,26,29,33,36,40,44,48,52,56,60,64,67,71,75,79,83,87,92,96,100,105,109,114,118,123,127,132,137,141,146,150,155,159
1,3,5,7,9,11,14,17,20,23,26,30,34,37,41,45,49,53,57,61,65,69,73,78,82,86,91,95,100,105,110,115,119,124,130,135,140,146,153,159,167,174,182
1,3,5,7,9,12,14,17,20,24,27,31,34,38,42,46,50,54,58,62,67,71,75,80,84,89,93,98,103,108,113,118,124,129,135,141,147,153,160,167,174,181,189
1,3,5,7,9,12,15,18,21,24,28,31,35,39,43,47,51,55,59,64,68,72,77,82,86,91,96,100,105,111,116,121,127,133,139,145,151,158,165,172,180,187,195
1,3,5,8,10,12,15,18,22,25,29,32,36,40,44,48,52,56,61,65,69,74,79,83,88,93,98,103,108,114,119,125,131,136,142,149,155,162,169,176,184,192,201
2,4,6,8,10,13,16,19,22,26,29,33,37,41,45,49,53,58,62,67,71,76,81,86,91,96,101,106,112,117,123,129,134,140,146,153,159,166,174,182,190,199,208
2,4,6,8,11,13,16,19,23,26,30,34,38,42,46,50,54,59,63,68,73,78,83,88,93,98,104,109,115,121,127,133,139,145,151,158,165,172,180,189,198,207,217
2,4,6,9,11,14,17,20,23,27,31,35,39,43,47,51,56,60,65,70,75,80,85,90,95,101,107,113,119,125,131,138,144,151,158,165,173,181,189,199,208,219,229
2,4,7,9,11,14,17,21,24,28,31,35,40,44,48,52,57,62,66,71,77,82,87,93,99,105,111,117,124,130,137,144,151,158,166,173,181,190,199,208,219,230,243
2,4,7,9,12,15,18,21,25,28,32,36,40,45,49,53,58,63,68,73,79,84,90,96,102,108,115,121,128,135,142,149,157,164,172,180,189,198,207,217,228,239,252
2,5,7,10,12,15,18,22,25,29,33,37,41,46,50,55,60,65,70,76,81,87,93,99,106,112,119,126,133,140,147,154,162,170,178,187,196,205,215,226,237,248,260
3,5,8,10,13,16,19,23,26,30,34,38,42,47,52,57,62,68,73,79,85,91,97,104,110,117,124,130,137,144,152,160,168,176,185,195,204,214,224,234,245,256,268
3,5,8,11,14,17,20,23,27,31,35,39,44,49,54,59,65,70,76,82,88,95,101,108,115,122,129,135,142,150,157,165,174,183,193,203,213,223,233,245,257,269,283
3,6,9,12,14,18,21,24,28,32,36,41,45,51,56,62,69,75,81,87,93,99,106,113,120,127,135,142,150,158,166,175,184,194,203,213,223,233,244,256,269,283,299
4,7,9,12,16,19,22,26,30,34,38,43,49,55,61,68,74,81,87,94,100,107,114,121,128,136,144,153,162,172,182,192,202,212,221,231,241,251,263,276,289,304,318
4,7,10,13,16,20,23,27,31,35,40,46,53,59,66,73,80,87,94,100,107,113,120,127,135,143,152,162,173,185,196,208,220,233,247,262,279,294,307,317,324,329,334
5,8,11,14,17,21,24,28,32,37,43,49,56,64,71,79,86,92,99,106,114,122,130,139,147,156,165,174,184,195,208,222,238,256,275,296,318,341,366,392,421,450,482
