43,42,41,40,38,36,35,33,32,31,30,29,27,24,21,16,11,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,43,42,41,39,37,36,34,33,32,31,29,26,22,17,11,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,46,45,43,42,40,38,37,35,34,33,31,28,24,18,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,50,49,47,46,44,43,41,40,38,37,36,33,30,25,20,13,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,52,51,50,48,46,45,43,42,40,39,37,35,31,27,21,14,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,54,53,51,49,48,46,44,43,41,40,39,36,33,30,26,21,18,17,15,14,14,12,11,9,8,6,6,5,4,3,2,1,1,1,1,0,0,0,0,0,0,0,1,3,5,9
56,55,54,52,51,49,47,46,44,43,41,40,38,37,36,35,34,33,33,32,31,29,28,26,25,24,23,22,20,19,17,17,16,16,15,14,12,11,9,9,9,9,9,10,10,10,11
57,56,55,54,52,50,48,47,45,44,42,41,40,39,38,37,37,36,35,34,32,31,30,29,28,26,25,24,23,22,21,20,20,19,18,17,16,16,15,14,14,13,13,12,12,12,11
58,57,56,54,53,51,49,48,46,45,43,42,41,40,39,38,37,36,35,34,33,32,30,29,28,27,26,25,24,23,22,21,20,20,19,18,17,17,16,15,15,14,14,13,13,12,12
59,58,57,55,54,52,50,48,47,45,44,43,42,41,40,39,38,37,36,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,19,18,17,16,16,15,15,14,14,13,13,12
60,59,58,56,55,53,51,49,48,46,45,44,43,41,40,39,38,37,36,35,34,33,32,31,30,28,27,26,25,25,24,23,22,21,20,19,19,18,17,17,16,15,15,14,14,14,13
61,60,59,57,56,54,52,50,49,47,46,45,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,21,20,19,18,18,17,16,16,16,15,15,15
62,61,60,58,57,55,53,51,49,48,47,46,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,24,23,22,21,21,20,19,19,18,17,17,17,16,17
63,62,61,59,57,56,54,52,50,49,47,46,45,44,43,42,40,39,38,37,37,36,35,34,33,32,31,30,29,29,28,27,26,25,25,24,23,22,22,21,20,20,19,19,18,18,18
64,63,62,60,58,56,55,53,51,50,48,47,46,45,44,43,41,40,39,38,38,37,36,35,34,34,33,32,31,30,30,29,28,27,27,26,25,25,24,23,22,22,21,21,21,22,23
65,64,63,61,59,57,55,54,52,50,49,48,47,46,45,43,42,42,41,41,40,40,39,39,38,37,36,36,35,34,33,33,32,31,30,30,29,29,28,27,27,26,26,26,28,30,34
66,65,64,62,60,59,57,55,53,52,50,49,48,47,46,46,45,46,46,46,47,47,46,46,45,44,43,43,42,42,42,42,41,41,41,40,39,39,38,38,37,37,37,39,42,46,56
67,66,65,64,62,60,58,56,54,53,51,50,49,50,51,54,57,62,66,68,71,71,69,68,67,64,62,62,61,61,62,63,64,66,67,65,64,62,61,60,61,61,62,65,71,78,96
68,68,66,65,63,61,59,57,56,54,53,51,52,55,60,68,78,86,93,96,98,97,95,93,92,89,88,89,89,90,93,95,97,99,101,99,98,96,95,93,94,95,97,99,107,115,132
71,70,68,67,65,63,61,59,57,56,54,53,54,60,69,82,99,112,122,128,130,129,126,123,122,120,121,123,125,127,131,132,135,138,141,140,140,140,139,139,141,143,146,148,154,160,173
74,73,72,70,68,66,64,62,60,58,57,55,58,66,80,98,122,141,156,165,169,167,164,161,158,156,157,161,166,171,179,183,186,190,194,194,196,197,200,202,206,211,218,222,231,241,255
76,76,74,73,71,68,66,64,62,60,59,57,62,72,90,114,145,169,189,201,206,205,201,197,194,194,196,202,209,217,224,230,235,241,245,246,247,246,246,250,258,266,278,285,291,297,305
78,78,77,75,73,71,68,66,64,62,61,59,66,79,101,131,168,198,223,238,244,241,237,230,227,228,235,245,255,266,278,286,296,309,317,319,319,313,307,307,314,323,337,346,353,359,361
