99,208,314,419,521,623,722,820,919,1016,1112,1203,1289,1366,1434,1495,1551,1607,1666,1730,1801,1880,1963,2046,2128,2207,2284,2364,2449,2539,2634,2731,2826,2916,2996,3071,3139,3200,3256,3309,3359,3406,3452,3498,3542
104,215,322,429,533,635,735,833,931,1029,1125,1219,1308,1390,1464,1533,1599,1663,1732,1807,1885,1967,2055,2145,2236,2329,2427,2522,2615,2704,2787,2862,2932,2997,3059,3119,3176,3230,3282,3332,3381,3427,3473,3518,3561
108,220,329,437,542,646,746,846,944,1043,1140,1234,1325,1411,1490,1566,1639,1713,1790,1872,1959,2052,2147,2243,2338,2431,2519,2602,2681,2755,2825,2891,2955,3016,3075,3132,3188,3241,3293,3343,3392,3439,3485,3531,3576
112,225,336,446,553,657,759,859,958,1057,1156,1252,1347,1439,1525,1607,1689,1772,1855,1944,2038,2133,2226,2317,2405,2487,2565,2641,2714,2785,2854,2921,2986,3050,3112,3173,3231,3286,3339,3390,3439,3487,3535,3582,3630
114,229,340,450,558,662,765,865,965,1065,1164,1263,1361,1457,1550,1640,1730,1818,1906,1995,2084,2173,2260,2346,2429,2511,2591,2670,2748,2822,2894,2964,3031,3097,3162,3224,3285,3344,3400,3453,3505,3556,3607,3658,3710
116,232,344,455,563,668,770,871,971,1071,1170,1270,1369,1466,1561,1656,1748,1839,1928,2018,2107,2196,2284,2371,2456,2541,2624,2707,2787,2867,2944,3019,3094,3168,3242,3315,3386,3453,3516,3577,3637,3697,3759,3823,3891
118,234,347,458,567,672,775,876,976,1076,1175,1275,1375,1474,1571,1667,1761,1853,1945,2036,2127,2218,2308,2398,2487,2575,2661,2747,2830,2912,2992,3071,3150,3231,3313,3394,3475,3554,3628,3699,3770,3841,3912,3985,4056
119,236,349,461,570,676,779,880,980,1080,1180,1280,1380,1480,1578,1675,1771,1865,1959,2053,2145,2237,2329,2420,2511,2602,2694,2784,2874,2964,3053,3141,3231,3323,3413,3502,3593,3681,3768,3858,3949,4040,4130,4223,4305
121,239,352,464,573,679,782,883,983,1083,1184,1284,1385,1486,1586,1685,1782,1879,1974,2070,2164,2258,2352,2446,2540,2633,2727,2821,2914,3012,3113,3216,3323,3432,3541,3649,3759,3872,3990,4116,4246,4381,4517,4654,4785
123,241,354,467,576,682,785,887,987,1088,1188,1290,1391,1493,1593,1693,1792,1891,1988,2086,2183,2280,2377,2475,2572,2671,2771,2873,2974,3081,3192,3307,3427,3553,3680,3811,3944,4083,4228,4378,4537,4703,4873,5045,5216
124,242,356,469,579,685,789,891,991,1092,1193,1294,1396,1498,1600,1701,1801,1901,2000,2099,2198,2297,2398,2500,2604,2710,2820,2932,3048,3170,3296,3423,3555,3691,3827,3965,4113,4262,4419,4585,4756,4929,5105,5282,5456
126,244,358,472,581,688,792,894,995,1096,1197,1300,1402,1505,1608,1710,1811,1912,2013,2115,2217,2321,2428,2538,2652,2769,2889,3010,3133,3259,3389,3523,3664,3808,3957,4107,4260,4412,4567,4724,4882,5042,5202,5362,5522
127,246,361,474,584,690,795,897,999,1100,1202,1305,1408,1512,1615,1719,1821,1924,2028,2132,2237,2347,2459,2575,2695,2819,2944,3071,3201,3333,3468,3607,3749,3892,4037,4182,4329,4476,4626,4780,4936,5096,5257,5420,5584
128,248,362,476,586,693,797,900,1002,1104,1207,1310,1414,1518,1622,1726,1830,1935,2042,2150,2261,2375,2493,2613,2736,2861,2988,3115,3245,3376,3510,3647,3787,3929,4073,4219,4367,4517,4672,4832,5001,5178,5375,5574,5808
130,250,365,478,589,696,801,904,1006,1108,1212,1316,1420,1525,1631,1736,1842,1948,2056,2166,2279,2395,2514,2636,2760,2886,3013,3142,3273,3406,3543,3682,3824,3969,4116,4264,4418,4581,4757,4947,5153,5372,5595,5823,6044
131,251,367,481,592,700,805,908,1011,1113,1216,1321,1427,1533,1640,1748,1855,1964,2074,2185,2299,2416,2535,2658,2784,2912,3042,3176,3310,3449,3595,3747,3909,4080,4255,4437,4624,4814,5010,5218,5430,5645,5856,6069,6257
133,254,370,485,596,704,809,913,1015,1118,1222,1327,1433,1541,1650,1760,1870,1981,2094,2207,2324,2443,2565,2690,2818,2947,3082,3224,3371,3527,3695,3871,4055,4247,4446,4644,4844,5044,5249,5452,5663,5880,6096,6315,6524
