4,11,17,23,28,33,40,49,58,70,81,92,102,111,118,124,130,135,140,144,147,151,154,157,160,162,165,167,169,171,173,175,177,179
5,13,20,27,34,42,50,60,71,82,92,101,109,116,123,129,135,140,145,150,154,158,162,165,168,171,174,177,179,181,184,186,188,190
6,14,23,31,39,49,59,69,79,88,97,105,113,120,127,133,139,144,150,155,160,164,168,172,176,180,183,186,189,192,195,197,200,202
7,17,26,35,45,55,65,75,85,94,102,110,117,124,131,137,143,149,154,159,164,168,172,177,180,184,188,192,195,198,202,205,208,210
8,18,28,38,48,58,68,78,87,96,105,113,120,127,134,140,146,152,158,164,169,174,179,183,187,191,195,199,203,206,209,212,215,218
9,19,29,40,50,60,70,80,90,98,107,115,122,130,136,143,149,155,161,167,172,178,183,187,192,196,201,205,208,212,216,219,223,226
9,20,31,41,52,62,72,82,92,101,109,118,125,133,140,147,153,159,165,171,176,182,187,192,196,201,205,209,213,217,221,224,228,231
10,21,31,42,53,64,74,84,93,102,111,119,127,135,142,149,156,162,168,174,180,186,191,197,202,207,211,216,220,224,228,232,236,239
10,21,32,43,54,65,75,85,95,105,114,122,130,138,146,153,160,166,173,179,185,190,196,201,206,211,215,220,224,228,232,236,240,243
11,22,33,44,55,66,77,87,97,107,116,125,134,142,150,158,165,173,180,187,194,201,207,214,220,226,231,237,242,247,252,256,261,266
11,23,34,45,57,68,79,89,100,110,121,131,141,151,161,171,181,191,200,210,219,228,238,247,255,264,272,280,288,296,303,310,318,325
12,23,35,46,58,70,81,93,105,117,130,142,154,166,179,193,206,220,234,248,263,279,295,313,332,353,375,402,429,456,481,504,525,543
12,24,36,48,60,73,87,101,116,132,148,165,183,201,220,241,263,285,309,331,352,374,395,417,441,464,488,511,535,559,585,614,643,679
13,25,37,50,64,79,96,113,132,151,171,192,213,235,257,281,306,332,358,384,410,434,458,482,507,534,561,589,618,647,675,707,740,779
13,25,39,54,70,89,109,131,153,176,199,221,245,269,293,320,347,374,402,430,456,483,510,539,569,599,631,663,694,724,756,791,826,871
13,26,42,59,78,101,125,151,177,204,229,256,282,309,337,364,391,418,444,471,498,527,556,587,619,652,684,716,749,782,815,850,885,922
14,28,47,68,92,119,147,176,205,234,262,292,322,351,379,406,432,458,484,511,541,570,601,634,668,701,735,768,801,833,864,897,929,966
14,30,54,78,107,137,168,199,229,258,288,319,348,378,408,437,466,496,526,557,587,617,647,677,709,742,776,810,845,881,917,955,994,1037
15,33,62,91,124,158,192,226,258,291,322,354,384,414,443,472,502,532,563,595,625,657,689,721,756,791,826,864,904,944,985,1024,1063,1095
16,37,72,106,146,185,224,263,301,337,374,408,438,466,492,518,545,573,605,637,672,707,743,780,818,856,896,936,976,1016,1057,1098,1138,1182
17,43,86,130,181,230,279,323,363,400,434,466,496,525,553,581,609,637,669,702,740,780,824,868,912,952,991,1028,1064,1102,1146,1195,1245,1309
18,49,101,153,211,265,316,362,402,440,479,515,550,584,616,643,671,700,732,768,811,855,900,942,984,1023,1064,1105,1152,1200,1250,1304,1357,1418
20,56,117,175,240,299,353,402,447,493,539,586,633,677,716,751,784,818,851,887,924,960,991,1022,1056,1092,1135,1188,1250,1311,1372,1428,1481,1520
