260,255,246,235,223,210,197,183,168,153,135,115,95,75,55,38,23,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,260,251,241,229,216,203,189,175,162,147,131,113,93,72,51,32,18,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,267,257,247,234,221,208,194,181,168,155,140,124,107,89,72,54,40,28,17,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,273,263,253,240,227,214,200,188,176,165,154,143,130,118,105,91,78,66,53,41,31,21,14,9,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
283,277,267,257,244,231,217,204,192,182,173,165,155,146,136,125,114,104,94,83,73,63,54,47,42,38,33,28,24,21,17,15,14,12,9,7,4,2,0,0,0,0
285,280,271,260,248,234,220,207,195,185,177,168,160,151,142,133,123,115,106,98,90,83,76,70,65,61,57,52,48,44,40,37,35,32,28,26,22,19,16,16,15,17
287,282,273,263,250,236,223,210,198,188,179,171,162,154,145,136,127,119,111,104,96,89,83,77,72,67,63,58,55,51,48,45,42,39,36,33,30,27,25,23,21,21
289,285,275,265,252,239,225,212,200,190,182,173,165,157,149,140,132,124,117,110,103,96,90,85,80,76,72,67,63,59,56,52,49,46,43,40,37,35,32,30,28,27
292,288,278,268,255,241,227,214,202,192,183,175,167,159,151,143,136,128,121,114,108,102,96,90,85,81,76,72,67,63,60,56,53,50,47,44,41,39,37,34,32,30
294,290,280,270,257,243,230,216,204,194,185,177,169,161,153,145,137,130,123,116,110,103,98,92,87,82,78,73,69,65,61,58,54,51,48,45,43,40,38,35,33,31
298,293,283,272,259,245,231,218,206,196,187,178,170,163,154,146,139,132,124,118,111,105,99,94,89,84,79,75,71,67,63,59,56,53,50,47,44,41,39,37,35,33
300,295,285,275,261,247,233,220,208,197,188,180,172,164,156,148,140,133,126,119,113,107,101,96,91,86,82,78,73,70,66,62,59,56,53,50,47,44,42,39,37,35
303,297,287,276,263,249,235,222,209,199,190,182,174,166,159,151,144,137,130,124,117,111,106,101,97,93,89,85,81,78,74,71,68,65,60,57,54,50,48,46,44,42
305,299,289,278,265,251,237,224,211,201,193,185,177,170,164,157,151,146,140,134,128,122,117,114,111,108,105,101,98,94,91,87,85,82,78,75,72,69,66,64,62,59
307,301,291,280,267,253,239,225,213,204,196,188,182,177,172,166,162,157,152,147,143,138,134,130,127,124,122,118,115,111,108,103,101,98,95,93,91,88,86,84,82,80
310,304,293,282,269,255,241,228,216,206,199,192,186,182,177,173,169,166,162,158,154,150,146,143,140,137,135,132,129,125,122,118,115,113,110,107,105,103,101,99,96,93
312,306,296,285,272,257,243,230,218,209,201,195,190,186,182,178,175,172,168,165,162,159,156,154,151,149,147,144,141,139,136,133,131,129,125,123,120,118,116,114,113,110
315,309,298,287,274,260,246,232,220,212,205,200,195,192,190,187,185,183,180,178,175,172,170,169,167,166,165,163,160,159,158,156,155,153,149,146,143,139,137,136,135,135
319,312,302,291,277,263,248,235,224,215,209,205,202,200,199,197,196,196,194,194,192,190,189,188,186,185,184,183,182,182,182,181,182,180,176,173,170,167,165,164,162,159
324,317,306,295,281,267,253,239,228,220,215,213,210,210,210,210,210,212,214,215,215,216,215,216,215,215,215,215,216,219,220,220,219,216,212,209,206,204,204,203,202,199
332,324,313,301,286,272,257,245,234,228,224,224,224,226,230,234,238,244,248,250,251,250,248,248,246,248,251,255,260,266,268,268,266,264,259,258,258,257,257,253,248,233
336,328,317,305,291,277,262,250,241,235,233,234,236,240,246,253,260,269,275,279,284,287,289,293,297,299,303,309,314,317,319,319,316,309,303,301,301,304,308,307,305,283
346,335,323,311,297,283,269,257,248,244,244,248,253,261,270,279,289,303,312,321,331,339,343,351,357,362,365,371,377,381,381,379,375,368,359,358,362,366,372,366,359,316
