5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,4,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
5,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1
5,4,4,4,4,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3
5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
5,5,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8
5,5,5,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9
5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10
5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,10,10,10,11,11,11,11,12,12
6,5,5,5,5,5,5,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,11,11,11,11,12,13,13,14,15,17,18,19,19,20,19
6,5,5,5,5,5,6,6,6,6,7,7,8,8,9,10,10,11,11,12,12,13,13,14,14,15,16,17,18,20,22,24,26,28,31,33,36,39,41,43
6,5,5,5,5,6,6,6,6,7,8,8,9,10,11,12,13,13,14,15,15,16,17,17,18,19,21,22,24,27,30,33,37,40,44,47,51,54,57,60
6,6,5,5,6,6,6,6,7,8,9,10,12,13,15,16,17,17,18,18,19,20,20,21,23,24,26,28,30,34,38,43,47,52,56,61,65,71,77,85
6,6,6,6,6,6,6,7,8,9,10,12,14,16,18,20,21,21,22,22,22,23,24,25,26,27,29,32,35,40,45,51,57,63,68,74,79,86,93,101
6,6,6,6,6,6,7,7,8,10,12,14,17,19,21,23,24,24,25,25,26,27,27,28,30,31,33,37,41,46,52,59,65,72,79,85,92,99,106,115
6,6,6,6,6,6,7,8,9,11,13,16,19,22,24,26,27,28,28,29,29,30,31,32,33,35,38,42,47,53,60,67,75,83,91,99,107,115,122,130
6,6,6,6,7,7,7,8,10,12,15,18,22,25,27,29,30,31,32,33,33,34,35,36,37,39,43,47,52,59,67,76,85,95,105,115,125,136,147,160
6,6,6,7,7,7,8,9,11,14,17,21,24,28,31,33,34,35,36,37,37,38,39,40,42,44,48,53,59,66,75,84,95,107,119,131,143,157,170,188
7,7,7,7,7,8,9,11,13,16,20,24,27,31,34,37,39,40,41,42,42,43,44,46,48,51,55,61,68,76,85,96,108,120,134,149,163,179,194,210
7,7,7,7,8,9,10,12,15,19,24,28,33,37,41,44,47,48,50,50,51,52,53,55,58,62,67,73,80,89,99,111,125,140,157,175,195,216,237,260
7,7,8,8,8,9,11,14,17,22,28,34,39,44,47,50,53,54,56,57,58,59,61,63,66,70,75,82,90,100,112,128,145,164,184,206,227,249,272,296
7,8,8,8,9,10,12,15,20,26,33,40,47,52,57,60,63,65,66,67,67,68,70,71,74,79,84,92,102,114,129,147,167,187,209,231,253,282,310,353
