27,26,25,25,24,23,21,19,17,16,15,14,13,12,12,12,11,11,11,11,10,10,9,8,8,7,7,7,7,7,7,7,6,6,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2
27,27,26,26,25,24,22,20,19,17,16,15,14,13,13,13,12,12,12,12,11,11,11,10,10,10,10,10,10,9,9,9,8,8,7,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2
28,27,27,27,26,25,23,21,20,18,17,16,15,15,14,14,14,13,13,13,12,12,12,12,12,12,12,12,11,11,10,10,9,8,8,7,7,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3
28,28,28,28,27,26,25,23,21,20,18,18,17,16,16,15,15,15,14,14,14,14,14,13,13,13,13,13,12,12,11,10,10,9,9,8,8,7,7,6,6,6,5,5,5,5,4,4,4,4,3,3
28,29,29,29,28,27,26,24,22,21,20,19,18,17,17,16,16,16,15,15,15,15,14,14,14,14,14,13,13,12,12,11,11,10,10,9,9,8,8,8,7,7,7,6,6,6,5,5,5,5,4,4
29,29,30,30,29,28,27,25,23,22,21,20,19,18,18,17,17,16,16,16,16,15,15,15,15,15,14,14,14,13,13,12,12,11,11,10,10,10,9,9,9,8,8,7,7,7,7,6,6,6,6,5
29,30,30,30,30,29,28,26,24,23,21,20,20,19,18,18,18,17,17,17,16,16,16,16,16,15,15,15,14,14,13,13,12,12,12,11,11,10,10,10,9,9,9,8,8,8,7,7,7,7,6,6
30,30,31,31,31,30,28,27,25,23,22,21,20,20,19,19,18,18,17,17,17,17,17,16,16,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,8,8,8,8,7,7,7
30,31,31,32,31,30,29,27,26,24,23,22,21,20,20,19,19,18,18,18,18,17,17,17,17,16,16,16,15,15,15,14,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,9,8,8,8
30,31,32,32,32,31,30,28,26,25,23,22,21,21,20,20,19,19,18,18,18,18,18,18,17,17,17,16,16,16,15,15,15,14,14,14,13,13,13,13,12,12,12,11,11,11,11,11,10,10,10,10
31,32,32,33,33,32,30,29,27,25,24,23,22,21,21,20,20,19,19,19,19,19,18,18,18,18,18,18,17,17,17,17,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14
31,32,33,33,33,32,31,29,28,26,25,24,23,22,21,21,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,21,22,22,23,23,25,26,28,32
31,32,33,34,34,33,31,30,28,27,25,24,23,23,22,21,21,20,20,20,20,20,20,21,21,22,22,23,23,24,24,24,24,24,25,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,42,43
31,33,33,34,34,34,32,31,29,27,26,25,24,23,22,22,21,21,21,21,21,21,22,23,24,26,27,29,29,30,30,30,29,29,30,30,31,32,34,35,37,38,39,40,42,44,46,49,53,56,60,64
32,33,34,35,35,34,33,31,30,28,26,25,24,24,23,23,22,22,21,21,22,23,24,26,28,30,33,35,36,36,37,36,36,36,36,37,38,39,41,43,45,47,48,49,51,52,55,58,63,69,76,85
32,33,34,35,35,35,34,32,30,29,27,26,25,24,24,23,23,22,22,22,23,24,26,29,32,36,39,41,42,43,43,43,42,42,42,43,45,46,48,50,52,54,56,58,60,62,66,70,76,82,90,97
32,34,35,36,36,36,34,33,31,29,28,27,26,25,24,24,23,23,23,23,25,27,30,34,38,42,45,48,49,49,49,48,48,48,48,49,50,52,55,57,59,62,64,67,70,74,78,84,90,97,105,113
33,34,36,37,37,37,35,34,32,30,29,27,26,26,25,24,24,24,24,25,27,30,34,39,44,49,53,56,57,57,56,56,55,54,55,56,57,59,62,65,67,70,72,76,79,84,90,96,104,113,122,131
33,35,36,38,38,38,37,35,33,31,30,28,27,26,26,25,25,25,25,26,29,33,38,44,50,55,60,63,65,65,64,63,62,62,62,64,65,68,70,73,76,79,82,87,92,97,104,111,119,128,137,148
34,36,37,39,39,39,38,36,34,33,31,30,28,27,27,26,26,26,26,28,32,37,44,51,58,64,69,72,74,74,74,73,73,72,73,73,74,76,78,82,86,91,96,102,108,114,120,128,137,146,156,165
35,37,39,40,41,41,40,39,37,35,33,32,30,29,28,28,27,28,29,32,37,43,51,60,68,75,81,84,86,87,87,86,86,86,86,87,88,90,92,95,99,105,111,120,128,138,148,159,170,184,197,212
37,39,41,42,43,43,42,40,38,36,35,33,32,31,30,29,29,29,32,36,42,50,59,69,78,86,92,96,98,99,98,97,96,95,95,95,96,98,100,103,109,116,125,136,148,161,172,184,196,208,221,234
37,39,42,43,44,44,43,42,40,39,37,35,34,32,31,31,30,31,34,39,46,57,68,78,88,96,102,106,109,109,109,107,105,104,104,104,106,109,113,117,124,133,143,154,167,180,192,204,216,229,242,257
