13,30,47,63,78,91,102,114,126,140,156,174,192,210,228,243,257,269,280,289,297,305,311,318,323,329,334,339,343,348,352,356,359,362,365,368,370
14,32,50,66,82,96,109,123,138,154,172,190,208,224,239,253,265,276,287,296,304,312,319,326,332,338,343,348,353,357,361,365,369,372,376,379,382
15,34,53,70,86,102,117,133,149,166,184,202,218,234,248,261,272,283,293,302,311,319,327,334,341,348,354,359,365,370,374,379,383,387,391,395,398
18,37,56,74,91,109,126,143,160,178,195,212,228,243,257,269,281,292,302,312,321,330,339,347,354,362,369,375,381,387,392,397,402,406,411,415,419
18,38,57,76,95,113,131,148,166,184,202,219,235,250,263,276,289,300,311,321,331,340,349,358,365,373,380,387,393,399,405,410,415,420,424,428,432
19,39,59,79,98,117,135,154,172,189,206,223,238,252,266,279,292,304,315,326,336,346,355,363,371,379,386,393,400,406,412,418,423,428,433,437,442
20,40,60,80,100,119,138,157,175,193,210,226,242,256,271,284,297,309,321,331,342,352,361,370,378,387,394,401,408,415,421,427,432,438,443,448,453
20,41,61,81,101,121,140,159,178,196,213,230,246,261,276,290,303,315,328,340,351,363,374,384,394,403,412,421,429,437,444,451,458,465,471,477,482
21,42,62,83,103,123,142,161,180,198,216,233,249,265,280,294,309,322,336,348,361,372,383,394,404,415,424,434,443,452,460,469,476,483,490,497,503
22,43,63,84,104,124,144,163,182,201,219,237,253,270,285,301,316,332,347,362,377,391,404,416,428,439,450,460,471,482,492,503,513,522,531,540,548
23,44,64,85,105,126,146,165,185,204,222,240,258,276,294,311,329,347,365,383,401,418,434,449,465,480,495,509,524,538,552,567,581,597,613,629,646
23,45,65,86,107,127,148,168,187,207,226,246,265,284,303,322,342,362,383,403,424,445,466,487,507,528,548,569,590,611,631,652,673,695,719,743,770
24,45,66,87,108,129,150,170,191,212,232,253,274,295,316,337,359,381,404,427,451,475,499,523,547,571,594,616,638,661,687,714,744,775,805,835,859
24,46,68,89,110,131,152,173,195,217,240,264,288,312,336,360,384,409,434,460,486,513,541,569,598,628,659,690,721,754,787,819,850,880,906,932,954
25,47,69,90,112,133,155,179,203,229,255,282,309,335,361,387,413,439,467,494,522,551,581,610,640,672,705,739,775,811,846,879,910,939,964,990,1012
25,48,70,92,114,137,162,188,216,245,275,305,334,363,391,419,447,475,504,533,563,594,626,660,693,727,761,794,826,858,889,919,949,979,1008,1037,1065
27,49,71,94,118,143,171,201,233,265,299,332,364,394,424,452,480,509,538,569,603,637,671,706,739,770,800,830,859,890,923,957,990,1023,1056,1089,1124
27,50,73,97,122,151,183,217,253,290,325,360,393,425,456,487,517,547,577,608,639,672,705,739,773,805,838,870,902,935,968,1001,1034,1066,1097,1127,1156
28,52,75,101,130,162,199,237,276,314,351,388,425,460,494,527,558,587,617,646,677,709,743,776,809,843,875,908,942,976,1011,1047,1082,1117,1153,1188,1224
30,53,78,106,137,172,212,255,298,340,382,423,462,500,537,572,603,634,664,695,726,759,793,826,859,893,926,961,999,1037,1075,1113,1150,1187,1224,1262,1302
32,56,82,111,146,186,233,283,333,383,432,478,522,565,605,643,680,715,749,783,818,851,886,924,962,1000,1041,1081,1118,1155,1192,1227,1260,1294,1324,1353,1376
34,58,85,117,154,199,252,306,363,419,473,524,573,618,660,700,739,777,815,852,887,924,960,1000,1042,1085,1130,1173,1213,1250,1287,1319,1348,1377,1406,1433,1465
36,60,88,121,162,212,271,335,399,461,519,572,620,665,708,753,796,840,886,932,973,1014,1054,1094,1132,1173,1216,1257,1297,1335,1370,1399,1424,1448,1470,1491,1512
