7,6,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,5,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
7,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
7,6,5,5,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
7,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
7,6,6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
7,7,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
7,7,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
8,7,6,6,6,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,6,6
8,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,10,10,11,12,13,14,16,17,19
8,7,7,7,6,6,6,6,7,7,8,8,8,9,9,9,10,10,10,10,10,10,10,10,11,11,12,12,13,14,16,18,20,22,25,28,31,36
8,8,7,7,6,6,7,7,8,8,9,10,11,12,12,13,13,13,13,13,13,13,13,13,14,14,15,16,17,18,21,23,26,29,32,36,39,43
8,8,7,7,7,7,7,8,9,10,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,17,18,19,20,22,25,28,31,35,40,44,48,53
8,8,7,7,7,7,8,9,10,12,14,16,17,19,19,20,20,20,19,19,19,18,18,19,19,20,21,23,24,27,30,33,37,42,46,51,56,61
8,8,8,7,7,8,8,10,12,14,16,18,20,21,22,22,23,22,22,22,21,21,21,22,22,23,25,27,29,32,35,39,44,49,55,61,67,72
9,8,8,8,8,8,9,11,13,16,18,21,23,24,25,25,26,26,25,25,25,25,24,25,25,26,28,30,33,36,41,45,51,57,63,71,79,87
9,8,8,8,8,9,10,12,15,18,21,24,26,28,29,29,30,30,29,29,29,29,29,29,30,31,34,37,41,45,50,55,60,66,73,79,87,94
9,9,8,8,9,10,12,14,17,20,24,27,30,32,34,35,35,35,34,33,33,32,32,33,34,37,40,44,48,53,59,64,70,78,86,96,107,123
9,9,9,9,10,11,14,17,21,25,29,33,36,39,41,41,41,41,40,39,38,38,38,40,42,45,49,54,59,65,72,78,86,94,104,115,127,140
9,9,9,10,11,12,15,19,23,28,33,37,41,44,46,47,47,46,45,44,44,44,44,46,48,52,57,63,69,76,83,91,99,108,118,128,140,152
10,10,10,10,12,14,17,21,27,32,38,43,47,50,52,53,52,51,50,49,48,48,49,51,55,60,66,73,80,88,96,105,114,124,135,147,159,173
