6,5,4,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
6,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
6,5,4,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
6,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
6,5,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
6,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
6,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
6,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6
6,6,5,5,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,10
6,6,5,5,5,4,4,5,5,5,5,5,6,6,6,7,7,8,8,8,9,9,10,10,10,10,11,11,11,11,12,13,14,15,16,17,18,19,20,21,22,23
7,6,5,5,5,5,5,5,5,5,5,6,6,8,9,10,12,13,14,14,15,15,15,15,15,15,15,15,15,16,17,19,21,23,26,28,30,32,34,38,41,46
7,6,6,5,5,5,5,5,5,5,6,7,8,9,11,13,15,17,18,19,19,19,19,19,19,20,20,20,20,21,22,24,27,30,34,38,42,46,49,53,56,59
7,6,6,5,5,5,5,5,5,6,7,8,9,11,14,16,19,21,23,24,24,25,24,24,24,25,25,26,26,27,29,30,33,37,41,46,51,56,61,66,70,74
7,6,6,5,5,5,5,5,6,6,7,8,11,13,16,19,23,25,27,29,30,30,30,30,30,30,30,31,31,32,33,35,38,43,48,54,61,68,74,80,86,93
7,6,6,6,5,5,5,6,6,7,8,10,13,16,20,23,27,30,32,33,34,35,35,35,35,35,35,36,36,37,39,41,45,50,56,64,72,80,88,94,101,106
7,6,6,6,6,6,6,6,7,8,9,12,15,19,24,28,31,35,37,38,39,40,40,40,40,40,41,41,42,43,45,48,52,58,66,75,84,94,103,112,119,125
7,7,6,6,6,6,6,6,7,8,11,14,18,23,27,32,36,39,41,43,44,45,45,46,46,46,46,46,47,49,52,55,61,68,77,87,97,108,118,127,136,145
8,7,7,6,6,6,6,7,8,9,12,16,21,26,31,36,41,44,47,48,50,50,51,52,53,53,54,54,55,56,59,64,71,79,89,99,110,122,133,144,156,167
8,7,7,7,7,7,7,8,9,11,15,19,25,31,37,43,47,51,53,55,57,59,60,62,63,63,64,64,64,67,70,76,84,94,105,116,129,142,156,171,186,202
8,8,8,7,7,7,8,8,10,12,16,22,29,36,43,49,54,58,61,64,66,68,70,72,73,74,74,73,73,76,80,86,95,105,117,129,142,157,172,190,207,228
8,8,8,8,8,8,8,9,11,14,19,26,33,41,49,56,62,67,71,74,77,80,82,85,87,87,88,88,90,94,99,106,115,124,134,147,160,175,193,211,230,253
