25,23,21,20,20,21,23,25,29,34,39,46,53,61,68,75,80,82,82,80,75,70,64,58,52,47,42,38,34,31,28,25,22,20,18,16,14,13,12,10,9,8,7,7,6,6
25,23,22,21,21,22,24,27,31,36,42,49,57,65,73,79,84,87,88,87,83,79,73,68,63,58,53,48,44,40,36,33,30,27,25,23,20,19,17,15,14,13,12,11,10,9
25,24,22,22,22,23,26,29,33,39,45,52,60,68,75,82,88,92,95,95,94,91,87,83,78,73,69,64,60,55,51,47,43,39,36,33,30,27,25,23,20,19,17,15,14,13
26,24,23,23,23,25,28,31,36,42,48,55,63,71,78,86,92,97,102,105,106,107,108,107,106,105,102,99,95,91,87,82,77,72,68,63,58,54,49,45,41,38,34,31,28,25
27,25,24,24,25,26,29,33,38,43,50,57,65,73,81,88,95,101,106,111,115,118,121,123,125,125,125,124,121,118,115,111,107,103,98,93,88,83,78,72,67,62,56,51,45,39
27,25,25,25,25,27,30,34,39,45,51,59,66,75,83,90,98,104,110,116,121,125,129,133,137,139,141,142,143,144,144,145,145,144,142,140,137,135,132,129,125,120,113,103,93,79
27,26,25,25,26,28,31,35,40,46,53,60,68,76,84,92,99,106,113,120,126,132,138,144,149,153,157,160,163,166,171,176,181,187,192,197,200,203,204,203,200,196,189,180,171,159
28,26,26,26,27,29,32,36,41,47,54,61,69,77,86,94,101,108,115,122,129,136,143,150,157,163,168,173,178,183,190,198,206,216,226,237,247,255,261,265,266,265,265,268,271,281
28,27,27,27,28,30,33,37,42,48,55,63,70,79,87,95,103,110,118,125,132,140,147,155,163,170,177,183,190,197,206,216,227,240,254,269,284,300,315,331,344,358,370,386,402,428
28,27,27,27,29,31,34,38,43,49,56,63,71,80,88,96,104,112,119,127,135,143,152,160,169,177,186,194,202,211,221,232,245,260,276,292,311,331,351,371,393,416,441,473,505,551
29,28,28,28,29,31,35,39,44,50,57,65,73,81,89,97,105,113,121,129,137,146,155,165,175,184,194,204,214,224,235,247,261,277,295,314,336,361,386,414,442,472,503,541,579,631
29,28,28,28,30,32,36,40,45,51,58,66,74,82,90,98,107,115,123,131,140,149,159,169,180,191,202,214,226,238,250,264,279,296,316,338,362,390,420,451,484,519,554,594,635,687
29,28,28,29,30,33,36,40,46,52,59,67,75,83,91,100,108,116,125,134,143,153,163,174,185,197,209,222,235,249,263,278,295,313,334,358,385,415,450,486,524,565,605,647,688,736
29,28,29,29,31,33,37,41,47,53,60,68,76,84,92,101,109,118,127,136,146,157,168,179,192,204,217,231,245,260,275,291,309,329,353,380,410,445,485,526,571,618,666,717,769,828
29,29,29,30,31,34,38,42,48,54,61,69,77,85,94,102,111,120,129,139,149,161,172,185,198,212,227,242,258,274,290,308,329,351,377,407,441,479,521,566,614,665,719,776,835,902
30,29,30,30,32,35,38,43,49,55,62,70,78,86,95,103,112,121,131,142,153,164,177,190,205,220,235,252,269,287,305,326,349,375,405,439,475,515,557,604,653,708,767,833,900,975
30,30,30,31,33,35,39,44,50,56,63,71,79,88,96,105,114,123,133,144,156,169,183,197,212,228,245,263,281,301,322,346,372,402,434,471,510,552,598,650,707,771,841,911,984,1049
30,30,31,32,34,36,40,45,51,57,64,72,81,89,98,106,115,125,135,147,159,173,188,204,221,239,258,278,298,321,345,372,401,435,470,509,552,597,648,706,771,842,919,995,1075,1145
31,31,31,33,35,38,41,46,52,59,66,74,83,91,100,109,118,127,138,150,163,178,194,212,231,251,273,296,320,346,374,404,436,472,512,555,602,654,711,775,848,926,1010,1092,1177,1249
31,31,32,33,36,39,43,47,53,60,67,76,84,93,102,111,120,130,141,154,168,185,203,222,243,266,291,317,345,376,409,445,485,529,578,631,690,753,822,897,978,1070,1168,1286,1405,1562
32,32,34,35,38,41,45,50,56,63,70,79,87,96,105,115,124,135,146,160,177,196,217,241,267,294,323,354,388,425,465,511,562,619,682,754,831,917,1011,1114,1225,1347,1479,1623,1770,1933
33,33,35,37,39,43,47,53,59,65,73,81,90,99,108,117,127,137,150,165,183,205,230,258,291,328,369,414,465,522,584,654,730,814,906,1007,1118,1241,1378,1532,1704,1896,2107,2339,2578,2842
33,34,36,38,41,45,50,55,62,69,76,84,93,102,111,120,131,142,156,172,192,215,242,273,309,350,396,448,507,574,649,734,830,937,1059,1195,1348,1520,1712,1927,2166,2433,2725,3045,3375,3742
