8,23,39,55,71,85,98,110,122,133,146,160,174,190,206,222,239,255,272,288,302,315,327,337,347,356,364,371,378,384,389,394,399,403,407,412,416,420
9,25,42,58,74,90,104,118,132,147,162,179,198,216,232,248,264,278,292,306,319,332,344,355,364,373,381,388,395,401,407,412,417,422,426,431,435,440
11,27,44,61,78,95,111,126,142,159,177,196,215,234,252,269,285,300,314,327,339,350,361,372,382,391,400,409,417,425,432,439,446,452,458,464,470,475
13,30,48,66,83,101,118,135,153,172,191,210,229,248,265,281,297,312,326,341,354,368,380,393,405,417,428,440,450,461,471,481,491,501,510,519,528,537
14,31,50,68,86,104,122,141,159,178,198,217,236,254,272,289,307,324,340,357,373,389,404,420,435,450,464,478,492,504,517,529,540,551,562,573,584,595
14,32,51,69,88,107,125,144,163,183,202,222,242,261,280,298,317,336,354,373,391,409,427,444,461,478,494,510,526,541,557,572,587,601,615,629,643,656
15,34,52,71,90,109,128,147,167,187,208,228,249,268,288,307,326,345,364,383,401,420,438,456,474,491,509,526,542,559,575,590,605,620,634,648,661,675
16,35,54,72,91,110,130,150,170,190,211,232,253,273,294,314,334,354,373,392,411,430,449,468,487,505,523,541,559,577,594,611,628,645,661,676,692,706
17,36,55,74,93,112,132,152,172,193,214,235,256,277,298,319,340,361,382,402,422,442,462,482,501,521,540,560,580,600,620,640,659,678,696,714,731,747
17,36,56,75,94,114,134,154,174,195,217,238,259,280,301,323,344,366,388,409,431,453,475,497,519,541,563,585,607,630,652,675,698,720,742,763,785,804
18,37,57,76,96,116,136,156,178,199,220,242,263,284,306,327,349,371,393,416,439,463,487,511,536,561,586,612,638,664,690,717,745,772,800,828,856,883
18,38,58,77,97,117,138,159,180,202,224,245,267,289,311,333,356,379,402,426,450,475,501,526,552,578,603,629,656,683,710,737,767,797,829,862,896,928
19,39,58,78,99,119,140,162,184,205,228,250,273,296,320,344,368,393,420,448,478,509,540,571,602,634,665,698,733,769,807,847,887,928,971,1014,1057,1101
19,39,59,80,100,121,142,164,187,210,233,258,282,308,335,362,391,420,452,485,520,556,593,629,664,701,738,778,819,860,902,944,986,1029,1075,1124,1174,1227
20,40,60,81,102,123,145,168,192,216,242,270,298,328,359,390,422,455,490,526,564,603,642,681,720,760,801,842,883,924,966,1009,1054,1101,1149,1200,1251,1304
20,41,61,82,104,125,149,173,199,226,256,287,319,352,386,420,456,492,530,569,609,650,691,731,772,812,851,891,932,975,1022,1073,1125,1178,1231,1282,1331,1376
21,42,62,83,105,128,152,179,208,239,273,308,343,379,417,454,493,532,572,612,652,692,732,772,812,851,890,930,973,1019,1070,1128,1186,1246,1304,1363,1420,1482
22,43,64,85,108,132,159,190,223,259,297,336,374,414,453,493,532,572,611,650,689,728,768,810,855,901,949,997,1045,1095,1146,1201,1258,1319,1381,1442,1504,1561
22,44,65,87,110,137,166,200,238,280,323,366,410,452,493,532,571,609,646,685,724,765,808,856,906,960,1017,1074,1130,1188,1243,1299,1358,1421,1487,1552,1620,1679
24,45,67,89,114,143,177,216,260,307,354,402,447,490,532,572,611,648,686,725,766,809,858,909,964,1024,1085,1147,1210,1273,1336,1403,1475,1549,1627,1699,1774,1829
25,47,69,93,121,155,196,244,296,351,403,454,503,550,595,638,679,721,762,806,853,905,958,1013,1072,1131,1192,1256,1325,1395,1470,1550,1631,1711,1789,1856,1922,1968
26,49,71,97,127,165,211,265,324,384,442,498,551,604,659,714,769,823,875,923,970,1016,1067,1118,1174,1234,1301,1372,1447,1526,1603,1680,1756,1835,1917,2006,2097,2195
27,51,74,100,134,175,227,290,360,431,503,573,637,696,754,806,859,913,967,1023,1083,1140,1196,1252,1308,1368,1437,1511,1592,1678,1762,1845,1926,2012,2099,2193,2290,2398
