5,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
5,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
5,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
5,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
5,3,3,2,2,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
5,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5
5,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6
5,4,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7
5,4,3,3,3,4,4,4,5,5,5,6,6,6,7,7,8,9,9,9,10,10,10,10,11,11,12,13,14,15,16,18,19,21,24,28,34
6,4,4,3,3,4,5,5,6,8,9,10,12,13,14,14,15,15,16,16,16,17,17,18,20,21,22,24,26,28,30,33,38,45,55,65,81
6,4,4,3,4,4,5,7,9,11,13,15,17,19,20,21,21,22,22,22,23,23,24,25,26,28,31,34,37,41,45,51,59,69,81,95,113
6,4,4,4,4,5,7,9,12,14,18,20,23,24,25,26,26,27,27,27,28,29,31,32,35,37,39,42,46,51,56,64,74,85,99,114,131
6,4,4,4,5,6,8,11,15,18,22,25,27,29,30,30,30,30,31,31,32,34,36,38,41,44,48,52,56,61,68,77,89,104,122,142,166
6,4,4,4,5,7,10,14,18,23,27,30,32,33,34,35,35,35,36,37,38,39,41,44,47,51,55,60,65,72,80,90,104,121,142,165,192
6,5,4,5,6,9,12,17,22,27,31,35,37,39,40,40,41,41,42,43,44,46,48,51,54,58,64,69,76,84,94,106,122,140,163,186,213
6,5,5,5,7,10,15,20,26,31,36,40,43,45,46,47,47,47,48,49,50,51,53,56,60,65,71,78,87,98,110,125,143,163,186,209,236
6,5,5,6,9,12,17,23,30,36,41,46,49,51,53,54,55,55,55,56,57,58,60,64,68,75,82,91,101,114,128,146,166,189,215,242,274
7,5,6,7,10,15,21,28,36,43,50,55,59,62,64,65,66,66,67,68,69,70,72,75,80,87,96,107,120,136,154,176,200,228,261,295,337
7,6,6,8,11,17,24,32,41,49,56,61,66,69,72,74,75,76,77,77,78,78,80,84,89,96,106,118,135,154,176,202,233,266,305,345,395
7,6,7,9,13,19,27,37,46,55,63,70,76,81,85,89,92,94,94,94,92,91,92,95,102,113,129,149,173,197,222,249,278,310,348,388,436
