1353,1126,1005,886,814,757,705,634,556,472,391,321,272,243,233,235,250,278,307,326,337,337,322,301,286,270,254,234,217,198,181,172,172,171,169,169,158
1358,1134,1014,895,823,771,731,682,634,584,536,490,459,444,442,449,465,479,484,479,466,445,420,396,373,350,329,308,289,273,258,247,239,232,226,221,214
1361,1139,1020,903,838,794,767,739,720,702,684,669,657,644,631,620,612,604,594,583,566,544,521,497,474,453,431,410,390,372,354,340,328,316,304,292,278
1364,1143,1025,913,856,828,822,819,823,824,818,810,799,788,774,759,746,731,714,697,678,657,636,615,593,573,552,531,511,493,476,462,449,437,424,411,395
1369,1148,1031,922,870,850,854,864,876,882,880,870,856,840,824,809,797,785,772,758,742,725,707,688,669,650,631,612,594,576,559,544,530,516,503,491,477
1371,1151,1035,929,881,865,874,889,903,909,906,895,879,864,850,837,825,814,801,787,772,755,738,720,702,685,668,651,634,617,602,586,571,556,541,526,510
1374,1154,1040,937,892,879,891,905,919,925,921,911,897,885,873,862,851,841,830,818,805,792,778,764,749,733,716,698,680,661,644,627,611,596,582,568,554
1375,1156,1044,942,898,887,901,916,931,937,934,924,912,901,891,881,871,862,852,841,828,816,802,789,774,760,743,726,708,690,674,658,644,631,617,604,588
1377,1159,1047,946,903,893,909,925,940,948,946,937,928,919,912,906,902,896,889,880,869,855,840,826,811,796,781,765,748,732,716,701,688,675,662,649,633
1379,1161,1049,949,907,898,915,932,950,960,961,956,951,946,942,939,935,930,922,912,901,888,875,864,852,840,828,814,798,782,767,754,744,737,729,723,707
1380,1163,1052,952,911,903,921,940,960,973,978,977,975,975,975,975,975,975,972,968,962,955,947,940,934,927,918,907,893,878,861,846,835,826,819,814,806
1382,1165,1054,955,914,907,927,948,969,986,996,1000,1004,1011,1017,1024,1031,1038,1042,1045,1045,1042,1036,1033,1031,1029,1028,1025,1019,1012,1009,1020,1041,1078,1114,1158,1173
1383,1166,1057,958,918,912,934,956,981,1001,1016,1026,1037,1050,1063,1077,1093,1110,1126,1141,1156,1167,1178,1194,1219,1242,1269,1293,1318,1345,1382,1436,1507,1578,1642,1714,1742
1384,1168,1059,961,923,918,942,967,995,1021,1042,1060,1081,1105,1132,1161,1193,1228,1263,1296,1329,1363,1396,1436,1485,1539,1587,1638,1682,1724,1762,1812,1862,1910,1950,1992,2007
1386,1170,1062,965,927,924,950,978,1011,1042,1072,1099,1133,1176,1224,1274,1332,1394,1451,1509,1571,1631,1684,1741,1793,1843,1880,1919,1957,1999,2041,2103,2172,2240,2298,2364,2389
1387,1172,1064,968,932,933,964,1000,1043,1087,1129,1175,1232,1302,1378,1465,1553,1642,1722,1796,1864,1931,1985,2039,2101,2164,2225,2299,2372,2432,2494,2554,2603,2660,2709,2757,2777
1388,1174,1067,973,941,948,988,1037,1098,1161,1224,1292,1373,1462,1561,1668,1775,1877,1972,2055,2129,2198,2258,2320,2385,2455,2524,2600,2675,2746,2815,2886,2957,3033,3107,3185,3249
1390,1177,1071,981,956,974,1030,1103,1187,1275,1363,1452,1550,1660,1776,1902,2033,2149,2247,2338,2410,2468,2537,2616,2697,2797,2907,3002,3091,3175,3245,3309,3389,3476,3568,3669,3765
1393,1180,1077,993,978,1009,1083,1171,1270,1371,1475,1584,1708,1848,2001,2159,2308,2438,2545,2638,2714,2791,2876,2973,3071,3188,3313,3419,3512,3598,3670,3726,3807,3919,4019,4144,4216
1396,1184,1084,1007,1003,1050,1144,1254,1372,1495,1620,1758,1911,2088,2273,2462,2640,2800,2934,3053,3158,3251,3344,3438,3538,3635,3741,3840,3941,4030,4125,4219,4324,4446,4553,4674,4729
1400,1189,1093,1024,1035,1103,1227,1372,1534,1701,1875,2057,2251,2465,2678,2901,3118,3318,3475,3620,3721,3799,3870,3958,4056,4178,4314,4444,4571,4679,4789,4893,5028,5181,5345,5528,5680
1404,1194,1102,1043,1068,1152,1303,1478,1665,1863,2072,2282,2510,2759,3010,3259,3500,3701,3877,4031,4167,4287,4423,4552,4702,4862,5046,5237,5435,5616,5788,5921,6038,6145,6272,6387,6585
1406,1198,1115,1071,1116,1228,1418,1629,1849,2078,2324,2564,2816,3090,3377,3631,3878,4087,4265,4410,4558,4720,4950,5179,5422,5681,5886,6020,6192,6379,6561,6762,6965,7074,7119,7129,7054
