0,2,4,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,40,41,42,43,43,44,44,45,45,45,46,46,46,46,47
0,2,4,6,8,11,13,15,18,20,23,26,28,31,33,35,37,39,40,41,43,44,45,46,47,47,48,49,50,50,51,51,52,52,52,53
0,3,5,7,10,13,15,18,21,24,27,30,32,35,37,39,41,43,45,46,48,49,50,52,53,54,55,56,56,57,58,58,59,59,60,60
1,3,6,9,12,14,18,21,24,27,30,33,35,38,40,43,45,47,49,51,53,55,56,58,59,60,62,63,64,65,66,67,67,68,69,69
1,4,7,10,12,16,19,22,26,29,32,35,38,41,44,47,49,52,54,56,58,60,62,64,65,67,68,69,70,72,73,74,74,75,76,77
2,4,7,10,13,17,20,23,27,30,34,37,40,43,46,49,52,55,57,60,62,64,67,69,71,72,74,76,77,79,80,81,82,83,84,85
2,5,8,11,14,17,21,24,28,32,36,39,42,46,49,52,54,57,60,63,66,68,71,73,75,77,79,81,83,85,87,88,90,91,93,94
2,5,8,11,15,18,22,26,29,33,37,40,44,47,51,54,57,61,64,67,71,74,77,79,82,85,88,90,93,95,96,98,100,101,102,104
3,6,9,12,15,19,23,26,30,34,38,42,46,50,54,58,62,67,71,76,81,87,93,99,105,110,116,121,126,131,136,140,144,148,153,157
3,6,9,12,16,20,23,27,31,35,39,44,48,53,58,63,69,75,81,88,94,102,109,117,125,133,141,150,159,169,179,190,201,213,225,238
3,6,10,13,17,20,24,28,32,37,41,46,51,56,61,67,73,79,86,93,100,108,116,124,132,141,150,160,170,180,191,203,216,229,242,254
3,7,10,13,17,21,25,29,33,38,43,47,53,58,64,70,76,83,90,98,105,114,122,131,140,150,160,171,183,195,208,222,236,250,264,280
4,7,10,14,18,22,26,30,35,39,44,49,55,60,67,73,80,87,95,102,111,119,128,137,147,157,168,180,192,205,219,233,248,262,277,293
4,7,11,14,18,22,27,31,36,41,47,52,58,64,71,77,85,92,100,108,117,125,135,144,154,164,176,188,202,216,230,246,261,277,294,313
4,7,11,15,19,23,28,33,38,44,50,56,62,68,75,82,90,99,107,116,125,134,143,153,163,174,186,200,215,231,248,266,285,305,325,349
4,8,12,16,20,25,30,35,41,48,54,61,68,75,82,90,99,107,116,125,134,144,153,164,175,187,201,217,233,251,270,289,309,328,347,365
5,8,12,16,21,26,32,39,46,53,60,67,75,82,90,98,106,115,124,133,143,152,163,174,187,201,216,232,250,268,288,308,330,352,374,398
5,9,13,17,22,28,35,43,51,59,67,75,82,90,98,106,115,124,133,143,154,165,177,189,203,218,234,250,268,287,306,326,347,369,391,415
5,9,13,19,24,32,40,48,58,67,75,84,92,100,108,117,126,135,144,154,165,177,190,204,219,235,252,270,289,308,329,349,371,393,416,441
6,10,15,20,27,35,45,55,65,75,84,93,102,110,119,128,138,148,158,169,181,194,207,222,238,255,273,293,313,333,354,376,398,421,446,472
6,11,16,23,31,41,52,63,74,85,95,105,114,123,132,142,152,163,175,188,201,215,230,246,264,283,304,325,348,372,397,422,449,476,504,531
7,11,18,26,35,46,58,70,82,94,105,115,124,134,145,155,167,179,192,204,218,232,248,266,286,307,330,355,380,406,433,461,487,512,537,559
7,12,20,28,38,50,63,77,90,103,114,125,136,147,158,170,181,193,204,216,230,246,264,283,305,328,353,379,406,435,464,491,518,543,566,587
