22,50,75,100,123,145,166,186,205,225,244,261,276,291,305,318,333,348,363,377,391,403,414,424,434,443,452,461,469,477,484,491,497,503,509,514,519,524,528,532,535,539,542,545,548
25,52,78,103,126,149,170,190,209,229,248,266,283,300,316,333,349,364,379,393,407,419,430,441,451,460,469,477,484,492,499,505,511,517,523,528,533,538,542,546,550,554,557,561,564
26,54,80,106,130,152,174,194,214,234,253,271,290,308,325,342,359,375,391,405,418,431,443,453,464,473,481,489,497,504,511,518,524,530,535,540,545,550,554,558,562,565,569,572,575
29,58,84,110,134,157,179,200,220,240,259,278,296,314,332,350,367,383,399,413,426,439,450,461,472,481,490,499,507,515,522,529,535,541,547,552,557,561,566,570,573,577,580,583,587
30,59,86,112,137,160,182,203,224,244,263,282,301,319,337,355,372,389,404,419,433,446,458,470,480,490,499,508,516,523,530,537,543,549,555,560,565,570,574,578,583,586,590,594,598
31,61,88,114,139,163,185,207,227,247,267,286,305,324,342,360,377,394,410,425,439,452,465,476,487,497,506,515,523,531,539,545,552,558,565,571,577,583,588,593,598,602,606,609,613
32,62,90,116,142,165,188,209,230,250,270,289,308,327,345,364,381,398,415,430,444,458,471,483,495,506,517,527,537,546,554,562,570,577,584,591,598,605,611,617,623,629,634,639,643
33,63,91,118,143,167,190,212,233,253,272,292,311,330,349,368,386,403,419,435,450,464,477,490,503,515,527,538,548,558,568,578,587,596,605,613,621,628,635,642,648,654,660,665,671
34,64,92,120,145,169,192,214,235,255,275,294,314,333,353,372,391,408,425,442,457,472,486,499,512,525,538,550,562,574,586,597,608,618,628,638,648,657,666,675,683,691,699,707,714
35,66,94,121,147,171,194,216,237,258,277,297,317,337,356,376,395,414,432,449,465,481,496,511,525,539,552,564,577,589,601,613,625,637,648,660,671,682,692,702,712,721,731,740,750
36,67,95,122,148,173,196,218,239,260,280,300,320,340,360,380,400,420,438,456,473,490,506,522,538,553,568,582,597,611,625,639,652,665,677,688,699,710,720,729,739,748,758,768,777
36,68,96,124,150,175,198,220,242,262,283,302,322,343,364,384,405,425,445,465,484,504,525,546,567,588,608,629,649,669,689,712,735,761,790,823,855,887,919,951,980,1011,1043,1075,1107
37,69,97,125,151,176,200,222,244,264,285,305,325,347,369,392,416,440,465,490,517,545,576,606,637,668,698,726,755,786,817,852,888,925,962,1001,1041,1087,1136,1190,1246,1302,1355,1408,1456
38,70,98,127,153,178,202,224,246,266,287,307,329,351,376,403,433,465,498,533,569,604,641,678,715,754,795,837,880,923,966,1008,1052,1096,1141,1187,1234,1280,1325,1371,1420,1470,1524,1579,1637
39,71,100,128,155,180,204,227,248,269,289,310,332,358,386,419,456,496,538,581,624,667,708,749,791,834,879,925,973,1021,1067,1113,1160,1204,1250,1300,1350,1400,1454,1510,1567,1623,1679,1735,1785
40,72,101,130,157,182,206,229,250,271,292,313,337,364,397,436,479,526,574,621,667,712,757,802,849,896,943,991,1040,1089,1139,1190,1241,1290,1342,1395,1448,1505,1564,1623,1680,1736,1791,1842,1894
41,73,103,131,158,184,208,231,253,274,295,318,345,377,416,460,509,558,609,658,707,755,804,852,902,952,1001,1052,1105,1157,1212,1268,1323,1376,1432,1489,1546,1607,1670,1734,1796,1856,1915,1972,2030
41,74,104,133,160,186,210,233,255,277,298,323,352,388,431,481,535,591,647,700,752,803,853,903,954,1005,1057,1111,1165,1218,1274,1331,1390,1451,1516,1581,1646,1710,1773,1832,1889,1946,2003,2058,2119
43,76,106,135,163,188,213,236,258,279,303,330,364,405,455,511,570,631,692,748,805,862,917,974,1032,1087,1142,1195,1247,1298,1351,1407,1467,1532,1599,1668,1736,1801,1863,1923,1981,2040,2101,2163,2228
44,78,108,138,166,191,216,239,261,283,307,338,375,422,480,544,612,682,751,817,879,937,995,1053,1110,1169,1229,1286,1342,1397,1453,1510,1574,1641,1710,1781,1850,1913,1975,2035,2094,2157,2219,2283,2339
46,81,111,142,169,196,220,244,267,289,316,350,394,450,521,599,680,760,837,909,976,1042,1107,1172,1235,1297,1358,1421,1485,1551,1617,1684,1748,1812,1877,1945,2012,2079,2142,2202,2256,2311,2369,2427,2494
48,83,115,146,175,203,228,252,275,297,325,363,413,478,560,648,739,830,921,1001,1078,1151,1216,1273,1330,1385,1441,1502,1569,1638,1709,1781,1853,1921,1989,2055,2122,2187,2255,2322,2390,2458,2522,2587,2640
51,87,119,151,181,209,235,259,282,303,334,375,431,504,599,700,804,908,1006,1093,1173,1246,1311,1369,1423,1473,1521,1576,1633,1696,1767,1843,1917,1991,2063,2134,2203,2276,2352,2435,2524,2618,2722,2829,2953
