98,86,78,72,68,65,63,62,60,57,53,48,44,39,35,31,29,29,29,31,32,31,30,28,26,23,21,20,18,18,18,17,17,16,15,14,13,12,11,11
99,88,80,74,70,67,66,65,63,61,59,57,54,53,51,50,49,48,46,44,42,40,38,36,33,31,29,27,25,24,22,21,20,19,18,16,15,15,14,13
100,89,82,76,72,69,68,68,67,66,65,64,63,62,61,60,57,55,52,49,46,44,41,39,37,34,32,30,29,27,26,24,23,22,21,19,18,17,16,15
101,90,84,78,74,72,72,71,71,71,71,71,70,69,67,65,63,60,57,55,52,50,48,45,43,41,39,37,35,34,32,31,30,29,27,26,25,23,22,21
102,91,85,79,76,74,74,74,75,75,75,75,75,74,72,70,67,65,62,60,57,55,54,52,50,48,46,45,43,42,41,41,40,39,37,36,35,34,33,32
103,92,86,80,77,76,76,76,77,78,78,79,78,77,76,75,72,70,68,66,65,63,61,59,58,56,54,53,52,51,50,49,47,46,45,44,42,41,40,39
104,93,87,81,79,77,77,78,79,80,81,81,81,80,79,77,76,74,73,72,70,69,67,66,64,63,62,61,60,60,59,58,57,56,55,54,54,54,53,53
104,94,88,82,80,78,79,80,81,82,83,83,83,82,81,80,79,78,78,77,76,75,74,73,72,71,71,70,70,69,69,69,68,68,67,66,65,65,64,63
104,94,88,83,81,79,80,81,82,83,84,85,84,84,83,83,82,81,81,80,80,79,78,78,77,76,76,75,75,74,73,73,72,72,71,71,70,70,69,68
105,95,89,84,81,80,81,82,84,85,86,86,86,86,85,85,84,83,83,83,82,82,81,80,80,79,78,78,77,77,77,76,76,75,75,74,74,74,73,73
105,96,90,85,82,81,82,84,85,87,88,88,88,88,87,87,86,86,86,85,85,85,84,84,83,83,82,82,82,82,81,81,81,81,80,80,80,80,80,80
106,96,90,86,83,82,83,85,87,88,90,90,90,90,90,89,89,88,88,88,88,88,88,87,87,86,86,86,86,86,86,87,87,87,87,88,88,90,93,97
106,97,91,86,84,83,85,86,88,90,92,92,92,92,92,92,92,92,92,92,93,93,93,93,93,92,92,92,93,94,95,96,97,97,98,99,101,103,106,112
106,97,92,87,85,85,86,88,90,92,94,96,97,98,100,101,102,104,106,107,108,108,106,105,104,103,102,104,105,107,110,112,113,114,115,116,119,123,127,135
107,98,93,88,86,86,87,89,92,95,98,101,104,108,111,115,118,120,123,125,126,127,127,125,123,122,121,123,126,129,133,136,138,139,140,141,142,144,145,148
107,99,93,89,87,87,89,91,94,99,104,109,115,122,128,134,138,142,144,146,146,146,144,142,140,139,139,140,143,147,150,154,157,160,162,164,166,168,170,173
108,99,94,90,88,88,90,94,98,104,111,119,127,136,143,149,155,159,162,165,166,165,162,159,156,154,154,155,159,163,167,171,176,181,185,190,194,199,203,207
109,100,95,91,89,90,92,97,103,111,121,131,142,152,161,168,173,177,180,182,183,183,182,180,177,175,175,176,179,183,188,193,198,204,210,216,221,226,230,232
109,101,96,92,91,92,95,101,109,119,131,143,155,166,175,183,189,193,197,200,202,203,203,202,200,198,198,199,201,206,212,218,225,231,238,244,251,256,261,262
110,102,98,94,92,94,98,106,116,130,145,161,176,189,200,209,214,218,221,223,224,225,225,224,223,222,222,223,226,232,238,244,252,259,266,273,280,286,291,293
111,104,99,96,95,97,103,113,126,145,165,185,206,225,240,251,258,261,260,259,257,255,253,253,252,252,254,258,263,271,281,291,303,315,324,332,339,340,341,333
112,105,101,98,97,100,107,118,134,157,181,206,232,255,273,286,295,298,296,293,290,287,285,285,287,288,291,295,301,309,322,337,353,367,378,384,386,385,381,373
114,107,103,100,100,103,112,124,142,168,196,228,261,291,316,333,343,344,342,335,329,323,320,319,322,326,331,337,345,356,369,384,401,415,427,434,437,432,426,410
