0,6,12,19,25,33,40,48,57,65,73,80,87,94,101,108,115,123,130,138,145,152,159,165,172,177,182,187,191,195,199,202,204,207,209,211,213,215,216,218,219,220,222,223
2,8,14,21,28,35,43,51,59,67,76,84,92,100,107,115,123,131,139,147,155,162,169,175,181,187,193,199,205,210,214,218,221,224,226,228,230,232,234,235,237,238,239,241
3,9,16,23,30,37,45,53,61,70,79,87,96,104,112,121,129,138,146,155,163,171,178,185,191,197,203,208,213,217,222,227,231,235,239,242,245,247,250,252,255,257,259,261
4,11,18,25,32,40,48,56,65,74,83,92,101,109,118,128,137,146,155,163,171,179,187,194,201,209,215,222,228,234,240,245,250,255,259,263,266,269,272,275,278,280,283,285
5,12,19,26,34,42,50,58,67,76,85,94,103,112,122,131,141,150,159,168,177,185,193,201,208,216,222,229,235,241,247,253,259,265,271,276,281,286,290,294,297,300,303,306
5,12,20,27,35,43,52,60,69,78,87,96,105,114,124,134,143,153,163,172,181,190,199,207,216,224,231,239,246,253,261,268,275,281,288,294,299,305,310,315,320,325,330,334
6,13,20,28,36,44,53,62,70,79,89,98,107,116,126,136,146,156,166,175,185,194,203,212,221,229,238,246,254,262,271,280,288,297,304,312,318,324,330,336,342,347,353,358
6,13,21,29,37,45,54,63,72,81,90,99,109,118,128,138,148,158,168,178,187,197,207,216,225,235,244,253,262,270,279,288,296,305,313,321,329,337,344,350,356,362,368,373
6,14,22,30,38,46,55,64,73,82,91,100,110,120,130,141,151,161,171,181,191,200,210,220,229,239,249,258,267,277,286,295,304,313,322,331,339,347,355,362,368,374,380,386
7,14,22,30,38,47,56,65,74,83,92,102,112,122,132,143,153,164,174,185,195,205,215,224,234,244,254,264,273,283,293,302,312,321,330,340,349,358,367,375,384,392,400,408
7,15,23,31,39,48,57,66,75,84,94,103,113,124,134,145,155,166,177,187,198,208,218,228,238,248,258,268,278,288,298,309,320,331,343,354,366,377,388,398,408,418,427,436
8,15,23,31,40,49,57,67,76,85,95,105,115,125,136,147,158,169,180,190,201,211,221,232,242,252,262,273,284,295,306,318,330,343,356,368,381,395,409,423,438,453,468,483
8,16,24,32,41,49,58,68,77,86,96,106,117,127,138,149,160,171,182,193,203,214,224,235,245,256,267,279,290,303,316,329,344,358,372,387,402,417,433,449,465,482,498,515
8,16,24,33,41,50,59,69,78,88,97,108,118,129,140,152,163,174,185,196,207,218,229,240,252,264,276,289,301,314,328,342,357,372,387,403,420,437,455,475,493,511,530,546
9,17,25,33,42,51,60,70,79,89,99,109,120,131,143,155,167,179,190,201,213,224,236,248,260,273,285,299,312,326,341,356,372,388,405,422,439,457,477,496,514,532,550,567
9,17,26,34,43,52,61,71,80,90,100,111,122,133,145,158,170,182,194,206,218,230,242,255,268,282,296,310,325,340,356,372,388,405,423,441,459,478,498,518,537,556,575,596
9,18,26,35,44,53,62,72,82,91,102,113,124,137,149,162,175,188,200,212,224,236,249,262,276,291,306,321,337,353,370,386,404,422,440,459,479,499,520,541,562,585,607,632
10,18,27,36,45,54,63,73,83,93,103,115,127,140,153,167,181,195,208,221,233,246,259,272,286,301,316,332,348,365,383,400,419,438,458,478,499,520,541,563,585,606,629,652
10,19,28,37,46,55,64,74,84,94,105,117,130,144,158,173,189,204,218,232,246,259,273,286,301,316,332,348,364,382,400,419,439,460,480,501,522,543,564,586,608,630,653,673
11,20,29,38,47,56,66,76,86,96,108,121,134,150,166,182,199,215,230,245,260,274,289,304,320,336,352,369,387,405,424,444,464,485,506,527,548,570,593,616,640,666,691,720
12,21,30,40,49,59,69,79,89,100,112,126,141,158,177,196,214,232,249,265,281,297,313,329,346,362,379,397,416,436,455,476,497,519,542,566,590,614,638,662,687,713,739,767
12,22,32,42,52,62,72,82,93,104,117,132,149,168,188,210,230,250,268,285,301,317,333,349,366,383,401,420,442,465,488,513,538,562,585,609,631,653,678,704,731,761,791,823
13,23,33,44,54,65,75,86,97,108,121,136,153,174,196,219,242,264,284,304,323,342,360,377,394,410,428,447,469,494,521,548,574,598,620,642,664,689,717,748,781,816,852,887
