79,179,282,385,491,598,707,819,928,1032,1126,1207,1273,1330,1387,1448,1521,1612,1716,1833,1965,2101,2233,2360,2476,2576,2665,2749,2831,2912,2994,3074,3147,3212,3270,3321,3367,3409,3449,3486,3520,3554,3586
83,184,288,392,498,607,717,829,940,1044,1140,1224,1298,1367,1438,1516,1609,1711,1824,1946,2074,2201,2328,2451,2564,2666,2758,2843,2922,2999,3075,3148,3219,3286,3347,3403,3454,3500,3542,3580,3616,3650,3682
86,189,294,399,507,616,727,839,950,1055,1155,1247,1332,1417,1511,1611,1720,1839,1962,2082,2202,2320,2434,2542,2644,2740,2828,2911,2991,3067,3141,3211,3279,3343,3403,3460,3513,3563,3610,3654,3696,3736,3773
91,195,301,407,515,625,737,850,961,1069,1177,1283,1389,1500,1617,1735,1854,1972,2086,2196,2304,2410,2513,2613,2710,2803,2893,2979,3062,3143,3224,3302,3378,3452,3522,3588,3649,3707,3761,3813,3864,3914,3967
94,198,304,412,521,631,743,856,969,1081,1194,1307,1419,1535,1653,1770,1888,2004,2116,2227,2336,2442,2546,2648,2746,2841,2933,3022,3108,3193,3276,3357,3437,3515,3588,3656,3721,3781,3838,3894,3947,4000,4052
95,200,307,415,524,635,747,860,974,1088,1203,1318,1433,1551,1669,1788,1906,2022,2136,2247,2356,2463,2569,2672,2773,2872,2968,3061,3151,3239,3324,3407,3488,3567,3643,3716,3787,3854,3919,3983,4044,4106,4166
97,202,309,417,527,638,751,865,979,1095,1211,1327,1444,1563,1682,1800,1918,2034,2148,2260,2371,2480,2588,2694,2797,2899,2997,3092,3185,3276,3365,3453,3540,3625,3707,3786,3862,3934,4003,4070,4136,4200,4265
98,204,312,420,530,641,754,869,984,1100,1217,1334,1453,1572,1691,1810,1928,2044,2159,2272,2384,2495,2605,2712,2818,2922,3022,3121,3217,3311,3404,3496,3588,3681,3772,3862,3950,4034,4113,4190,4265,4338,4414
100,206,314,423,533,645,758,873,989,1105,1223,1341,1460,1580,1700,1819,1938,2055,2170,2285,2398,2511,2622,2732,2842,2950,3056,3160,3263,3365,3465,3565,3662,3757,3849,3939,4025,4106,4185,4261,4336,4410,4486
101,208,316,425,536,648,762,878,994,1111,1229,1348,1468,1588,1708,1828,1948,2066,2182,2299,2414,2530,2645,2760,2874,2987,3097,3204,3309,3411,3511,3610,3709,3806,3902,3998,4091,4182,4270,4358,4445,4531,4619
103,209,318,428,539,652,766,882,999,1117,1236,1355,1476,1597,1718,1839,1959,2078,2196,2315,2433,2550,2667,2783,2898,3011,3122,3232,3340,3447,3554,3662,3771,3878,3984,4087,4190,4292,4394,4500,4605,4711,4815
104,211,321,430,542,655,770,886,1003,1122,1242,1362,1484,1606,1728,1849,1970,2090,2209,2328,2448,2567,2686,2806,2927,3046,3166,3287,3408,3529,3651,3774,3896,4016,4133,4248,4361,4473,4585,4698,4811,4925,5039
105,213,323,433,545,658,773,889,1007,1126,1247,1368,1490,1614,1736,1858,1980,2100,2220,2341,2463,2586,2711,2836,2962,3086,3211,3336,3461,3587,3715,3842,3968,4092,4214,4335,4460,4588,4725,4873,5036,5202,5392
106,215,325,435,547,661,776,893,1011,1131,1252,1375,1498,1623,1746,1870,1994,2118,2242,2368,2496,2623,2752,2882,3012,3142,3275,3413,3554,3697,3852,4014,4182,4355,4538,4715,4884,5050,5218,5384,5565,5750,5960
108,217,327,438,551,664,780,897,1016,1136,1259,1382,1508,1634,1761,1887,2015,2144,2275,2411,2551,2693,2837,2983,3130,3280,3441,3611,3790,3978,4175,4368,4556,4736,4912,5078,5245,5419,5605,5802,6029,6260,6540
109,219,329,441,554,668,784,901,1020,1142,1266,1392,1520,1652,1785,1922,2063,2209,2358,2511,2663,2813,2964,3118,3281,3461,3654,3855,4061,4265,4462,4652,4844,5033,5223,5412,5598,5780,5963,6142,6337,6531,6762
111,221,333,445,558,673,789,907,1026,1149,1277,1409,1549,1695,1845,1998,2154,2310,2466,2620,2775,2933,3098,3274,3462,3663,3866,4069,4268,4464,4659,4859,5064,5273,5487,5700,5905,6106,6305,6494,6696,6896,7131
112,223,335,448,562,677,794,912,1032,1157,1289,1428,1576,1734,1898,2066,2235,2404,2571,2736,2901,3070,3248,3434,3632,3840,4053,4265,4481,4692,4902,5113,5326,5537,5757,5974,6188,6407,6627,6845,7057,7275,7464
114,226,339,452,567,683,800,918,1041,1172,1312,1464,1629,1803,1982,2162,2340,2513,2684,2857,3033,3218,3410,3611,3819,4033,4251,4474,4693,4908,5123,5338,5553,5776,6010,6248,6486,6732,6978,7221,7463,7708,7942
117,229,343,458,574,690,808,927,1052,1188,1339,1507,1694,1892,2094,2296,2488,2676,2862,3049,3235,3433,3630,3835,4044,4262,4481,4708,4931,5157,5388,5622,5860,6115,6373,6628,6885,7144,7393,7644,7907,8167,8453
120,235,350,466,582,699,816,935,1064,1207,1368,1551,1763,1989,2224,2460,2696,2920,3134,3342,3547,3742,3942,4154,4370,4597,4838,5078,5316,5563,5804,6046,6299,6552,6804,7062,7330,7593,7863,8135,8397,8658,8892
123,239,355,471,588,706,825,944,1078,1229,1401,1597,1827,2068,2315,2570,2827,3068,3302,3532,3746,3951,4163,4385,4616,4866,5129,5389,5650,5902,6148,6396,6657,6920,7195,7476,7755,8016,8269,8515,8737,8957,9150
127,245,363,482,601,720,839,959,1103,1270,1464,1692,1958,2223,2498,2775,3052,3319,3593,3854,4101,4333,4560,4771,4986,5212,5442,5676,5937,6209,6484,6780,7075,7351,7615,7879,8123,8358,8596,8828,9033,9243,9408
