11,28,46,64,81,98,115,131,148,164,181,198,216,235,254,274,293,311,327,343,359,374,391,409,429,449,470,489,506,522,536,549,561,573,584,594,604,615,624,632,640,646,653,658,664,669,674,678,683,687
13,31,48,66,84,101,118,135,152,169,186,203,221,240,259,279,298,317,335,352,370,387,406,425,445,465,485,503,521,537,551,565,578,589,600,611,620,629,638,646,654,662,669,676,682,688,694,700,705,711
14,32,50,68,86,104,121,139,156,173,190,208,226,245,264,283,302,322,340,359,379,398,418,439,460,480,500,518,535,550,565,578,591,604,617,629,641,652,662,672,682,690,698,706,713,719,726,732,738,744
16,35,53,72,90,108,125,143,160,177,195,213,231,250,269,289,309,329,349,369,389,410,431,453,474,495,515,535,553,571,588,604,620,635,650,664,678,692,705,717,729,740,751,762,773,782,792,801,811,819
18,37,55,74,92,111,128,146,163,180,198,216,234,254,273,294,314,334,355,375,396,418,439,461,483,505,526,546,567,587,607,628,648,668,689,710,731,752,773,793,813,831,849,867,884,901,918,934,950,966
18,38,57,76,94,113,131,149,166,184,201,219,238,257,277,297,318,338,359,380,402,424,446,468,491,513,535,556,578,600,622,644,666,689,711,734,757,780,803,825,848,870,891,913,933,954,974,994,1013,1033
19,39,58,77,96,114,133,151,168,186,204,222,241,260,280,300,321,342,364,385,407,430,452,474,497,519,540,562,584,606,629,652,675,698,722,746,770,794,819,843,868,893,918,943,968,993,1017,1042,1066,1090
20,40,59,78,97,116,134,152,170,188,206,225,244,263,283,303,324,345,367,389,411,434,457,479,502,524,546,569,592,615,638,662,685,709,734,758,783,808,833,857,883,907,933,958,983,1009,1034,1060,1087,1113
20,40,60,79,98,117,135,154,172,190,208,227,246,265,285,305,326,348,370,393,416,439,462,485,507,530,553,576,599,623,647,671,695,719,744,768,793,818,843,868,893,918,944,970,996,1022,1048,1075,1102,1129
21,41,61,80,100,119,137,156,174,192,211,229,248,267,287,308,329,351,373,396,419,443,466,489,512,535,558,581,605,629,653,678,702,727,752,777,802,827,853,878,903,929,955,981,1007,1033,1060,1087,1114,1141
22,42,62,81,101,120,139,157,176,194,212,231,250,269,289,310,331,353,376,399,423,446,470,493,516,540,564,588,612,637,662,686,711,736,761,786,811,837,863,889,915,942,968,995,1022,1050,1078,1107,1135,1165
22,42,62,82,102,121,140,159,177,196,214,233,252,271,291,312,334,356,379,402,426,450,474,498,523,547,571,596,620,646,671,697,724,750,778,807,838,872,906,942,979,1015,1053,1091,1128,1164,1199,1232,1265,1299
23,43,63,83,103,122,142,160,179,197,216,234,253,273,293,314,336,358,381,405,430,455,480,505,530,555,581,608,636,666,698,731,764,799,835,873,912,956,1001,1047,1094,1142,1190,1240,1292,1343,1396,1448,1498,1544
23,44,64,84,104,124,143,162,181,199,218,236,256,275,295,317,338,361,385,410,435,462,489,517,545,574,605,636,669,703,739,776,814,853,893,936,982,1030,1081,1132,1184,1237,1292,1350,1412,1473,1534,1589,1643,1681
24,45,65,86,106,125,145,164,182,201,220,238,258,277,298,319,341,364,389,415,443,472,502,535,569,604,640,677,713,750,787,824,863,904,946,992,1041,1091,1144,1200,1257,1317,1381,1446,1515,1585,1656,1727,1798,1871
24,45,66,87,107,127,146,165,184,203,222,240,260,280,300,321,344,367,393,421,453,487,523,562,602,641,681,720,757,793,829,865,904,945,989,1037,1088,1143,1201,1260,1323,1389,1456,1526,1601,1678,1756,1833,1911,1982
25,46,67,88,108,128,148,167,186,205,223,243,262,282,302,324,347,372,399,430,465,503,544,588,632,675,717,756,794,830,868,905,946,990,1038,1090,1146,1205,1266,1329,1395,1462,1531,1602,1678,1755,1834,1912,1992,2062
26,47,68,89,110,130,149,169,188,207,226,245,265,285,306,327,351,377,407,441,480,522,568,615,662,707,751,791,830,868,906,948,993,1043,1099,1158,1217,1278,1340,1402,1467,1536,1608,1683,1761,1839,1920,1999,2080,2155
26,48,70,91,112,132,152,171,190,209,228,247,267,288,309,331,357,385,418,456,499,545,594,645,695,742,788,832,874,915,960,1008,1059,1115,1173,1231,1291,1351,1411,1474,1540,1609,1683,1760,1840,1921,2006,2088,2171,2249
27,50,71,93,114,134,154,174,193,212,231,250,270,291,312,336,363,394,431,474,522,573,628,682,736,790,841,890,938,987,1038,1093,1149,1207,1266,1325,1383,1444,1507,1573,1641,1713,1785,1861,1941,2025,2110,2197,2285,2370
28,51,74,96,118,138,158,178,198,217,236,256,276,297,318,343,372,408,450,503,558,617,679,741,802,865,928,989,1048,1105,1159,1214,1269,1328,1390,1457,1527,1601,1673,1744,1812,1878,1944,2015,2093,2181,2277,2379,2486,2595
30,53,77,100,122,144,164,185,205,224,244,264,284,305,326,351,383,422,471,530,593,659,728,797,863,931,999,1065,1129,1194,1256,1315,1375,1437,1500,1564,1635,1708,1779,1852,1926,2002,2082,2168,2258,2353,2446,2539,2633,2726
32,56,80,103,126,149,170,191,211,231,251,271,291,312,333,359,394,437,491,558,631,705,781,855,928,999,1068,1134,1201,1266,1329,1393,1458,1519,1579,1643,1710,1783,1862,1948,2038,2132,2221,2315,2411,2509,2617,2738,2859,2997
