6,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,5,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
6,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3
6,6,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3
6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4
7,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,10,10,10
7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,11,12,13,14,16,17,17,18,19,19,20,20
7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,10,10,11,11,11,12,12,12,13,13,14,15,16,17,19,21,23,26,28,31,34,38,41,45,48
7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,10,11,12,13,14,15,15,15,16,16,16,17,17,19,21,23,25,28,32,36,40,46,52,60,69,79,90,100
7,7,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,10,12,14,15,17,18,19,19,19,20,20,21,22,23,26,28,31,35,39,43,49,55,63,71,81,92,103,116,128
7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,11,12,15,17,19,21,23,23,24,24,24,24,25,27,29,32,35,39,44,49,54,61,69,79,89,101,114,128,143,160
7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,11,12,15,17,20,22,25,26,27,28,28,28,29,30,31,34,37,41,45,51,56,63,72,81,92,104,118,134,152,170,189
7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,8,9,9,9,10,12,14,17,20,23,26,29,30,31,32,32,32,33,34,36,39,42,47,52,58,65,73,82,93,105,119,134,152,172,193,217
8,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,11,13,16,19,23,27,30,33,35,36,37,37,38,38,39,42,45,49,54,59,66,74,84,95,108,122,138,157,177,200,224,250
8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,11,12,15,18,22,27,31,34,37,39,40,41,41,41,42,44,46,50,55,61,69,77,86,97,109,123,139,157,177,199,223,248,276
8,8,8,8,8,9,9,10,10,10,10,10,10,10,10,10,10,11,12,14,17,21,26,31,36,40,44,46,47,47,48,48,49,51,54,58,64,71,80,90,101,113,127,143,162,183,207,232,258,285,311
8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,12,14,17,21,26,32,38,43,47,51,53,55,56,57,57,58,60,64,70,77,86,97,108,122,137,155,177,201,227,256,286,316,348,381
9,9,9,9,10,10,11,11,11,12,12,11,11,11,11,11,12,13,16,19,25,31,38,44,49,54,57,60,62,63,64,65,66,68,73,79,88,99,110,124,139,155,174,198,224,253,288,325,369,415,473
9,9,10,10,11,11,12,12,13,13,13,13,12,12,12,12,13,14,17,22,28,35,43,50,56,62,67,70,73,74,75,76,77,80,85,92,101,112,125,139,155,174,198,227,261,302,350,400,457,514,576
