6,19,33,47,60,73,84,93,102,110,118,127,137,149,161,174,187,199,209,219,228,237,246,254,262,268,273,277,281,283,286,289,291,293,295,297,299,300
8,21,36,50,63,77,89,100,111,122,133,144,156,169,181,194,207,218,229,238,247,255,262,270,277,283,289,294,299,302,306,309,312,315,318,321,324,326
9,23,38,52,67,81,94,107,120,132,145,157,171,184,196,208,220,230,240,250,259,269,278,286,294,301,307,312,317,322,326,331,334,338,341,344,347,350
11,25,40,55,70,85,100,114,129,143,158,172,186,199,212,224,235,246,256,266,276,285,295,304,313,322,331,340,348,356,363,370,376,381,386,391,395,400
12,27,42,57,73,88,104,119,134,149,164,179,193,206,219,231,243,255,267,279,291,303,314,326,338,349,359,369,379,388,396,404,412,419,427,434,441,449
12,27,43,59,75,90,106,122,137,153,168,183,198,212,226,239,253,266,279,291,304,317,330,344,358,373,388,403,417,430,442,453,464,475,486,496,507,518
13,28,44,60,76,92,108,124,139,155,171,187,202,217,232,246,260,274,288,302,317,332,347,363,379,394,409,423,438,451,465,478,491,503,515,527,538,550
14,29,45,61,77,93,110,126,142,158,174,190,206,221,237,252,267,281,296,311,327,343,359,375,391,407,423,438,453,468,483,498,513,527,541,553,566,577
14,30,46,62,79,95,111,127,144,160,176,193,209,225,241,256,272,288,304,319,336,352,370,388,407,426,446,466,486,506,526,547,568,588,609,627,644,657
15,31,47,63,80,96,113,130,146,163,180,196,213,229,245,261,278,295,311,328,346,365,384,404,425,446,467,488,509,530,550,571,592,612,633,653,674,694
15,32,48,65,81,98,115,132,149,166,183,200,217,233,250,266,283,300,318,336,355,374,394,414,434,455,476,497,517,538,558,579,599,620,641,662,683,704
16,32,49,66,83,99,117,134,151,169,186,203,220,237,253,271,288,306,324,343,362,382,401,421,442,462,482,503,524,544,565,586,607,628,649,670,692,713
16,33,50,67,84,101,118,136,153,171,188,205,223,240,257,274,292,311,329,348,367,387,407,427,447,468,489,511,532,554,576,598,619,641,663,684,706,727
17,34,51,68,85,102,120,138,155,173,191,209,226,244,262,280,298,317,335,354,374,394,414,435,457,479,501,524,547,570,593,617,640,664,689,717,744,775
18,35,52,69,87,104,122,140,158,177,195,214,232,250,268,286,305,325,344,364,385,406,427,449,471,495,519,543,568,595,621,648,675,703,731,759,788,816
18,35,53,70,88,105,124,142,162,181,201,220,239,258,276,295,314,334,354,375,396,419,441,465,489,516,542,569,596,623,650,679,708,736,765,794,822,850
19,36,54,71,89,108,127,146,167,188,209,229,250,270,289,309,329,349,371,394,417,441,465,491,517,545,572,600,628,657,685,714,744,773,803,834,865,896
19,37,55,73,91,110,130,151,174,197,220,243,266,287,308,329,351,373,397,422,447,473,499,525,552,579,606,633,662,691,721,752,783,814,845,879,913,952
20,38,56,74,93,113,135,158,183,208,233,257,280,303,326,349,373,398,424,451,479,506,535,563,590,618,646,673,701,731,761,794,827,861,896,930,963,993
21,40,58,77,96,118,141,167,194,221,248,274,299,324,348,374,401,429,458,486,514,542,570,598,627,657,687,718,749,781,814,847,882,919,956,992,1030,1064
23,41,60,80,101,125,152,181,212,243,272,301,329,357,386,415,446,476,505,533,560,586,613,643,676,711,747,785,823,858,894,929,965,1000,1040,1078,1118,1155
24,43,62,82,105,131,161,194,229,264,297,328,358,388,419,451,484,516,547,578,606,636,669,702,739,778,817,853,889,922,954,987,1022,1057,1094,1131,1169,1205
25,45,64,86,110,138,171,209,250,293,335,376,414,451,486,521,555,590,625,660,695,729,759,789,818,848,878,909,942,974,1007,1044,1086,1131,1182,1238,1293,1354
