0,5,10,15,20,25,30,35,40,45,50,54,59,63,68,73,79,85,92,97,103,109,114,119,125,131,136,142,147,152,157,162,167,171,175,178,181,183,185,187,188,189,190,191,192,193,194,194,195,196,197
1,6,12,17,23,29,34,40,45,49,54,58,62,67,72,77,83,89,95,102,108,114,120,126,131,137,142,148,154,159,165,170,176,180,184,188,191,193,195,196,197,197,198,199,199,200,200,200,201,201,202
2,7,13,19,25,30,36,42,47,52,57,62,66,71,76,81,87,93,99,105,111,118,124,130,136,143,149,155,162,168,173,179,184,190,195,200,204,209,212,216,219,222,226,230,234,239,243,247,251,254,257
3,8,14,20,26,32,38,44,49,55,60,64,69,74,79,84,90,97,103,110,116,123,129,136,143,150,157,164,170,177,183,189,195,201,207,212,218,223,228,234,239,244,250,254,259,264,268,272,276,280,284
4,10,15,21,28,34,40,45,51,56,61,66,71,76,81,87,93,99,106,112,119,126,133,140,147,155,161,168,175,182,188,195,202,208,215,222,229,236,243,251,258,265,271,277,283,288,294,299,305,311,317
4,10,16,22,29,35,41,47,53,58,63,68,73,77,83,88,94,101,108,115,122,129,136,143,151,158,165,172,179,187,195,203,211,219,227,235,244,253,261,270,279,288,297,307,316,326,336,346,356,367,377
5,11,17,23,30,36,42,48,54,59,64,69,74,79,85,90,96,103,110,116,124,131,138,146,153,161,168,176,184,192,201,210,219,228,237,246,255,264,273,283,293,303,314,324,335,345,356,367,377,388,399
5,11,18,24,31,37,43,49,55,60,66,71,76,81,86,92,98,105,111,118,126,133,141,148,156,164,171,179,188,196,205,214,223,232,242,251,261,270,281,291,301,312,324,335,347,359,371,383,395,406,417
5,12,18,25,31,38,44,50,56,62,67,72,77,82,88,93,99,106,113,120,127,135,143,150,158,166,174,182,190,199,208,217,227,236,246,257,267,278,289,300,312,324,336,348,360,373,386,398,411,425,438
5,12,19,25,32,39,45,51,57,63,68,73,79,84,89,95,101,108,114,122,129,137,145,153,161,169,177,186,194,203,212,222,232,242,253,264,275,286,297,309,322,335,349,363,377,392,407,422,437,453,470
6,12,19,26,33,40,46,52,58,64,69,75,80,85,90,96,102,109,116,123,131,139,147,155,163,172,180,189,197,207,217,227,238,249,261,272,284,296,309,322,336,351,367,384,401,419,437,455,474,492,512
6,13,20,27,34,40,47,53,59,65,71,76,81,86,92,98,104,111,118,125,133,141,149,158,166,175,184,193,202,212,222,233,244,256,269,282,296,309,323,337,353,369,386,405,425,446,467,489,510,531,549
7,13,20,27,34,41,48,54,61,66,72,77,82,87,93,99,105,112,119,127,135,143,151,160,169,178,187,196,206,216,227,238,250,263,277,292,306,322,337,354,371,390,409,429,451,474,498,525,553,581,609
7,14,21,28,35,42,49,55,61,67,73,78,83,88,94,100,106,113,121,128,136,145,153,162,171,181,190,200,210,221,232,245,258,273,288,304,319,336,353,371,389,409,430,453,477,502,528,556,584,613,639
7,14,21,29,36,43,50,56,63,68,74,79,85,90,96,102,108,115,122,130,138,147,155,164,174,183,193,204,214,226,238,252,266,281,297,314,331,348,366,386,406,428,451,476,501,528,557,587,620,653,689
8,15,22,29,37,44,51,57,64,70,75,80,86,91,97,103,109,116,124,132,140,148,157,167,176,186,197,208,219,231,244,258,273,289,306,323,341,360,380,402,424,449,474,501,529,558,589,621,656,691,731
8,15,23,30,37,45,52,58,65,71,76,82,87,93,98,104,111,118,125,133,142,151,160,169,179,189,200,211,224,237,250,265,281,298,316,335,354,374,396,419,443,468,495,523,552,582,614,648,685,722,763
8,16,23,31,38,46,53,60,66,72,78,83,89,94,100,106,112,119,127,135,144,153,163,173,183,194,205,217,230,243,258,273,289,305,324,343,364,385,409,433,459,486,515,544,575,607,641,676,712,749,787
9,16,24,32,39,47,54,61,67,73,79,85,90,96,102,108,114,121,129,138,147,156,167,178,189,200,212,224,237,250,265,281,298,316,336,357,379,403,427,453,480,508,538,569,601,635,670,708,747,786,827
9,17,25,33,41,48,56,63,69,76,81,87,92,98,104,110,116,124,132,141,150,161,172,184,196,208,221,233,246,259,274,290,308,328,349,373,397,422,449,477,506,537,570,604,640,677,715,754,794,835,877
10,18,27,35,43,51,58,65,72,78,84,90,95,101,107,113,120,128,137,147,157,169,181,194,206,219,231,244,257,272,288,306,327,349,373,399,425,452,480,509,541,575,611,650,692,736,783,832,886,940,1002
11,20,28,37,45,53,61,68,74,81,87,93,99,105,111,118,125,133,142,152,164,177,189,202,215,228,241,254,267,283,299,319,341,365,391,419,446,475,503,534,567,603,642,683,728,775,826,881,942,1005,1077
11,21,29,38,47,55,63,71,78,85,92,98,104,111,117,124,132,141,150,161,173,187,200,214,228,240,253,267,282,298,315,335,358,382,409,438,468,498,531,567,608,654,701,749,797,845,897,955,1022,1091,1175
