12,10,9,9,9,9,10,11,12,13,14,15,16,17,18,19,19,20,20,19,19,18,17,16,15,14,13,11,10,9,9,8,7,6,6,5,5,4,4,4,3,3,3,3,2,2,2
12,10,10,9,10,10,11,12,14,15,16,17,18,19,20,21,21,22,22,22,21,20,19,18,17,16,15,14,13,12,11,11,10,9,8,8,7,6,6,5,5,4,4,4,4,3,3
12,11,10,10,11,12,13,14,15,16,17,19,20,21,22,23,24,24,24,24,24,23,22,21,20,19,18,17,16,16,15,14,13,12,11,11,10,9,9,8,8,7,7,6,6,6,5
12,11,11,11,12,13,14,15,17,18,19,21,22,23,24,25,26,26,27,27,26,26,25,25,24,23,23,22,21,21,20,19,19,18,17,17,16,15,15,14,13,13,12,11,11,10,10
12,11,12,12,13,14,15,16,17,19,20,22,23,24,26,27,27,28,28,28,28,28,27,27,26,26,25,25,24,24,24,23,23,22,22,21,20,19,19,18,18,17,16,16,15,14,13
13,12,12,12,13,14,16,17,18,20,21,23,24,26,27,28,28,29,29,30,30,30,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,27,27,26,26,25,24,24,23,22,22
13,12,12,13,14,15,16,18,19,21,22,24,25,27,28,29,29,30,31,31,31,31,31,31,31,31,31,31,31,32,32,33,33,34,35,35,35,35,35,35,35,36,36,36,37,38,38
13,12,13,13,14,15,17,18,20,21,23,25,26,27,29,29,30,31,31,32,32,32,33,33,33,33,33,34,34,35,36,37,39,40,42,43,44,45,46,46,47,47,48,49,50,52,54
13,13,13,14,15,16,17,19,20,22,24,25,27,28,29,30,31,32,32,33,33,34,34,35,35,35,36,36,37,38,39,41,43,45,46,48,49,50,51,52,54,55,57,59,61,63,65
14,13,13,14,15,16,18,19,21,23,24,26,28,29,30,31,32,32,33,34,34,35,35,36,36,37,38,39,40,41,42,44,45,47,49,50,51,53,54,55,57,59,62,66,69,73,76
14,13,14,14,15,17,18,20,22,23,25,27,28,29,31,32,32,33,34,34,35,36,36,37,37,38,39,40,41,42,44,46,48,50,52,54,55,57,59,61,63,66,69,73,77,81,85
14,14,14,15,16,17,19,20,22,24,26,27,29,30,31,32,33,34,35,35,36,37,37,38,39,39,40,42,43,44,46,48,50,52,54,57,59,61,63,66,70,74,79,85,90,96,100
14,14,14,15,16,18,19,21,23,24,26,28,29,31,32,33,34,35,35,36,37,38,38,39,40,41,42,43,45,47,48,50,53,55,58,61,64,67,71,74,79,85,92,100,108,118,127
15,14,15,15,17,18,20,21,23,25,27,28,30,31,33,34,35,35,36,37,38,39,40,41,42,43,44,45,47,49,51,53,56,59,62,66,70,74,79,84,90,97,105,113,122,132,142
15,14,15,16,17,19,20,22,24,26,27,29,31,32,34,35,36,37,37,38,39,40,41,42,43,45,46,47,49,51,53,56,59,63,68,72,77,82,88,94,101,109,118,128,140,151,165
15,15,15,16,18,19,21,23,24,26,28,30,32,33,34,36,37,37,38,39,40,41,43,44,45,46,47,49,51,53,56,60,64,68,73,78,83,89,95,103,112,122,133,145,157,170,182
15,15,16,17,18,20,22,23,25,27,29,31,33,34,35,37,38,39,40,41,42,43,44,45,47,48,49,51,54,57,60,64,68,73,78,84,90,97,105,114,125,137,149,161,173,185,198
15,15,16,17,19,20,22,24,26,28,30,32,33,35,36,38,39,40,41,42,43,45,46,48,50,51,53,56,59,62,66,70,75,80,85,91,98,105,115,125,137,151,165,179,193,206,218
16,16,17,18,19,21,23,25,27,29,31,33,35,36,37,39,40,41,42,44,45,47,48,50,52,54,57,60,63,66,71,76,82,87,94,100,107,116,126,138,152,167,184,201,220,240,265
16,16,17,18,20,22,24,26,28,30,32,34,36,37,39,40,41,43,44,45,47,49,51,53,55,58,61,64,68,73,79,85,91,97,104,111,119,129,141,155,171,188,207,226,248,270,297
16,17,18,20,21,23,26,28,30,32,34,36,38,39,41,43,44,46,47,49,51,53,55,58,61,64,68,72,77,83,89,96,103,111,118,128,138,151,165,181,198,217,238,263,294,326,370
17,17,19,20,22,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,56,58,61,64,67,71,75,79,85,91,98,105,113,122,132,144,157,172,189,208,229,254,284,321,367,415,478
17,18,20,21,24,26,28,31,33,35,37,39,41,43,44,47,49,52,55,58,61,65,68,73,77,83,90,98,108,118,130,144,158,175,193,214,236,261,289,320,354,391,431,475,521,569,619
