0,2,5,8,10,13,16,19,22,24,26,28,30,33,35,37,39,42,44,47,50,52,55,57,60,62,63,65,66,67,68,69,69,70,70,71,71,71,72,72,72,72,73
0,3,6,9,13,16,18,21,24,26,29,31,34,37,39,42,46,49,52,55,58,60,62,64,65,67,68,69,70,71,72,73,74,75,76,76,77,78,78,79,79,80,80
1,4,7,10,14,17,20,23,26,29,32,35,37,40,44,47,50,53,55,58,60,62,64,66,68,69,71,73,74,75,76,77,78,79,80,81,82,83,83,84,85,86,86
1,5,8,12,15,18,21,25,28,31,34,37,40,43,47,50,53,56,59,61,64,66,68,70,72,73,75,76,78,79,80,81,82,83,84,85,86,87,87,88,89,90,90
2,6,9,12,16,19,23,26,29,32,35,39,42,45,48,52,55,58,60,63,66,68,70,72,74,76,78,79,81,83,84,85,87,88,89,90,91,92,93,94,95,95,96
3,6,10,13,17,20,24,27,30,34,37,40,43,47,50,53,57,60,62,65,68,70,72,74,76,78,80,82,84,86,87,89,90,91,93,94,95,97,98,99,100,101,102
3,7,10,14,18,21,25,28,31,35,38,41,45,48,51,55,58,61,64,67,69,72,74,76,78,80,82,84,86,88,90,91,93,94,96,97,99,100,101,103,104,105,106
3,7,11,15,18,22,25,29,32,36,39,43,46,50,53,56,60,63,66,68,71,73,76,78,80,82,84,86,88,90,92,94,95,97,98,100,101,103,104,106,107,108,110
4,7,11,15,19,23,26,30,33,37,40,44,47,51,54,58,61,65,68,71,74,76,79,81,83,86,88,90,92,94,96,98,99,101,103,105,106,108,109,110,112,113,115
4,8,12,16,19,23,27,30,34,37,41,44,48,52,56,59,63,67,70,73,76,79,82,85,87,90,92,94,97,99,101,103,105,106,108,110,111,113,114,115,117,118,120
4,8,12,16,20,24,27,31,35,38,42,45,49,53,57,62,66,70,73,77,80,83,86,89,92,95,98,102,105,109,112,116,120,123,127,130,133,136,139,142,145,148,150
4,8,13,17,21,24,28,32,35,39,43,46,51,55,59,64,68,73,77,82,86,91,97,103,109,115,122,128,134,140,147,154,161,168,175,181,188,196,204,214,225,236,247
5,9,13,17,21,25,29,32,36,40,43,47,52,57,62,67,73,79,85,92,100,108,117,126,135,145,155,164,173,183,192,202,212,223,233,245,255,266,276,286,294,302,308
5,9,14,18,22,26,29,33,37,40,44,49,54,59,65,72,80,89,99,109,120,132,143,154,164,174,183,192,201,210,219,230,240,251,263,274,286,297,308,319,331,342,354
5,10,14,18,22,26,30,34,37,41,45,50,56,62,70,79,89,100,112,124,137,149,161,173,184,194,204,214,224,233,243,253,263,274,286,298,310,322,334,347,361,374,389
5,10,14,19,23,27,31,34,38,42,47,52,59,67,76,87,99,112,125,138,151,164,176,188,199,209,219,229,238,248,257,268,279,291,303,316,329,342,356,371,387,404,423
6,10,15,19,23,28,31,35,39,44,49,55,62,72,84,96,110,124,138,151,164,177,189,200,211,222,232,242,252,262,273,284,296,308,321,335,348,362,377,392,410,428,453
6,11,15,20,24,28,32,36,40,45,51,58,67,79,92,106,121,136,150,164,177,190,202,214,225,236,246,257,267,278,289,301,314,328,342,357,373,389,406,423,441,460,479
6,11,16,21,25,29,34,38,42,47,53,62,73,86,101,118,134,150,165,179,192,205,217,229,241,252,264,276,288,300,312,325,337,350,364,379,395,412,430,449,467,487,505
7,12,17,21,26,31,35,39,44,50,57,67,81,96,113,131,149,166,182,197,210,223,235,247,260,273,287,301,315,328,341,354,367,380,395,410,426,443,461,479,499,518,537
7,13,18,23,27,32,37,41,46,53,63,76,93,113,133,154,173,191,207,223,238,253,267,282,296,310,324,338,352,366,380,395,409,423,436,450,465,481,500,520,539,559,574
8,13,19,24,29,34,38,43,48,56,67,83,103,125,149,171,191,211,229,246,263,279,294,307,320,334,347,361,376,391,406,422,436,452,468,484,502,522,543,565,585,605,619
8,14,20,25,30,36,41,45,51,60,73,91,114,139,166,190,213,232,250,266,283,300,318,335,352,369,387,404,421,436,451,464,478,492,510,530,552,575,599,621,643,665,688
