57,51,46,41,36,32,28,24,20,17,15,13,11,10,10,10,10,9,9,9,8,7,7,6,5,5,4,4,3,3,2,2,2,1,2,2
58,52,47,42,38,34,31,28,25,23,21,19,18,17,16,15,14,13,12,11,10,9,8,8,7,6,6,5,5,4,4,3,3,3,3,3
58,53,48,44,40,37,34,31,29,27,25,23,22,21,19,18,17,16,15,14,13,12,11,11,10,9,9,8,7,6,6,5,5,5,5,4
59,54,50,46,42,39,37,35,33,31,30,28,27,26,24,23,22,20,19,18,17,16,15,14,13,12,11,10,10,9,8,8,7,7,6,6
60,55,51,47,44,41,39,37,35,34,33,31,30,28,27,25,24,22,21,20,18,17,16,15,14,13,12,11,11,10,9,9,8,8,7,7
60,56,52,48,45,42,40,38,37,36,34,33,31,30,28,27,25,24,22,21,19,18,17,16,15,14,13,12,12,11,10,9,9,8,8,7
61,57,53,49,46,44,41,40,38,37,35,34,32,31,29,27,26,24,23,22,20,19,18,17,16,15,15,14,13,12,11,11,10,9,9,8
61,57,53,50,47,45,42,41,39,38,37,35,33,32,30,29,27,26,25,24,22,21,20,19,18,17,16,16,15,14,13,12,12,11,11,10
61,58,54,51,48,45,44,42,41,39,38,36,35,33,32,31,30,29,28,27,27,26,25,25,24,24,23,22,21,20,20,19,18,18,17,17
62,58,55,51,49,46,44,43,42,41,39,38,37,36,35,34,33,33,32,32,31,31,32,32,32,32,31,31,31,31,30,30,30,30,30,29
62,59,55,52,50,47,46,44,43,42,41,40,39,38,38,37,37,37,37,38,38,39,40,41,41,42,43,43,43,43,43,44,44,45,45,45
62,59,56,53,50,48,47,45,44,44,43,42,41,41,41,41,42,42,43,44,45,46,47,49,50,52,54,56,60,66,72,80,89,97,105,108
63,59,56,54,51,49,48,47,46,46,45,45,44,44,44,45,45,46,48,50,53,57,60,63,67,70,74,79,86,95,107,119,133,144,156,163
63,60,57,54,52,50,49,48,48,47,47,47,47,48,48,49,50,53,55,59,63,68,72,77,82,88,94,101,112,124,140,158,178,201,224,255
63,60,58,55,53,51,50,49,49,49,50,50,51,51,52,53,56,59,63,67,72,77,83,89,96,103,113,125,138,155,174,195,218,244,269,300
64,61,58,56,54,52,51,51,51,51,52,53,54,55,56,58,61,65,70,76,83,89,97,104,113,122,134,147,164,183,205,228,254,283,312,347
64,61,59,57,55,54,53,53,53,54,55,56,57,59,61,63,67,72,78,86,93,102,111,120,131,142,156,172,191,213,239,268,298,333,367,406
65,62,60,58,56,55,55,56,57,58,60,62,63,65,67,70,75,81,88,97,106,116,126,137,148,161,176,194,215,240,268,300,335,374,413,456
65,63,60,59,58,57,58,59,61,63,65,67,69,71,74,78,83,90,99,109,120,131,144,156,169,184,202,222,245,272,303,339,380,430,480,542
66,63,62,60,60,60,62,64,66,69,71,74,77,81,85,91,98,106,116,128,141,155,170,185,200,218,239,263,291,326,365,410,461,514,570,625
67,65,64,63,63,65,67,70,74,78,82,86,91,97,104,113,123,134,146,159,173,189,205,224,246,271,298,329,365,406,453,507,567,632,699,769
68,66,65,65,66,69,72,76,81,86,91,96,102,110,120,131,143,157,170,185,201,219,241,265,293,324,359,397,441,490,551,618,696,773,856,925
69,67,67,68,70,73,78,82,88,93,99,105,113,123,134,148,164,182,203,226,251,277,304,334,366,399,442,492,546,611,688,767,854,937,1022,1083
