88,113,156,202,260,327,400,473,546,619,690,765,844,926,1008,1088,1163,1231,1301,1378,1461,1551,1655,1753,1840,1917,1984,2037,2083,2125,2167,2205
95,136,195,255,324,396,470,546,619,693,769,849,930,1019,1107,1193,1275,1357,1436,1518,1600,1684,1766,1842,1911,1975,2031,2083,2131,2178,2223,2267
97,150,222,292,371,450,530,609,691,770,854,941,1029,1119,1212,1304,1392,1478,1558,1633,1703,1770,1833,1894,1952,2008,2061,2111,2160,2206,2252,2296
101,171,256,340,430,519,611,702,793,886,978,1067,1155,1240,1321,1399,1475,1546,1615,1681,1745,1807,1868,1928,1985,2041,2095,2146,2196,2244,2291,2337
104,192,287,381,476,569,663,755,846,936,1025,1110,1192,1271,1347,1422,1494,1563,1631,1697,1761,1824,1887,1948,2008,2066,2122,2176,2227,2277,2327,2375
106,205,305,404,502,597,690,781,869,956,1041,1124,1205,1283,1360,1436,1509,1580,1650,1719,1785,1853,1921,1990,2060,2131,2203,2274,2346,2415,2484,2546
108,211,313,413,511,607,700,791,880,967,1052,1135,1218,1299,1378,1456,1534,1611,1689,1769,1851,1934,2020,2105,2189,2274,2358,2439,2519,2592,2665,2723
110,215,318,420,518,614,708,800,890,978,1067,1155,1244,1333,1423,1512,1600,1686,1772,1857,1944,2030,2117,2208,2301,2396,2493,2593,2688,2783,2877,2971
111,218,322,424,524,621,716,811,906,1001,1096,1191,1285,1379,1471,1562,1651,1741,1830,1922,2015,2111,2211,2314,2417,2523,2626,2725,2824,2921,3016,3113
112,221,326,431,534,635,735,834,932,1031,1128,1225,1321,1417,1512,1608,1705,1803,1901,2001,2102,2203,2305,2407,2509,2612,2715,2818,2922,3024,3126,3224
113,223,331,438,543,647,750,851,951,1051,1151,1252,1353,1457,1560,1661,1762,1861,1960,2059,2160,2263,2368,2472,2579,2687,2795,2905,3016,3125,3234,3339
115,225,335,444,552,659,765,870,975,1078,1182,1286,1390,1493,1597,1699,1801,1903,2006,2109,2215,2322,2430,2539,2649,2758,2869,2979,3089,3198,3306,3408
116,227,338,449,558,668,776,884,992,1098,1205,1312,1419,1526,1633,1740,1846,1951,2058,2165,2273,2381,2491,2601,2712,2822,2935,3049,3163,3278,3394,3509
118,230,343,455,566,678,788,899,1009,1119,1229,1338,1447,1556,1664,1773,1881,1989,2098,2209,2319,2432,2546,2661,2778,2895,3012,3129,3244,3358,3471,3580
120,234,348,461,574,687,799,912,1023,1135,1246,1357,1469,1580,1691,1803,1915,2026,2139,2253,2368,2485,2603,2721,2838,2954,3071,3186,3302,3420,3539,3659
122,238,353,468,583,697,811,925,1038,1151,1263,1376,1488,1601,1716,1831,1947,2064,2181,2298,2417,2539,2665,2793,2921,3047,3173,3295,3417,3539,3661,3782
124,243,359,476,592,708,824,940,1055,1170,1285,1400,1515,1631,1751,1873,1997,2121,2245,2369,2494,2621,2752,2887,3021,3154,3287,3415,3543,3666,3790,3902
126,250,370,491,611,731,850,969,1088,1205,1322,1440,1560,1682,1810,1940,2074,2207,2340,2472,2604,2736,2871,3006,3140,3275,3408,3542,3680,3827,3974,4143
128,270,403,536,664,790,914,1036,1156,1275,1392,1510,1630,1754,1884,2018,2158,2299,2442,2584,2725,2864,3002,3135,3268,3401,3535,3673,3815,3962,4112,4269
129,292,438,584,720,854,983,1111,1238,1364,1490,1618,1749,1883,2021,2162,2306,2452,2598,2742,2885,3026,3166,3307,3448,3593,3735,3877,4018,4151,4283,4400
134,319,477,635,781,925,1065,1205,1347,1487,1627,1768,1909,2049,2193,2340,2488,2639,2790,2939,3092,3245,3393,3547,3707,3867,4031,4209,4386,4554,4732,4878
137,343,515,685,841,995,1139,1290,1441,1588,1735,1888,2037,2184,2339,2493,2645,2796,2954,3111,3276,3445,3627,3809,3988,4171,4351,4525,4701,4883,5060,5250
140,376,562,748,912,1074,1230,1388,1546,1700,1849,1997,2144,2294,2451,2616,2785,2953,3127,3312,3507,3721,3942,4166,4379,4575,4747,4918,5089,5289,5493,5771
