18,16,13,11,9,7,6,5,5,5,6,6,6,6,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1
18,16,14,12,9,8,7,6,6,6,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1
18,16,14,12,10,8,7,7,7,7,7,7,7,6,6,6,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,1
18,17,15,13,11,9,8,8,8,8,8,8,7,7,7,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2
19,17,15,13,11,10,9,9,8,8,8,8,8,8,7,7,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2
19,17,15,14,12,10,10,9,9,9,9,9,9,8,8,8,8,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3
19,18,16,14,12,11,10,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,5,5
19,18,16,14,12,11,11,10,10,10,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9
19,18,16,15,13,12,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
20,18,17,15,13,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,14,14,14,14,14,14
20,19,17,15,14,13,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,15
20,19,17,16,14,13,13,13,13,13,13,14,14,14,14,15,15,15,15,15,15,15,16,16,17,17,18,18,18,18,19,20,21,21,21,20
20,19,17,16,15,14,14,15,16,19,21,23,24,24,25,25,24,24,25,25,25,25,26,27,28,28,29,30,30,31,33,35,37,39,41,43
20,19,18,16,15,15,16,18,22,25,29,32,34,35,35,35,35,35,35,35,35,35,35,36,37,38,39,40,41,43,44,47,50,53,57,62
20,19,18,17,16,17,19,23,27,32,37,41,43,44,45,45,45,45,45,44,44,44,44,45,46,48,49,51,53,55,58,61,65,69,73,77
20,20,18,18,18,19,23,27,33,38,43,47,50,51,52,54,54,55,55,54,54,53,53,53,54,56,58,61,64,67,70,74,78,83,87,92
21,20,19,19,20,23,27,33,39,46,51,55,58,60,61,62,62,63,63,63,63,62,62,62,63,65,67,71,75,79,83,88,92,99,105,115
21,20,20,20,22,26,32,39,46,53,59,63,66,69,70,71,72,73,73,73,72,72,71,71,72,74,76,80,85,90,95,101,107,116,124,137
21,21,21,22,25,30,37,44,53,60,67,72,75,78,80,81,82,82,81,81,80,79,79,79,80,82,85,89,95,100,106,114,121,130,140,155
22,21,22,24,28,34,43,52,62,71,79,85,90,93,95,96,95,95,94,94,93,92,91,91,91,93,96,100,106,112,119,127,136,147,158,172
22,22,24,27,32,41,51,62,74,85,95,103,109,113,116,118,119,119,118,116,114,111,109,108,109,110,114,120,127,136,144,154,165,180,195,218
22,22,25,29,35,46,58,71,85,99,110,119,126,130,132,132,132,131,129,127,126,125,126,127,130,133,139,145,151,160,170,180,191,207,221,245
23,23,26,31,40,54,69,86,103,117,129,138,144,147,148,149,148,149,148,147,146,144,144,145,146,150,155,162,169,181,196,214,236,260,285,309
