0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-1,-1,-1,-1,-2,-2,-3,-3,-4,-4,-5,-6,-7,-9,-10,-13,-15,-18,-21,-25,-30,-36,-43,-51,-61,-73,-87,-103,-122,-142,-166
0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-5,-6,-7,-8,-10,-12,-13,-16,-18,-22,-25,-30,-35,-41,-48,-56,-65,-74,-85
0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-5,-5,-6,-7,-8,-10,-11,-13,-15,-18,-21,-24,-28,-33,-38,-44,-51,-58,-66
0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-5,-6,-6,-7,-8,-9,-10,-12,-13,-15,-17,-19,-22,-24
0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3
1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4
1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,6,7,9
1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,5,5,5,6,6,7,8,11,14,20
1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,5,5,6,7,8,9,9,10,11,13,16,21,26,36
1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,5,5,6,7,7,8,10,11,13,14,16,18,20,25,30,41,51,71
1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,5,6,7,9,10,11,13,15,17,19,21,24,28,33,38,46,55,69,83,106
1,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,6,7,8,9,11,13,15,17,19,22,25,29,33,37,43,50,58,68,81,99,117,148
1,1,0,0,0,0,0,0,1,1,1,2,2,3,3,4,4,5,5,6,6,7,8,9,10,11,13,15,17,20,23,27,31,35,40,46,53,61,70,81,93,107,125,152,179,225
2,1,0,0,0,0,0,0,1,1,1,2,2,3,4,4,5,6,7,7,8,9,9,10,12,14,16,19,22,27,31,36,40,45,51,58,67,77,89,104,122,143,171,207,246,302
2,1,1,0,0,0,0,0,1,1,2,2,3,3,4,5,6,7,8,9,10,10,12,13,15,17,20,23,27,32,37,42,47,54,62,71,83,96,113,134,158,189,229,283,338,424
