1,5,9,13,18,22,26,31,36,42,47,52,56,60,63,66,68,70,71,73,74,76,77,78,79,81,82,83,83,84,85,86,86,87
1,6,11,15,20,25,30,36,42,47,52,57,61,65,68,71,74,77,79,81,83,85,87,88,89,90,92,93,94,94,95,96,97,98
2,7,13,18,23,29,35,40,46,51,56,61,65,69,73,77,80,83,86,88,90,92,94,96,98,99,101,102,103,104,105,106,107,108
3,9,15,21,26,32,38,44,50,55,60,65,70,74,78,82,86,89,92,95,98,100,102,104,106,108,109,111,112,113,115,116,117,118
4,10,16,22,28,34,40,46,52,58,63,68,73,78,83,87,91,95,98,101,104,107,110,112,115,117,119,121,122,124,125,127,128,129
5,11,17,24,30,36,43,49,55,61,66,72,77,82,87,92,97,101,106,110,114,117,121,123,126,129,132,134,137,140,142,144,146,148
5,12,18,25,31,38,44,51,57,63,69,74,80,86,92,98,104,110,115,120,125,129,133,137,141,145,149,152,156,159,162,165,168,170
6,12,19,26,32,39,46,52,59,65,71,77,84,90,97,103,110,117,123,129,135,142,149,157,166,176,186,195,203,210,216,221,226,231
6,13,20,26,33,40,47,54,61,68,74,81,88,95,102,109,117,126,135,145,156,168,180,192,203,215,226,239,254,270,289,311,333,357
6,13,20,27,34,41,49,56,63,70,77,84,91,98,107,116,125,136,147,159,172,186,200,214,228,242,258,275,294,315,337,361,386,414
7,14,21,28,35,43,50,58,65,72,80,87,95,103,112,122,133,144,157,171,185,199,214,229,245,261,278,296,317,339,363,389,417,448
7,14,22,29,36,44,52,59,67,75,83,91,99,108,118,129,141,153,167,181,195,210,225,240,257,275,294,315,339,364,391,419,447,476
8,15,22,30,37,45,53,61,69,77,85,94,103,113,124,135,147,160,174,189,205,221,237,254,272,292,312,335,360,386,413,442,472,504
8,15,23,30,38,46,54,62,71,79,88,97,107,118,129,140,153,167,181,197,213,231,249,267,286,306,328,352,379,409,440,472,504,535
9,16,24,31,39,47,56,64,73,82,91,101,112,123,135,147,160,174,189,204,221,238,256,275,295,316,340,366,396,428,463,499,536,574
9,16,24,32,40,49,58,66,75,85,94,105,115,127,139,151,165,179,195,212,229,248,267,287,308,331,357,385,416,449,482,516,550,584
9,17,25,33,41,50,59,68,78,88,98,108,120,132,144,157,172,187,203,221,240,261,282,304,327,352,378,405,435,467,500,534,569,603
9,17,26,34,43,52,61,71,81,91,102,113,126,139,153,167,182,198,215,234,254,274,296,318,341,365,391,419,449,482,517,553,589,624
10,18,27,36,45,54,64,73,84,94,106,118,131,145,160,175,191,207,224,243,262,282,303,325,349,374,401,430,463,499,538,576,616,649
10,19,28,37,47,56,67,77,87,98,110,122,135,149,163,179,195,212,230,249,270,291,314,338,364,391,421,454,491,530,573,616,660,703
11,21,31,41,51,61,72,82,93,105,117,130,145,160,177,194,212,231,250,271,293,318,344,370,398,428,461,495,536,581,631,685,741,800
12,22,33,44,55,67,78,89,101,113,127,141,157,175,194,213,234,254,274,296,320,345,373,403,435,468,503,541,584,630,680,729,781,825
13,24,36,48,61,74,86,99,113,127,142,160,178,197,217,238,260,284,310,338,370,405,443,484,530,579,633,692,756,826,900,979,1060,1148
