10,26,43,59,75,90,104,116,127,138,150,164,177,191,203,216,227,239,250,262,272,281,290,298,304,310,315,320,323,327,330,333,335,338,340,341,343,345
12,29,46,63,80,95,110,124,138,152,166,180,195,208,222,234,247,258,269,279,288,296,304,311,318,323,329,334,338,343,346,350,354,357,360,363,365,368
13,31,49,66,83,99,115,130,145,160,176,191,206,220,234,246,258,269,279,289,298,307,315,323,332,339,346,352,357,362,367,371,375,379,383,386,390,393
15,33,51,69,87,104,120,137,153,169,186,202,218,233,247,261,273,285,296,306,315,324,332,340,347,354,360,366,372,377,382,386,391,395,400,404,408,413
16,35,53,72,89,107,124,142,159,176,193,209,225,240,253,266,279,291,303,314,324,334,343,352,361,370,378,386,393,400,406,412,418,424,429,435,440,445
16,36,55,74,92,110,128,145,163,180,197,214,229,245,259,273,286,299,311,323,334,345,356,367,377,387,397,406,414,423,430,438,445,451,457,463,468,473
17,37,56,75,94,112,130,148,166,184,201,217,233,249,264,279,293,306,319,332,344,356,367,378,389,399,409,419,428,437,445,453,461,469,476,483,490,497
18,38,57,77,95,114,133,151,169,186,204,220,236,252,267,282,296,310,324,337,349,361,373,384,395,406,417,426,436,445,454,462,470,479,486,494,501,508
19,39,58,78,97,116,135,153,172,190,207,224,240,256,271,286,301,315,329,343,356,369,381,393,404,416,427,437,447,457,466,475,484,492,501,509,517,525
20,40,59,79,98,118,137,156,174,193,210,227,244,260,276,291,306,320,334,348,361,374,387,400,413,426,439,452,464,476,487,497,507,517,527,536,546,555
20,40,60,80,100,119,139,158,177,195,213,231,248,264,280,297,313,329,345,361,377,393,409,425,441,457,472,487,501,515,529,542,554,567,580,591,603,614
21,41,61,81,101,121,141,160,179,198,216,234,252,270,288,307,326,344,363,382,402,424,446,470,496,523,551,581,614,647,680,712,743,772,798,827,856,890
21,42,62,82,102,122,142,162,182,201,220,239,259,279,300,322,344,367,391,416,444,473,503,535,565,596,630,664,701,742,784,827,869,913,955,996,1039,1081
22,43,63,83,104,124,145,165,186,206,227,248,270,293,317,343,370,397,424,454,485,518,552,587,622,658,695,737,781,826,873,919,963,1008,1051,1100,1148,1207
23,44,64,85,105,126,147,168,190,212,235,259,285,311,338,365,393,422,453,486,520,557,595,634,673,714,757,800,845,891,938,988,1039,1091,1144,1195,1247,1293
23,44,65,86,107,128,149,172,195,220,246,273,301,330,359,388,418,450,483,518,555,595,635,678,723,767,813,858,904,950,998,1048,1100,1153,1208,1262,1316,1370
24,45,66,87,109,131,154,179,205,233,261,290,320,349,378,408,440,474,510,549,590,632,676,722,768,814,863,911,959,1009,1060,1111,1167,1227,1291,1359,1429,1500
25,46,67,89,111,134,159,186,216,246,278,310,341,371,402,434,467,502,541,581,623,666,711,757,805,855,908,960,1011,1063,1115,1170,1233,1301,1375,1452,1532,1605
26,48,69,91,114,139,167,198,232,265,299,333,365,396,429,464,500,538,578,619,660,704,750,797,848,901,957,1013,1070,1128,1186,1246,1313,1386,1466,1550,1640,1729
26,49,70,93,117,145,175,211,248,286,323,358,392,426,461,498,536,577,620,664,710,757,807,857,909,963,1018,1075,1136,1201,1271,1346,1425,1507,1591,1678,1765,1852
28,51,74,98,124,155,190,230,272,314,355,394,432,468,507,548,592,637,684,733,783,833,884,937,988,1040,1097,1159,1226,1299,1381,1465,1549,1632,1716,1793,1870,1941
29,53,75,100,128,162,201,246,293,341,387,430,470,510,550,593,639,686,735,786,837,889,943,997,1050,1107,1173,1245,1321,1404,1487,1562,1636,1713,1791,1879,1971,2083
32,55,78,104,135,171,214,267,322,377,431,480,523,564,606,649,692,739,788,838,890,946,1004,1063,1120,1181,1249,1321,1397,1479,1559,1636,1713,1797,1889,1992,2101,2219
