78,69,63,58,54,52,50,50,49,49,49,49,50,50,50,49,49,49,48,46,43,40,36,33,30,28,27,27,26,25,23,20,17,15,14,13,13,13,13,13,12,12,11,11,11,10,9,9,8,8,7
79,71,65,60,56,54,53,52,52,52,52,52,52,52,52,52,52,51,50,49,46,43,40,37,35,34,34,34,34,33,32,30,28,26,25,23,22,21,19,18,17,16,15,15,14,13,12,12,11,10,10
81,72,66,61,58,56,55,55,54,55,55,55,55,55,55,55,54,54,53,51,49,47,45,43,42,41,41,40,40,38,37,35,33,31,29,27,26,24,23,21,20,19,18,17,17,16,15,14,13,13,12
81,74,68,64,60,58,58,58,58,58,58,58,58,58,58,58,57,57,56,55,54,53,52,51,50,49,48,47,45,43,41,39,38,36,35,34,33,31,30,29,28,26,25,24,23,22,21,20,19,18,17
82,75,70,65,62,60,60,60,60,61,61,61,61,61,60,60,59,59,58,58,57,56,55,55,54,53,52,51,49,48,46,44,43,41,40,38,37,35,34,33,31,30,29,28,27,25,24,23,22,21,20
83,76,71,66,63,62,61,62,62,62,62,62,62,62,62,62,61,61,60,60,59,59,58,57,57,56,55,53,52,50,49,47,45,44,42,41,39,38,36,35,34,32,31,30,29,27,26,25,24,23,22
83,76,71,67,64,63,63,63,63,64,64,64,64,64,64,63,63,62,62,61,61,60,59,59,58,57,56,55,53,52,50,49,47,46,44,43,41,40,38,37,36,34,33,32,31,30,28,27,26,25,24
84,77,72,68,65,64,64,64,65,65,65,65,65,65,65,64,64,63,63,62,62,61,61,60,60,59,57,56,55,53,52,50,49,47,46,44,43,42,41,40,38,37,36,35,34,32,31,30,29,28,27
84,78,73,69,67,65,65,65,66,66,66,66,66,66,66,66,65,65,64,64,63,63,62,62,61,60,59,57,56,55,53,52,50,49,48,47,46,45,44,43,42,41,40,39,38,38,37,36,35,34,33
84,78,74,70,67,66,66,66,67,67,67,67,67,67,67,67,66,66,65,65,64,64,63,63,62,61,61,59,58,57,56,55,54,53,52,51,50,50,49,48,47,47,46,46,45,45,45,45,44,44,44
85,79,74,71,68,67,67,67,68,68,68,68,68,68,68,68,67,67,66,66,66,66,65,65,64,63,62,62,61,60,59,58,58,58,58,58,58,58,58,58,57,57,58,59,59,61,62,65,67,70,72
85,79,75,71,69,68,68,68,69,69,69,69,69,69,69,69,68,68,67,67,67,67,67,67,66,66,66,65,65,65,64,64,64,65,65,66,67,68,69,70,72,73,76,79,81,84,88,93,97,103,109
86,80,76,72,70,69,69,69,70,70,70,70,70,70,70,70,69,69,69,68,68,68,69,69,69,69,69,69,69,69,70,70,71,72,73,74,76,78,80,83,87,91,95,99,103,107,111,117,123,130,139
86,80,76,73,71,70,70,70,71,71,71,71,71,71,71,71,70,70,70,70,70,71,71,72,73,73,74,74,75,75,76,76,77,79,81,83,86,89,92,97,102,108,113,119,125,131,137,145,154,162,168
86,81,77,74,72,71,71,71,71,72,72,72,72,72,72,72,71,71,71,71,72,73,74,75,77,78,79,80,81,82,83,84,86,88,90,92,96,100,106,113,120,128,137,146,155,164,172,182,192,202,213
87,82,78,75,73,72,72,72,73,73,73,73,73,73,73,73,72,72,72,73,74,75,77,80,82,84,85,87,88,90,92,94,96,98,101,104,108,113,120,128,137,147,158,169,179,191,203,214,227,239,253
87,82,79,76,74,73,73,74,74,74,75,75,74,74,74,74,74,74,74,75,77,80,83,87,90,93,95,97,98,100,101,104,106,109,112,116,121,128,137,147,159,170,182,194,206,218,231,244,257,269,282
88,83,80,77,75,75,75,75,76,76,76,76,76,76,76,75,75,75,76,78,81,86,91,96,100,103,105,106,108,109,111,113,116,119,122,127,133,142,152,164,177,191,205,219,233,248,264,279,296,311,327
89,84,81,78,77,76,77,77,77,78,78,78,78,77,77,77,77,77,79,82,86,92,98,105,110,114,117,118,119,120,122,125,128,131,135,141,148,158,169,183,198,213,230,245,262,279,297,316,336,357,379
90,85,82,80,78,78,79,79,79,80,80,79,79,79,79,79,79,80,82,85,91,98,106,114,121,127,131,133,135,136,138,140,143,147,153,160,170,182,195,211,227,244,262,279,296,316,335,357,379,401,422
91,87,84,82,81,81,82,82,82,83,83,83,82,82,82,82,82,83,86,91,98,107,117,126,135,141,147,151,154,157,160,163,166,171,177,186,197,211,228,246,265,286,308,330,355,380,404,427,449,470,491
92,88,86,84,83,83,84,85,85,85,85,85,84,84,84,83,84,86,90,97,107,119,131,143,153,161,167,173,176,180,183,186,190,194,201,209,220,234,251,271,293,319,346,374,402,430,456,481,507,532,562
94,90,88,87,86,86,87,88,88,88,87,87,86,86,85,85,86,88,93,102,115,129,145,159,171,181,189,194,199,202,205,209,213,220,229,241,255,271,289,308,330,354,381,410,442,472,503,533,564,594,625
