7,22,37,53,70,87,105,122,139,154,167,178,188,197,206,217,228,242,257,274,292,310,329,348,365,380,393,404,414,423,431,439,446,452,458,464,469,474,479,484,488
9,23,39,56,73,90,108,126,142,158,172,186,198,210,223,237,251,267,284,302,320,338,356,371,386,399,412,424,435,446,456,464,472,478,484,490,495,500,505,510,515
10,25,41,58,75,93,111,129,146,163,179,193,209,225,241,258,276,294,311,327,344,360,375,390,405,419,432,445,458,469,480,489,497,504,511,517,523,528,534,539,544
11,27,44,61,79,97,115,134,151,169,186,204,221,239,258,276,295,313,331,349,365,381,396,411,425,438,451,464,477,489,500,510,519,527,535,543,549,556,562,568,574
12,29,46,63,81,99,118,136,155,173,191,210,229,247,267,286,305,323,340,357,374,389,405,419,434,448,462,475,488,500,512,522,532,541,550,558,566,573,581,588,595
13,30,47,65,83,101,120,139,157,176,195,214,233,253,272,292,311,329,346,363,380,396,412,427,443,457,471,485,499,511,523,534,545,554,563,572,580,588,595,602,609
14,31,48,66,84,103,122,141,160,179,198,217,237,257,277,297,316,334,352,369,387,403,419,435,451,466,480,494,508,521,534,546,557,568,578,587,596,604,612,620,628
15,31,49,67,86,104,124,143,162,181,201,221,241,261,280,300,319,338,357,375,392,409,425,441,457,472,487,501,516,530,544,557,569,580,590,599,609,618,627,636,645
15,32,50,68,87,106,125,144,164,184,203,224,244,264,284,305,324,343,362,380,398,415,431,448,464,480,496,511,526,540,554,567,580,591,602,612,622,631,640,650,659
15,33,51,69,88,107,127,146,166,186,206,226,247,267,288,308,328,347,366,384,402,420,437,454,471,487,503,519,534,550,565,580,594,607,620,633,645,658,670,682,694
16,34,52,70,89,108,128,148,168,188,208,229,250,271,292,312,332,351,370,389,407,425,443,461,478,495,512,529,547,565,583,601,618,635,650,665,680,693,705,717,729
17,34,53,71,90,110,129,149,170,190,211,232,253,275,295,316,336,356,375,394,413,432,451,469,487,505,523,543,563,586,609,634,659,684,708,731,757,784,814,845,880
17,35,54,72,91,111,131,151,172,193,214,235,257,278,299,320,340,361,381,401,421,441,461,481,501,521,544,568,595,624,655,688,721,752,781,808,835,862,895,928,974
18,36,54,73,92,112,132,153,174,195,217,238,260,282,303,325,346,367,389,411,434,457,480,503,528,554,582,612,643,675,707,740,771,800,829,859,889,923,961,1000,1044
18,37,55,74,94,113,134,154,175,197,219,241,264,286,309,332,355,379,403,427,452,477,503,530,558,587,617,648,680,712,746,779,812,845,876,908,941,975,1011,1048,1085
19,37,57,76,95,115,135,156,178,200,222,245,268,292,316,341,366,391,416,442,468,495,524,554,585,616,648,681,714,748,783,817,852,886,920,953,988,1024,1062,1100,1141
19,38,58,77,97,117,137,159,181,204,227,252,276,302,328,354,381,407,433,460,487,515,544,574,605,637,670,703,737,772,807,843,879,917,955,993,1034,1075,1121,1168,1224
20,39,59,79,99,119,140,161,184,208,233,259,286,315,343,372,401,429,456,483,510,538,567,598,630,662,694,727,760,793,828,864,903,943,984,1026,1071,1116,1166,1215,1273
21,40,60,80,100,121,142,164,188,214,241,271,302,334,365,395,425,453,480,508,535,564,593,624,657,690,724,758,791,825,860,896,934,974,1015,1058,1102,1148,1198,1247,1303
22,42,62,82,103,123,145,168,194,222,253,286,321,355,389,421,453,483,512,540,569,598,629,661,695,729,765,799,834,869,906,945,988,1033,1081,1132,1185,1240,1297,1355,1415
23,44,64,85,106,127,150,175,204,236,272,311,350,387,424,459,491,523,554,585,615,646,679,712,747,785,824,864,906,949,993,1039,1085,1134,1186,1240,1298,1357,1420,1483,1553
24,45,66,87,109,131,154,180,210,245,285,328,373,416,457,496,532,566,598,629,659,690,725,762,802,847,893,940,985,1032,1076,1122,1172,1223,1277,1337,1399,1463,1528,1593,1654
26,47,68,90,112,134,159,187,220,259,305,355,406,456,505,550,592,633,671,704,734,764,794,827,867,911,961,1013,1066,1117,1170,1222,1274,1329,1388,1448,1511,1582,1658,1736,1823
