0,1,3,4,6,8,10,12,14,16,18,20,22,24,26,27,29,30,31,32,32,33,33,34,34,35,35,36,36,37,37,37,37,38,38
0,1,3,5,8,10,12,15,17,19,21,23,25,27,28,30,31,33,34,35,35,36,37,37,38,38,39,39,40,40,41,41,41,41,42
0,2,4,6,9,11,14,16,18,21,23,25,27,28,30,32,33,35,36,37,38,39,40,41,42,43,43,44,45,45,46,46,46,47,47
1,3,5,7,10,12,15,17,20,22,25,27,29,31,33,35,36,38,39,41,42,43,44,45,46,47,47,48,49,49,50,50,51,51,52
1,3,6,8,10,13,16,18,21,24,26,28,30,32,34,36,38,40,41,43,44,45,46,47,48,48,49,50,50,51,52,52,53,53,54
2,4,6,9,11,14,17,19,22,25,27,29,32,34,36,38,39,41,43,44,46,47,48,49,50,51,52,53,54,55,55,56,57,57,58
2,4,7,9,12,15,18,20,23,26,28,31,33,36,38,40,42,44,46,47,49,50,52,53,54,55,57,58,59,60,61,61,62,63,64
2,4,7,10,13,15,18,21,24,27,30,32,35,38,40,43,45,47,49,52,54,56,58,60,62,63,65,66,68,69,70,71,72,73,74
2,5,7,10,13,16,19,22,25,28,31,34,37,40,42,45,48,51,54,58,61,64,67,70,73,76,79,82,85,87,90,93,97,100,103
2,5,8,11,14,17,20,23,26,29,33,36,39,42,46,49,53,57,62,66,70,74,79,84,89,94,99,104,109,114,119,125,130,135,141
3,5,8,11,14,17,21,24,27,31,34,37,41,45,49,53,58,62,67,71,76,81,86,92,98,104,111,118,125,132,141,150,160,170,180
3,6,9,12,15,18,22,25,29,32,36,40,44,49,53,57,62,67,72,77,83,89,95,102,109,117,125,134,143,153,163,174,185,196,207
3,6,9,12,15,19,22,26,30,34,38,43,47,52,56,61,66,71,76,82,89,96,104,111,120,128,138,147,157,167,178,190,202,216,230
3,6,9,13,16,20,23,27,31,36,40,45,50,54,59,64,70,75,81,88,95,103,111,120,129,138,147,157,168,179,191,204,217,230,244
4,6,10,13,17,20,24,28,33,37,42,47,52,57,62,68,73,79,86,93,100,109,117,126,135,145,155,165,176,188,201,215,229,244,259
4,7,10,14,17,21,25,30,34,39,44,49,54,59,65,70,76,83,89,97,105,114,123,133,142,153,163,174,186,199,212,226,241,256,272
4,7,11,15,19,23,27,32,37,41,46,51,56,62,67,73,80,86,94,101,110,119,128,138,148,158,169,180,192,206,219,234,250,265,281
4,8,11,16,20,25,30,35,40,45,50,55,60,66,71,77,83,90,97,105,114,123,133,143,153,164,175,187,200,213,228,243,259,275,291
4,8,13,17,22,28,34,39,45,50,56,61,66,71,77,83,89,96,104,113,122,131,141,152,162,174,185,198,211,225,240,256,273,290,308
5,9,14,19,25,32,38,44,51,57,62,68,73,79,84,91,98,105,114,122,131,141,152,163,174,187,200,213,228,243,259,276,294,313,333
6,10,16,22,29,36,43,51,58,64,71,78,84,91,98,105,113,121,129,138,147,157,167,178,189,202,217,232,250,268,288,308,330,351,375
6,11,17,24,31,39,48,56,64,73,80,88,95,103,110,117,125,133,142,151,160,170,181,192,205,219,234,252,271,290,310,331,354,376,405
7,12,19,27,36,45,55,65,74,82,90,98,105,112,119,126,134,142,152,162,173,185,198,213,227,243,259,277,297,320,346,374,405,437,475
