506,467,431,400,376,363,356,348,336,316,285,247,209,176,151,138,136,133,129,121,108,97,93,97,108,123,138,148,153,153,150,142,134,125,117,108,102,98,94,92,90
508,471,436,406,381,369,361,353,342,324,297,267,240,222,215,218,225,232,231,224,214,203,194,192,190,189,187,184,178,171,164,157,149,142,135,128,121,115,110,106,102
510,473,439,410,386,373,366,358,348,333,313,295,282,277,279,283,286,285,279,269,258,248,238,229,220,211,203,195,187,180,173,165,158,151,144,137,131,125,119,113,107
513,477,444,415,392,380,373,366,359,350,339,328,323,320,318,315,310,302,292,281,270,260,250,241,232,224,215,208,200,192,185,177,170,163,156,149,142,136,131,125,120
516,480,448,419,396,385,379,374,370,365,357,350,344,338,333,327,320,311,301,290,280,270,261,252,243,235,228,220,212,205,197,190,182,175,167,160,154,147,141,136,130
517,483,450,422,400,388,382,378,375,371,364,358,352,346,340,334,326,318,309,299,290,280,271,262,253,245,237,229,221,214,206,199,192,185,178,171,164,158,151,145,139
519,484,452,424,402,391,386,382,380,377,371,364,358,352,345,338,331,322,313,303,294,285,276,268,260,252,245,237,230,222,215,207,200,192,185,178,172,165,158,152,146
520,486,454,427,405,394,389,385,384,380,375,368,362,356,350,343,336,327,319,310,301,292,283,275,267,259,251,243,236,228,221,214,207,200,194,187,181,175,169,164,159
520,487,456,429,407,397,392,388,387,384,379,372,366,360,353,347,339,331,322,314,305,296,288,280,272,265,258,251,244,238,231,225,218,212,206,199,193,187,181,176,170
522,489,458,431,410,399,394,391,390,387,382,376,370,364,357,350,342,334,326,317,309,301,294,286,279,273,266,259,253,246,240,233,227,221,214,208,202,196,190,184,179
523,490,460,433,412,401,397,394,393,390,386,380,374,368,362,355,348,341,333,325,317,310,302,296,289,284,279,274,270,265,261,256,251,246,240,233,227,221,216,211,206
524,492,462,435,414,404,399,396,396,393,389,384,378,374,369,365,361,356,350,343,335,328,321,316,311,308,307,306,308,311,314,316,317,317,313,308,303,299,297,298,305
525,493,463,437,416,406,402,399,398,396,393,389,387,386,389,392,395,396,394,388,381,374,368,365,366,371,377,386,396,403,406,409,410,409,409,408,406,403,401,399,403
526,494,465,439,419,409,405,402,402,400,399,400,409,423,443,465,482,488,488,480,465,453,445,442,443,453,467,481,500,516,529,541,552,555,556,555,549,545,545,544,553
527,496,467,441,421,411,407,405,406,407,414,427,452,487,530,573,610,634,643,637,619,596,573,556,550,557,573,596,625,652,674,689,701,707,709,705,699,691,681,670,659
528,497,468,443,423,414,410,409,413,421,438,469,518,577,640,699,742,764,770,761,744,724,704,688,682,682,692,709,735,759,785,805,822,831,834,829,821,812,797,783,757
529,499,470,445,426,416,414,415,425,441,470,515,577,648,723,789,838,864,870,860,842,819,801,787,780,785,799,817,841,870,895,915,933,942,942,934,924,912,904,898,902
530,501,473,448,429,420,419,425,442,472,517,580,657,741,823,893,946,973,980,971,952,925,904,887,880,886,902,923,952,983,1008,1028,1045,1054,1053,1044,1035,1028,1027,1029,1048
531,503,475,451,433,424,426,438,466,512,580,663,760,859,949,1019,1070,1093,1098,1086,1066,1039,1017,1000,992,996,1014,1041,1076,1113,1148,1172,1188,1194,1194,1186,1180,1177,1175,1175,1171
534,505,478,455,436,428,433,450,488,549,639,745,863,980,1084,1158,1210,1231,1230,1211,1188,1159,1142,1134,1138,1152,1181,1213,1248,1286,1321,1343,1357,1368,1372,1370,1369,1370,1362,1354,1334
536,509,483,461,443,436,446,476,532,618,739,877,1025,1171,1300,1401,1471,1504,1506,1485,1443,1399,1362,1338,1333,1348,1377,1420,1469,1515,1561,1601,1629,1643,1645,1634,1613,1590,1569,1548,1536
537,511,487,466,449,442,457,497,566,670,817,980,1149,1313,1463,1573,1651,1690,1696,1667,1621,1566,1518,1487,1478,1494,1533,1595,1662,1729,1790,1836,1855,1859,1852,1831,1805,1781,1738,1698,1612
541,516,492,472,457,450,470,520,605,732,915,1112,1310,1503,1668,1780,1851,1887,1887,1855,1810,1760,1705,1665,1647,1652,1679,1736,1807,1881,1953,2018,2073,2105,2125,2136,2139,2131,2142,2149,2192
