17,17,17,16,15,13,10,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,19,18,16,14,11,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21,21,20,18,15,12,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23,23,22,20,17,13,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,23,21,18,14,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25,25,25,24,23,21,19,16,13,10,9,7,6,6,5,3,3,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,1,2,2
25,26,26,26,26,26,25,24,23,22,20,19,18,17,16,15,14,13,12,11,10,9,9,8,7,7,6,6,6,6,6,5,5,5,4,4,4,4
26,27,27,27,27,26,26,25,24,23,21,20,19,18,17,16,15,14,13,13,12,11,11,10,9,9,8,8,8,7,7,6,6,6,5,5,5,5
27,28,28,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,15,14,13,13,12,11,11,10,10,9,9,8,8,7,7,7,6,6,6,6
28,28,28,28,28,28,27,26,25,24,23,22,21,20,19,18,17,16,16,15,14,14,13,12,12,11,11,10,10,9,9,8,8,8,8,7,7,7
28,29,29,29,29,28,28,27,26,25,24,23,22,21,20,19,18,18,17,16,16,15,15,14,13,13,12,12,12,11,11,10,10,9,9,9,9,10
28,29,30,30,29,29,28,27,26,25,25,24,23,22,22,21,20,19,19,18,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,12
29,30,30,30,30,30,29,28,28,27,26,25,25,24,24,23,22,22,21,21,21,21,21,20,19,19,18,18,18,17,17,17,16,16,16,17,18,21
30,31,31,31,31,31,30,30,29,29,28,28,28,28,28,28,27,27,27,27,27,27,26,26,26,26,26,27,27,28,28,27,27,27,26,27,27,30
30,32,32,32,32,31,31,30,30,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31
31,32,33,33,32,32,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31
32,33,33,34,34,33,33,33,32,31,31,31,31,31,31,31,31,30,31,31,32,32,33,32,32,31,31,31,31,31,31,31,31,32,32,34,35,40
33,34,35,35,36,37,39,40,41,41,41,40,39,40,40,40,40,41,43,44,45,47,48,47,46,47,49,50,51,52,52,51,51,52,53,56,60,68
34,35,36,37,39,43,47,52,55,57,58,58,57,57,58,58,57,58,59,61,64,67,70,72,73,75,78,79,81,83,83,83,82,82,82,87,91,106
35,37,37,39,43,48,54,62,68,71,74,75,74,75,77,80,82,86,89,93,96,98,101,103,105,109,114,117,120,123,123,120,120,119,119,124,128,141
37,39,39,42,48,55,65,77,87,93,98,101,102,103,106,109,113,117,122,126,129,133,138,143,147,154,162,166,171,175,177,177,177,177,179,185,192,208
38,40,41,44,51,62,75,91,105,114,119,123,124,125,129,135,140,145,152,157,163,168,176,182,189,194,201,206,213,218,222,224,223,222,222,228,235,257
40,42,42,47,55,67,83,103,119,131,138,143,147,151,158,167,177,186,196,203,213,220,229,235,243,246,251,253,262,266,271,274,275,269,266,268,267,283
