30,20,13,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,22,14,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,23,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,25,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,26,17,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,27,18,10,5,3,2,4,5,7,7,5,4,2,1,0,0,0,0,0,0,0,1,2,2,3,3,2,2,1,0,0,0
40,35,33,32,31,30,30,28,27,26,25,24,24,23,23,22,22,21,20,19,18,17,16,16,16,16,15,13,11,9,8,7,9
40,41,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,19,18,17,16,15,14,14
41,42,42,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,21,20,19,18,17,16,15,15
42,43,42,42,41,40,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,23,22,21,20,19,18,17,16,16
43,43,43,42,42,41,40,39,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,24,23,22,21,20,19,18,18,17
44,44,43,43,42,41,41,40,39,38,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,19,18
45,45,44,43,43,42,41,41,40,39,38,38,37,36,35,34,33,33,32,31,30,29,28,27,27,26,25,24,23,22,21,20,19
46,45,44,44,43,42,42,41,41,40,39,38,38,37,36,36,35,34,33,32,31,30,30,29,28,28,27,26,25,24,23,22,22
47,46,45,44,44,43,42,42,41,41,40,39,39,38,37,37,36,35,35,34,33,32,31,31,30,30,29,28,27,26,25,24,24
47,47,46,45,44,44,43,43,43,42,42,41,40,39,39,38,38,37,37,36,35,34,33,33,32,32,32,31,30,28,27,26,25
48,48,48,48,48,48,48,49,49,50,49,48,47,46,46,45,45,45,45,43,42,41,41,42,43,43,43,41,38,35,32,30,29
50,57,66,74,80,84,87,87,86,85,84,79,77,75,73,72,73,75,74,73,73,71,72,75,77,78,79,75,68,62,58,52,52
51,77,100,119,133,141,146,145,144,142,141,137,135,132,130,126,123,121,118,114,114,114,114,118,122,122,124,122,118,114,113,109,113
53,101,138,169,191,203,210,209,208,206,203,199,195,191,188,183,180,178,178,176,177,178,180,182,185,186,190,189,188,189,194,197,213
55,125,181,229,264,286,298,301,301,297,292,284,274,264,258,250,245,245,247,248,249,252,254,255,259,263,267,266,264,263,269,273,299
57,151,221,281,321,345,360,363,367,368,368,364,354,342,332,321,312,309,306,304,303,305,310,317,329,340,349,350,348,341,339,332,339
58,178,264,338,387,415,431,435,440,441,448,451,441,432,426,408,395,393,388,381,382,382,380,382,391,398,409,414,418,418,421,421,433
