0,1,3,4,6,9,11,14,17,20,23,27,30,34,37,40,44,47,51,55,59,63,66,70,72,75,77,79,80,82,83,84,85,86,87,87,88,89,89,90,91,91,92,92,92
0,1,3,5,7,10,12,15,18,21,25,29,32,36,39,43,46,50,54,58,62,66,69,73,76,79,81,83,85,86,88,89,90,91,92,93,94,95,96,97,98,99,99,100,100
0,2,4,6,8,11,13,16,19,23,27,30,34,38,42,46,49,53,57,61,65,69,72,76,79,83,86,88,91,93,95,97,98,100,101,102,103,104,105,106,107,108,109,109,110
0,2,4,7,9,12,15,18,21,25,28,32,36,40,44,48,52,56,60,64,68,72,76,80,84,88,92,96,99,103,107,110,114,117,119,122,124,126,129,131,133,135,137,139,141
1,3,5,7,10,12,15,19,22,26,29,33,37,41,45,49,53,58,62,66,70,74,78,83,87,92,97,101,106,110,114,118,123,127,131,135,138,142,145,149,152,155,158,161,164
1,3,5,8,10,13,16,20,23,27,30,34,39,43,47,51,55,60,64,68,73,77,82,86,91,96,101,105,110,115,120,125,131,136,141,147,152,157,163,168,173,179,185,190,195
1,3,6,8,11,14,17,20,24,27,31,35,39,43,48,52,57,61,66,71,75,80,85,89,94,99,104,109,114,120,125,131,138,144,150,156,162,168,174,180,185,191,197,202,208
2,4,6,9,11,14,18,21,24,28,32,36,40,44,49,53,58,63,67,72,77,82,87,92,97,102,108,113,119,125,131,137,144,150,157,164,170,176,182,189,195,201,207,214,220
2,4,7,9,12,15,18,22,25,29,33,37,41,45,50,54,59,64,69,73,78,83,88,94,99,105,110,116,122,128,135,141,148,155,162,169,177,184,190,197,204,211,219,226,234
2,4,7,9,12,15,19,22,26,30,34,38,42,46,51,55,60,65,70,75,80,85,91,96,102,108,113,119,125,131,138,145,152,159,167,174,182,190,199,209,220,232,244,257,269
2,4,7,10,13,16,19,23,26,30,34,38,43,47,52,57,61,66,71,76,81,87,92,98,103,109,115,122,128,135,141,149,157,165,174,184,194,204,215,226,238,250,262,274,287
2,5,7,10,13,16,20,23,27,31,35,39,44,48,53,58,62,67,72,78,83,88,94,99,105,111,118,124,131,138,146,154,162,171,181,192,204,215,227,239,252,266,281,296,315
2,5,8,11,14,17,20,24,28,32,36,40,44,49,54,58,63,69,74,79,84,90,96,102,108,114,121,127,134,142,150,158,168,178,189,201,213,226,239,253,268,284,301,319,341
3,5,8,11,14,17,21,24,28,32,36,41,45,50,54,59,64,70,75,80,86,92,98,104,110,117,124,131,138,146,155,165,175,186,197,209,223,236,251,266,283,300,320,339,363
3,5,8,11,14,18,21,25,29,33,37,41,46,51,55,60,66,71,76,82,88,93,100,106,113,120,127,134,142,151,160,170,180,192,204,217,231,245,260,277,294,313,334,355,379
3,6,9,12,15,18,22,26,30,34,38,42,47,51,56,61,67,72,78,83,89,96,102,108,115,122,130,138,146,155,165,176,188,200,213,227,241,256,271,288,306,326,348,371,397
3,6,9,12,15,19,23,26,30,34,39,43,48,52,57,63,68,74,79,85,92,98,105,112,119,126,134,142,151,161,172,184,196,209,222,237,251,266,283,301,320,343,368,395,425
3,6,9,13,16,20,23,27,31,35,39,44,49,54,59,64,70,75,82,88,94,101,108,115,123,131,139,148,157,168,179,191,204,218,232,246,261,277,294,313,334,358,383,409,437
4,7,10,13,17,20,24,28,32,36,41,45,50,55,61,66,72,78,85,91,98,105,112,119,127,135,144,153,164,175,187,200,213,227,242,257,274,291,310,330,352,377,405,433,467
4,7,11,14,18,21,25,29,33,37,42,47,52,57,63,70,76,83,89,96,103,110,118,125,134,143,152,163,174,186,199,213,227,242,257,273,290,309,330,353,379,407,436,467,498
5,8,12,15,19,23,27,31,35,39,44,49,55,60,67,73,80,88,95,103,111,119,127,135,145,154,165,176,188,200,214,228,243,259,276,295,315,337,362,390,419,449,480,511,540
6,9,13,16,20,24,28,32,36,41,46,51,57,64,71,78,85,93,102,110,118,126,134,143,153,163,175,188,202,216,231,247,263,280,298,319,342,369,399,432,466,499,534,568,604
7,10,14,17,21,25,29,34,38,43,49,54,61,67,75,82,91,99,108,116,124,132,141,150,161,172,186,201,217,236,257,279,303,328,352,379,407,438,472,509,550,595,644,694,749
