29,24,20,17,14,13,13,14,15,16,16,14,13,11,8,7,6,6,6,7,7,7,7,6,5,4,3,3,3,4,4,4
29,25,22,20,18,18,18,19,19,19,18,17,16,15,13,12,11,11,11,11,10,10,9,9,8,7,7,6,6,6,6,6
30,27,25,23,22,22,22,22,21,21,20,19,18,17,16,15,14,14,13,13,12,12,11,11,10,9,9,8,8,8,7,7
31,28,27,26,25,24,24,24,23,22,22,21,20,19,18,17,17,16,15,15,14,13,13,12,12,11,10,10,9,9,9,8
31,29,28,27,26,25,25,24,24,23,23,22,21,20,19,18,18,17,16,16,15,15,14,14,13,12,12,11,11,10,10,10
32,30,29,28,27,26,26,25,25,24,23,23,22,21,20,20,19,18,18,17,17,16,15,15,14,14,13,12,12,12,11,11
32,31,29,28,27,27,26,26,25,25,24,23,23,22,21,20,20,19,19,18,17,17,16,16,15,15,14,13,13,12,12,12
32,31,30,29,28,27,27,26,26,25,25,24,23,23,22,21,21,20,19,19,18,18,17,16,16,15,15,14,14,13,13,12
33,31,30,29,29,28,27,27,26,26,25,24,24,23,22,22,21,21,20,20,19,19,18,17,17,16,16,15,15,14,14,14
33,32,31,30,29,28,28,28,27,27,27,26,25,25,24,24,23,23,22,22,21,21,20,20,19,18,18,17,17,17,16,16
33,32,31,30,30,29,29,29,29,29,28,28,27,27,26,26,25,25,25,24,24,24,23,23,22,21,21,20,20,20,20,20
33,32,32,31,31,31,31,31,31,31,31,31,31,30,30,29,29,29,28,28,28,28,28,27,27,26,26,26,25,25,25,25
34,33,32,32,32,32,33,34,35,35,36,37,37,37,37,36,36,35,35,35,35,34,34,34,33,33,32,32,31,30,30,29
34,33,34,35,36,38,40,42,43,45,46,46,47,47,47,46,45,44,43,42,42,42,42,42,42,41,41,40,39,38,38,38
34,35,37,39,42,46,50,54,57,59,60,61,60,59,57,55,53,51,49,49,48,48,49,49,49,48,48,47,46,46,46,46
34,36,41,45,50,55,60,64,66,68,69,70,69,69,68,66,64,62,60,58,57,57,57,57,57,57,56,56,55,54,53,52
35,39,45,51,58,64,70,74,77,78,79,80,80,80,79,78,76,74,72,70,69,68,68,68,67,67,66,64,63,61,60,60
35,42,50,58,67,74,80,84,87,89,90,90,90,91,90,90,89,86,84,82,80,79,78,78,78,77,76,74,72,71,70,71
35,46,57,68,78,87,95,100,104,105,105,105,104,103,103,102,101,99,97,95,93,91,90,88,87,86,85,84,84,84,83,84
36,51,64,77,89,100,109,115,119,121,121,120,118,117,117,117,116,115,113,111,108,105,103,101,99,98,97,96,96,96,96,96
36,57,73,90,105,119,131,139,145,147,147,146,144,142,141,139,138,136,134,131,130,127,125,122,120,118,116,115,115,116,117,120
38,64,86,107,125,142,156,165,171,174,174,171,168,166,163,160,157,154,151,147,145,142,139,136,135,134,133,133,132,132,132,132
38,73,101,128,150,168,183,193,198,202,202,199,194,190,184,179,176,174,171,168,166,162,157,153,151,149,150,152,153,152,150,143
