10,9,8,7,7,6,6,7,7,6,6,6,7,7,7,8,8,8,9,9,9,9,9,8,8,8,7,7,8,8,8,9,9,8,8,8,7,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3
10,9,8,8,7,7,7,8,8,8,8,8,8,8,8,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,10,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,3,3,3
10,9,9,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,11,11,11,12,12,13,13,13,13,13,13,12,12,11,10,10,10,9,9,8,8,8,7,7,6,6,6,5,5,5,5,4,4
10,10,9,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,13,13,14,14,15,15,15,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,10,9,9,9,8,8,8,8,8
10,10,10,9,9,10,10,10,11,11,11,11,11,12,12,12,12,12,13,13,14,14,15,15,16,16,16,17,17,17,17,17,17,16,16,16,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14
11,10,10,10,10,10,10,11,11,12,12,12,12,12,12,12,13,13,13,14,14,15,15,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,20,20,20
11,11,11,10,10,11,11,11,12,12,12,13,13,13,13,13,13,14,14,14,15,16,16,17,17,17,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,21,21
11,11,11,11,11,11,11,12,12,13,13,13,13,13,13,14,14,14,15,15,16,16,17,17,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,21,21,21,21
11,11,11,11,11,12,12,12,13,13,13,14,14,14,14,14,14,15,15,16,16,17,17,18,18,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21
12,12,11,11,12,12,12,13,13,14,14,14,14,14,14,14,15,15,16,16,17,17,18,18,19,19,20,20,20,20,21,21,21,21,21,21,21,21,21,22,22,22,22,22,23,23,23,23,23,23,23,23
12,12,12,12,12,12,13,13,14,14,14,15,15,15,15,15,15,16,16,17,17,18,19,19,20,20,20,21,21,22,22,22,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24
12,12,12,12,12,13,13,14,14,15,15,15,15,15,15,15,16,16,17,17,18,18,19,20,20,21,21,22,23,23,24,24,24,24,24,24,24,25,25,25,25,26,26,26,26,26,26,27,27,28,28,29
12,12,12,13,13,13,14,14,15,15,15,16,16,16,16,16,16,17,17,18,18,19,20,21,21,22,23,23,24,25,26,26,26,27,26,26,26,26,27,27,28,28,29,29,29,29,29,29,30,30,31,31
12,13,13,13,13,14,14,15,15,16,16,16,16,16,16,16,17,17,18,18,19,20,21,22,22,23,24,25,26,28,28,29,29,29,29,29,29,29,30,30,31,31,32,32,32,32,32,32,33,33,34,34
13,13,13,13,14,14,15,15,16,16,16,16,17,17,17,17,17,18,18,19,20,21,22,23,24,25,27,28,30,31,32,33,33,33,33,32,32,32,33,33,34,34,35,35,35,35,36,36,36,37,38,38
13,13,13,14,14,15,15,16,16,17,17,17,17,17,17,17,18,18,19,20,20,22,23,24,26,27,29,31,33,34,36,37,37,37,37,36,36,36,36,37,38,38,39,39,40,40,40,40,41,42,42,43
13,14,14,14,15,15,16,16,17,17,17,18,18,18,18,18,18,19,19,20,21,23,24,26,28,31,33,35,37,39,40,41,41,41,41,41,41,41,41,42,43,43,44,44,44,44,44,45,46,47,48,50
13,14,14,15,15,16,16,17,17,18,18,18,18,18,18,19,19,19,20,21,22,24,27,29,32,35,38,40,42,44,45,45,46,46,45,45,45,45,46,47,48,49,49,50,50,49,50,50,50,51,52,54
13,14,15,15,16,16,17,18,18,19,19,19,19,19,19,19,20,20,21,22,24,26,29,33,36,40,43,46,48,50,51,51,51,51,50,50,50,50,51,52,53,55,56,56,57,57,57,57,57,58,59,61
14,15,15,16,17,17,18,19,19,19,20,20,20,20,20,20,21,21,22,24,26,29,33,37,41,46,50,53,55,56,57,58,57,57,57,57,56,57,57,59,60,62,63,64,64,64,64,64,65,65,66,67
14,15,16,17,18,18,19,20,20,21,21,21,21,21,22,22,22,23,24,26,28,32,37,43,48,54,59,62,65,66,67,67,67,67,67,67,68,68,69,70,71,73,74,74,74,74,74,74,75,76,77,78
15,16,17,18,19,19,20,21,22,22,22,22,22,23,23,23,23,24,25,27,31,36,42,49,56,62,68,72,75,76,76,76,75,75,74,75,75,76,78,79,80,81,81,81,81,81,82,83,84,85,86,87
15,17,18,19,20,21,21,22,23,23,23,24,24,24,24,24,24,25,27,30,34,39,46,54,62,69,76,81,84,85,85,85,84,84,85,85,87,88,89,89,90,90,89,89,89,88,89,90,92,94,97,100
