1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1
6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,3
6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,9,9,9,10,10,11,11,11,11,12,12,13,13,14,14
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,9,9,9,10,10,10,11,11,12,12,12,13,13,14,14,15,15,16
7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,9,9,9,10,10,10,11,11,12,12,13,13,13,14,14,15,15,16,16
7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,8,8,8,8,9,9,9,10,10,10,11,11,12,13,13,14,14,15,15,16,16,17,18,19,19
8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,10,10,11,11,12,13,14,15,17,19,21,23,25,26,28,29,31,34,39,45,52
8,8,8,8,8,8,8,7,7,7,7,7,8,8,9,9,10,10,10,10,10,11,11,12,13,15,16,17,19,21,23,26,29,32,37,40,45,50,55,60,69,80,97,115,143
8,8,8,8,8,8,8,8,8,8,8,8,9,10,11,12,13,13,14,14,14,15,16,18,20,22,25,27,31,34,38,42,47,52,59,66,75,84,94,105,120,137,159,183,214
9,9,9,9,9,9,9,8,8,8,9,10,11,13,15,17,19,20,20,21,22,23,24,26,29,32,35,39,43,48,54,61,70,79,89,101,114,128,145,166,191,220,252,287,317
10,10,10,10,10,10,9,9,9,9,10,11,13,16,19,22,24,26,27,28,30,31,34,37,40,45,50,55,62,69,77,87,99,112,127,143,161,181,204,234,270,312,355,402,438
12,11,11,11,10,10,10,10,10,10,11,13,15,19,23,27,29,32,33,34,36,39,42,46,51,57,62,69,77,86,97,109,124,141,160,180,206,232,262,300,345,393,447,505,558
13,12,12,12,11,11,11,11,11,11,12,14,18,22,28,32,35,37,39,40,42,46,50,55,62,69,76,84,93,104,116,130,149,170,192,219,254,290,331,381,436,491,553,616,685
