26,25,22,19,16,14,12,10,10,10,9,9,8,7,6,5,5,4,4,4,4,4,4,3,3,3,3,2,2,2,2,1,1
26,26,24,22,20,19,17,16,15,14,13,13,12,11,10,9,8,8,7,7,7,6,6,6,6,5,5,4,4,3,3,3,2
27,27,26,24,23,22,21,19,19,18,17,16,15,14,14,13,12,11,11,10,9,9,8,8,7,7,6,6,5,5,5,4,4
28,28,27,27,26,25,24,23,22,22,21,20,19,18,17,17,16,15,14,14,13,12,12,11,11,10,9,9,8,8,8,7,7
29,29,29,28,27,26,26,25,24,23,23,22,21,20,19,18,18,17,16,15,15,14,13,13,12,11,11,10,10,9,9,8,8
29,30,29,29,28,28,27,26,26,25,24,23,22,21,20,20,19,18,17,17,16,15,15,14,13,13,12,12,11,11,10,10,9
29,30,30,30,29,28,28,27,26,26,25,24,23,22,21,21,20,19,18,18,17,16,16,15,15,14,13,13,12,12,11,11,10
30,31,31,30,30,29,29,28,28,27,26,25,24,24,23,22,22,21,20,20,19,18,18,17,17,16,15,15,14,13,13,12,12
30,31,31,31,31,30,30,29,29,28,27,27,26,25,25,24,24,23,23,22,22,21,21,21,20,20,19,19,18,17,16,15,15
30,32,32,32,31,31,31,30,30,29,29,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,26,26,25,25,25,25
30,32,32,32,32,32,32,32,32,31,31,31,31,32,33,33,34,35,36,37,38,38,39,40,41,42,42,42,43,43,44,46,48
31,32,33,33,33,33,34,34,34,35,35,35,36,37,38,38,39,40,41,42,44,46,48,51,53,56,57,59,61,63,65,67,70
31,33,33,34,34,35,35,36,37,37,38,38,39,40,41,42,44,46,48,52,56,62,68,74,81,87,95,103,112,121,129,138,144
31,33,34,35,35,36,37,38,39,40,41,41,43,44,46,48,51,54,59,64,71,79,88,98,110,123,137,151,166,180,198,216,241
32,34,35,36,37,38,40,42,44,45,46,47,49,51,54,57,61,65,71,78,86,95,106,118,132,147,163,179,197,216,239,261,291
32,34,36,38,39,41,44,46,48,49,51,52,55,57,61,66,72,78,86,95,105,116,128,142,158,175,194,216,239,266,296,327,362
32,35,37,40,42,45,48,50,53,55,57,59,62,66,71,77,83,92,101,111,121,133,147,162,180,201,224,250,278,309,343,378,418
33,36,39,43,46,49,53,56,58,61,64,67,70,75,81,88,96,106,117,130,142,156,171,189,208,232,258,288,321,360,401,444,491
33,38,42,46,51,55,59,62,65,68,71,74,78,84,90,99,108,120,132,145,159,175,192,212,235,261,292,328,368,416,467,519,571
34,40,46,52,57,61,65,69,72,75,78,82,88,95,104,113,124,137,152,167,185,205,227,251,278,308,343,383,429,482,535,591,639
34,44,52,59,66,72,78,82,85,88,91,95,101,108,117,128,140,154,170,188,209,231,256,285,315,351,393,443,500,568,639,714,785
35,46,57,67,76,84,90,94,97,100,102,106,112,120,130,143,158,176,195,216,239,263,290,323,359,400,448,506,572,648,730,817,902
36,49,62,74,86,96,105,112,116,119,121,124,129,139,154,173,196,218,240,261,283,308,335,372,415,465,522,596,671,757,839,925,991
