47,44,43,42,42,42,43,42,41,39,36,32,29,25,23,20,18,16,15,14,14,14,15,16,16,17,16,16,15,15,14,14,13,13,13,13,12,11,11,9
48,45,45,44,45,45,46,46,45,42,40,37,34,32,31,29,28,27,26,25,24,24,24,24,24,24,23,22,21,20,19,19,18,17,16,16,15,14,13,12
48,47,47,47,47,48,48,48,47,46,44,43,42,42,42,42,41,40,38,36,35,33,32,31,30,29,27,26,25,24,23,22,21,20,19,18,18,17,16,15
49,48,48,49,49,50,51,51,51,50,50,49,49,49,48,48,47,45,44,42,40,39,37,36,35,33,32,31,30,29,28,27,26,25,24,23,23,22,21,20
50,49,49,50,51,52,53,53,53,53,53,53,52,52,52,51,50,48,47,45,44,42,41,40,38,37,36,35,33,32,31,30,29,28,27,27,26,25,24,24
51,50,50,51,52,53,54,55,55,55,55,55,55,54,54,53,52,51,49,48,46,45,44,43,42,42,41,40,39,38,37,36,35,34,33,33,32,31,30,29
51,50,51,52,53,54,55,56,57,57,57,57,56,56,56,56,55,54,53,52,51,50,49,48,47,46,45,44,43,43,42,42,41,40,40,39,38,37,36,35
52,51,52,53,54,55,56,57,58,58,58,58,58,58,58,57,57,57,56,55,54,53,53,52,51,50,50,49,48,48,47,46,45,45,44,43,42,41,40,38
52,52,52,53,55,56,57,58,59,59,59,59,60,60,60,59,59,59,58,57,57,56,55,55,54,53,53,52,51,51,50,49,48,48,47,46,45,45,44,43
53,52,53,54,55,57,58,59,60,60,60,61,61,61,61,61,61,61,60,60,59,59,58,58,57,56,56,55,55,54,53,53,52,51,50,49,49,48,47,46
53,53,54,55,56,58,59,60,61,61,62,62,62,62,62,62,62,62,62,61,61,61,60,60,59,58,58,57,57,56,56,56,55,55,54,54,54,54,54,54
53,53,54,56,57,59,60,61,62,63,63,63,63,64,64,64,64,64,63,63,63,63,63,62,62,61,61,62,62,63,64,65,65,65,65,65,66,67,68,70
54,54,55,56,58,60,61,62,63,64,64,65,65,65,66,66,66,66,67,67,67,67,67,67,67,68,68,69,70,71,73,74,75,76,77,78,80,81,83,85
54,54,56,57,59,60,62,63,64,65,65,66,67,67,68,69,69,70,70,71,71,72,72,73,74,74,75,76,78,79,81,83,85,86,88,89,90,91,93,94
54,55,56,58,59,61,63,64,65,66,67,68,69,70,72,73,74,75,76,76,76,77,77,78,78,79,80,82,84,87,90,92,95,97,98,99,99,99,99,98
55,55,57,58,60,62,64,65,67,68,70,72,75,77,80,83,85,86,87,87,87,87,88,88,88,89,90,91,94,97,101,105,108,112,114,115,116,117,117,119
55,56,58,59,61,63,65,67,69,71,74,77,82,86,90,93,95,97,97,97,97,98,98,98,99,100,101,103,106,109,113,118,122,125,128,130,131,133,133,135
56,57,58,60,62,64,67,69,72,75,80,86,91,97,102,105,107,108,109,109,109,110,110,110,111,112,114,116,119,123,127,131,135,138,141,144,145,148,150,153
56,57,59,61,63,66,68,72,76,81,88,96,103,110,115,118,120,122,122,123,123,123,124,124,125,126,128,131,134,138,143,147,151,154,157,160,164,169,175,184
57,58,60,62,65,67,71,75,81,89,97,106,115,123,129,134,137,139,140,140,140,140,140,140,141,142,144,147,150,154,159,165,170,175,181,186,192,198,205,211
58,59,62,64,67,70,75,81,88,98,109,120,131,141,149,156,161,164,167,168,168,168,168,167,168,169,171,174,177,181,186,190,196,202,210,218,227,236,245,255
59,61,63,66,69,73,78,86,95,107,120,133,147,160,171,178,183,185,186,186,187,188,189,191,191,193,195,199,203,210,217,224,230,237,243,250,260,272,286,303
59,62,65,68,71,76,82,91,103,119,136,154,171,188,199,207,211,211,210,209,209,209,211,213,214,217,221,228,236,244,251,257,260,263,269,277,290,305,322,338
