21,14,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,15,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,16,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,17,11,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,15,10,6,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,27,23,21,18,16,14,14,13,13,13,13,12,11,10,7,5,4,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0
29,29,28,27,26,25,24,23,23,22,22,21,21,20,19,18,17,16,14,13,12,12,11,11,10,10,9,9,8,7,6,5,4
30,30,29,29,28,28,27,26,26,25,25,24,23,23,22,21,20,19,18,17,17,16,15,15,14,13,13,12,12,11,10,9,8
31,31,30,30,30,29,29,29,28,28,28,28,28,27,27,26,25,24,23,22,22,21,20,20,19,18,18,17,17,16,15,13,11
31,31,31,31,31,31,32,32,32,33,33,34,34,35,35,34,34,33,32,32,32,31,31,30,29,29,29,29,29,28,26,23,19
32,32,32,32,32,33,33,34,35,35,36,37,38,38,39,40,41,41,42,42,43,43,43,44,45,46,46,47,46,45,43,40,35
32,32,32,33,33,33,34,35,36,36,37,38,39,40,41,42,43,43,44,45,46,47,48,49,50,51,51,53,53,54,53,53,50
33,33,33,33,34,34,35,36,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,59
34,33,34,34,34,35,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,58,59,60,61,62,62
34,34,34,34,35,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,58,59,60,62,63,64,65
35,35,35,36,36,37,38,39,40,41,43,44,45,47,48,49,50,50,51,52,53,54,55,56,57,58,60,61,63,64,66,67,68
36,37,38,38,39,40,41,42,44,46,47,49,50,52,53,54,55,56,57,57,58,60,61,62,62,64,66,68,70,72,73,73,71
37,40,42,43,44,45,46,48,52,54,57,60,62,64,68,71,73,76,79,81,84,87,89,91,93,96,100,105,109,113,111,109,94
39,46,50,54,57,59,61,63,66,69,74,80,85,90,97,101,105,109,113,116,120,125,129,135,142,151,158,168,174,180,180,180,171
40,53,63,71,76,79,81,84,88,92,98,105,112,119,128,134,140,144,151,157,165,176,186,196,206,217,227,239,248,256,256,255,241
42,63,78,90,98,103,107,110,116,122,131,141,152,164,178,188,199,209,218,228,241,253,263,275,288,302,322,343,358,369,368,360,334
43,68,88,104,116,124,129,133,141,149,161,174,187,198,212,222,236,252,270,288,307,326,337,351,365,382,401,427,450,471,480,487,471
46,76,100,119,133,142,149,154,165,179,196,212,229,242,254,267,283,303,328,355,380,404,420,433,445,460,482,512,540,568,571,571,510
