0,1,3,4,6,8,10,12,14,17,19,22,24,26,29,31,33,36,38,40,43,45,47,49,51,53,55,57,58,60,62,63,65,66,67,68,68,69,69,70,70,70,71,71,71,71,72,72
0,1,3,5,7,9,11,14,16,18,21,23,26,28,30,33,35,37,40,42,45,48,50,52,54,56,58,60,61,63,64,66,67,68,69,71,72,72,73,74,74,75,75,76,76,77,77,77
0,2,4,6,8,10,12,15,17,20,22,25,27,30,32,35,37,40,42,45,48,51,53,56,58,60,62,63,65,66,68,69,70,71,72,73,74,75,75,76,77,77,78,78,79,79,80,81
0,2,5,7,9,11,14,16,18,21,24,26,29,32,34,37,40,42,45,48,51,54,56,59,61,63,65,67,69,71,73,74,76,77,79,80,81,82,83,84,85,85,86,87,88,88,89,90
1,3,5,7,10,12,14,17,20,22,25,28,30,33,36,39,41,44,47,50,53,56,58,61,64,66,69,71,73,75,77,79,81,83,84,86,87,89,90,91,92,94,95,96,97,98,99,100
1,3,6,8,10,13,15,18,20,23,26,29,31,34,37,40,43,46,49,52,55,58,61,63,66,69,71,73,76,78,80,82,84,86,88,90,92,94,96,97,98,100,101,102,103,104,105,106
1,4,6,8,11,13,16,18,21,24,27,29,32,35,38,41,44,47,50,53,56,59,62,65,68,71,74,76,79,81,83,86,88,90,92,94,96,98,100,101,103,104,106,107,108,110,111,113
1,4,6,9,11,14,16,19,22,25,27,30,33,36,39,42,45,48,51,54,58,61,64,67,70,73,76,79,82,84,87,89,92,94,96,99,101,103,105,107,108,110,112,114,115,117,118,120
2,4,7,9,12,15,17,20,23,25,28,31,34,37,40,43,46,49,52,56,59,62,66,69,72,75,78,81,84,87,90,93,96,99,101,104,106,109,111,113,115,117,119,121,122,124,126,127
2,4,7,10,12,15,18,20,23,26,29,32,35,38,41,44,47,50,53,57,60,64,67,70,74,77,81,85,88,92,96,100,104,108,112,116,119,123,127,130,133,136,139,142,145,148,151,154
2,5,7,10,13,15,18,21,24,27,30,33,36,38,41,45,48,51,55,58,62,65,69,72,76,80,84,88,93,97,101,107,112,118,124,132,139,148,157,166,175,185,194,203,213,222,231,240
2,5,8,10,13,16,19,22,25,27,30,33,36,39,42,46,49,52,56,59,63,67,71,75,79,84,88,93,98,104,110,117,124,133,142,153,166,179,194,210,228,248,271,297,325,355,386,416
3,5,8,11,13,16,19,22,25,28,31,34,37,40,43,46,50,53,57,61,65,69,73,78,83,88,94,100,107,114,121,130,140,151,163,178,192,209,225,244,264,288,315,349,387,429,473,519
3,5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,51,55,59,63,67,72,76,81,86,92,99,106,113,121,130,140,151,163,177,193,210,229,250,272,297,325,357,395,438,485,535,588
3,6,9,11,14,17,20,23,26,30,33,36,39,42,45,48,52,56,60,65,70,75,79,85,90,97,103,111,120,129,139,151,163,178,193,211,229,250,273,298,326,358,394,435,479,531,584,649
3,6,9,12,15,18,21,24,27,30,33,37,40,43,46,49,53,58,63,68,73,78,83,89,95,102,109,118,127,138,149,162,176,192,208,227,248,271,296,325,357,393,433,479,528,586,645,718
3,6,9,12,15,18,22,25,28,31,34,37,41,44,47,51,55,59,65,70,76,82,88,94,101,108,117,126,136,148,160,174,189,205,224,244,266,292,321,353,389,428,472,523,580,648,719,810
4,7,10,13,16,19,22,25,29,32,35,38,42,45,48,52,57,62,67,73,80,86,93,100,107,115,124,134,146,158,171,187,203,221,241,263,288,317,349,384,424,468,517,572,633,700,771,848
4,7,10,13,17,20,23,26,30,33,36,40,43,46,50,54,59,64,70,77,84,92,99,107,115,124,133,144,155,168,184,201,220,241,264,288,315,345,377,414,456,503,557,621,691,772,856,954
5,8,11,14,18,21,24,27,31,34,38,41,45,48,52,57,62,68,75,83,91,99,107,116,125,135,145,156,169,183,199,218,238,262,287,314,344,377,413,453,499,550,609,676,751,832,917,1005
5,9,12,15,19,22,26,29,33,36,40,43,47,51,55,60,65,72,80,89,98,108,117,127,137,148,160,173,187,202,219,239,263,289,317,349,383,420,461,506,557,615,680,754,837,926,1017,1112
6,9,13,16,20,24,27,31,34,38,42,45,48,52,57,62,68,77,86,96,106,117,127,138,149,160,172,186,201,218,236,257,282,309,340,375,413,454,501,553,612,679,757,846,943,1051,1162,1285
6,10,14,17,21,25,29,32,36,40,43,46,50,54,58,64,72,81,92,103,115,127,138,149,161,172,186,202,220,240,262,285,310,338,370,407,449,497,554,619,693,781,879,986,1104,1227,1351,1480
