3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6
3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,8,8,9,9,10,10,11,12
3,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,9,9,10,11,12,13,14,16,17,19
3,4,4,5,5,5,5,5,5,5,5,6,6,7,7,7,8,8,8,8,8,8,8,9,9,10,11,12,14,15,17,18,20,22,23,25
4,4,4,5,5,5,5,5,5,6,6,7,7,8,8,9,9,9,9,9,10,10,10,11,11,12,14,15,17,19,20,23,25,27,30,33
4,4,5,5,5,5,6,6,6,7,8,8,9,9,10,10,11,11,11,11,11,12,12,13,14,15,16,18,20,22,24,27,30,33,37,41
4,4,5,5,5,6,6,7,7,8,9,10,11,11,11,12,12,12,12,12,13,13,14,15,16,17,19,21,23,25,28,31,34,38,43,47
4,4,5,5,6,6,7,7,8,10,11,11,12,13,13,13,13,13,13,14,14,15,15,16,18,19,21,23,25,28,31,34,38,42,47,52
4,5,5,6,6,7,7,8,9,11,12,13,14,14,14,14,14,15,15,15,16,16,17,18,20,21,24,26,28,31,34,38,42,47,52,57
4,5,5,6,6,7,8,9,11,12,14,15,15,16,16,16,16,16,16,17,17,18,19,21,22,24,27,29,32,36,39,43,47,52,57,63
4,5,6,6,7,8,9,11,13,14,16,17,18,18,19,19,19,19,19,19,20,20,22,23,25,27,30,33,36,39,43,48,52,57,63,69
4,5,6,7,8,10,11,13,15,17,19,20,21,22,22,22,22,22,23,23,24,25,27,29,31,33,36,38,42,46,51,56,63,70,77,86
5,6,7,8,9,11,13,15,17,19,21,22,23,24,24,25,25,26,27,27,28,29,31,32,35,38,41,44,48,53,58,65,73,81,90,100
5,6,7,9,11,13,15,18,20,22,24,25,26,27,27,28,29,30,31,31,32,34,35,37,40,43,46,50,54,59,66,73,83,94,106,120
