0,0,2,3,4,6,8,10,13,15,18,20,23,25,27,29,30,31,32,33,33,33,34,34,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36
0,1,2,3,5,7,9,12,14,17,19,22,24,27,29,31,33,34,35,36,36,37,37,38,38,39,39,39,40,40,40,40,40,40,40,40,40,41,41,41
0,1,2,4,6,8,10,13,15,18,21,23,26,29,31,34,37,39,42,44,45,47,48,49,50,51,51,52,52,53,53,53,54,54,55,55,55,56,56,57
0,1,3,4,7,9,11,14,17,20,23,26,29,32,35,38,42,45,49,52,55,58,61,64,67,70,74,77,80,83,86,89,92,95,98,101,105,108,111,114
0,2,3,5,7,10,12,15,18,21,24,28,31,34,38,42,46,50,53,57,61,66,70,75,80,86,91,96,101,107,113,119,126,133,139,145,151,156,162,167
0,2,4,5,8,10,13,16,19,22,26,29,33,36,40,44,49,53,58,62,67,73,79,85,91,98,105,112,119,127,135,144,154,165,175,185,194,203,213,223
1,2,4,6,8,11,14,17,20,23,27,30,34,38,42,46,51,55,60,66,72,78,85,92,99,107,115,123,133,142,153,164,176,188,200,213,226,239,252,266
1,2,4,6,9,11,14,17,21,24,28,31,35,39,44,48,53,58,64,70,76,83,90,97,105,113,122,132,142,154,166,180,195,211,227,244,260,279,296,317
1,3,5,7,9,12,15,18,21,25,28,32,36,41,45,50,55,61,67,73,80,87,94,102,110,119,129,139,152,166,181,197,214,232,252,273,298,323,350,377
1,3,5,7,9,12,15,18,22,25,29,33,37,42,47,52,57,63,69,76,83,90,98,107,116,126,137,149,163,178,194,213,232,254,278,304,333,364,395,426
1,3,5,7,10,12,16,19,22,26,30,34,38,43,48,53,59,65,71,78,85,94,102,111,121,132,144,157,172,188,207,228,250,276,304,335,368,404,442,484
2,3,5,8,10,13,16,19,23,27,31,35,39,44,49,54,60,66,73,81,89,97,106,116,126,138,151,165,182,200,221,244,270,298,329,363,399,439,479,527
2,3,6,8,10,13,16,20,24,27,31,36,40,45,50,56,62,69,76,83,91,100,110,120,131,144,158,174,192,212,234,259,286,315,348,385,425,470,517,573
2,4,6,8,11,14,17,20,24,28,32,36,41,46,52,57,64,71,78,86,94,103,113,124,136,150,165,182,201,223,246,273,302,334,370,409,452,500,549,608
2,4,6,9,11,14,17,21,25,29,33,37,42,47,53,59,66,73,81,89,98,108,118,130,143,157,174,192,212,234,259,287,317,350,388,430,477,529,583,646
2,4,6,9,12,15,18,22,25,30,34,38,43,49,54,61,68,75,83,92,101,111,123,135,149,165,182,201,222,245,270,299,332,367,407,453,502,560,620,692
2,4,7,9,12,15,19,22,26,30,35,40,45,50,56,63,70,77,86,95,105,116,128,141,156,172,190,211,233,257,284,314,348,388,433,483,538,597,658,725
2,5,7,10,12,16,19,23,27,31,36,41,46,52,58,65,72,80,89,98,109,121,133,148,163,181,200,222,245,272,301,334,372,415,463,517,575,638,703,775
3,5,7,10,13,16,20,24,28,33,37,42,48,54,60,67,74,83,92,102,114,127,141,156,173,192,213,235,260,287,319,355,396,443,497,556,621,690,760,835
3,5,8,11,14,17,21,25,29,34,39,44,49,55,62,69,78,87,97,108,120,134,149,166,186,207,230,255,283,315,350,390,435,486,542,604,672,745,820,902
3,6,9,12,15,19,22,27,31,36,41,46,52,58,65,73,82,92,103,115,129,145,162,181,203,227,253,283,316,354,396,444,497,555,621,692,769,855,944,1047
4,6,9,12,16,20,24,28,33,38,43,48,54,61,68,76,86,96,107,120,135,152,171,192,215,241,271,304,343,387,438,496,558,626,702,782,866,954,1044,1133
4,7,10,13,17,21,25,29,34,39,45,51,57,64,72,81,92,105,121,138,158,180,204,232,264,301,344,392,447,510,581,663,757,865,989,1131,1290,1470,1655,1869
