89,70,58,46,39,33,30,29,27,25,25,23,23,25,26,26,26,26,24,22,22,21,20,20,19,18,17,15,14,12,11,10,10,10
90,72,61,51,46,43,44,45,46,47,46,44,42,40,39,37,35,34,32,30,29,27,25,24,23,21,20,19,17,16,15,14,13,12
90,73,63,55,51,49,50,51,52,52,51,50,47,45,43,41,39,37,35,33,31,29,28,26,25,23,22,20,19,18,16,15,14,13
92,75,66,58,54,53,53,54,55,55,53,52,50,48,46,43,41,39,37,35,33,32,30,28,27,25,24,22,21,20,18,17,16,15
92,76,68,60,57,56,56,57,57,56,55,53,51,49,47,45,43,41,39,37,35,33,32,30,28,27,25,24,23,21,20,19,18,17
93,77,69,62,59,58,58,58,58,57,56,54,52,50,48,46,44,42,40,38,36,35,33,31,30,28,27,25,24,22,21,20,19,18
94,78,70,63,60,59,59,60,59,59,57,55,53,51,49,47,45,44,42,40,38,37,35,33,32,30,29,27,26,24,23,22,21,19
94,79,71,64,61,60,60,61,61,60,59,58,56,54,52,51,49,47,45,43,42,40,38,37,35,33,32,30,29,27,26,25,23,22
94,79,72,65,62,61,62,62,62,61,60,59,57,56,54,52,50,49,47,45,44,42,40,39,37,36,34,32,31,29,28,27,26,25
95,80,73,66,64,63,63,64,64,63,62,61,59,58,56,55,53,52,50,49,47,46,44,43,42,40,38,37,35,33,32,31,29,28
95,81,74,68,65,65,65,66,66,66,65,64,63,61,60,59,58,57,56,55,53,52,51,50,48,47,45,43,42,40,39,38,38,38
96,81,75,69,67,67,68,69,70,70,70,69,69,68,68,68,67,67,67,66,66,65,64,63,62,61,59,57,55,54,53,54,55,58
96,82,76,71,70,72,75,78,81,82,83,83,82,82,82,82,82,82,82,82,83,83,83,82,80,78,76,74,73,73,74,77,81,85
96,83,78,77,82,90,101,111,118,121,121,119,117,117,118,120,121,121,120,119,117,115,113,111,108,106,103,100,99,99,101,107,114,127
97,83,82,83,92,105,122,137,148,154,155,155,153,152,153,154,155,155,154,151,148,145,142,139,136,133,131,128,126,127,129,135,142,153
97,85,88,93,107,125,145,163,177,185,187,186,184,182,182,181,182,181,178,175,171,166,161,158,155,154,153,153,153,154,157,161,167,174
98,87,94,103,121,144,168,189,206,216,219,218,216,213,211,211,211,209,206,202,197,191,186,182,179,178,178,178,180,182,184,187,190,194
98,91,102,116,140,167,195,221,241,252,255,253,249,244,240,239,240,238,235,230,223,214,208,203,199,198,199,200,203,206,211,215,221,226
99,95,113,132,162,194,226,254,276,289,292,292,288,282,277,275,272,268,264,259,252,245,238,233,230,229,230,234,238,243,248,250,252,248
99,99,123,148,184,220,255,286,309,325,332,334,332,327,322,318,313,308,301,294,284,276,269,263,261,263,267,273,280,287,291,292,294,288
100,105,137,170,216,261,308,349,380,400,409,407,399,390,379,371,366,359,352,344,335,326,319,314,312,314,318,325,333,340,346,344,341,321
101,108,149,190,245,300,354,400,432,455,464,462,456,449,442,436,432,426,417,405,392,378,368,359,355,357,362,369,379,386,390,385,380,358
101,112,159,207,270,333,395,451,494,525,542,546,542,539,538,538,542,541,533,513,490,466,443,429,426,428,433,442,448,450,450,445,438,426
