24,23,22,20,18,17,16,14,13,13,13,13,13,13,14,13,13,12,11,11,10,9,9,8,8,7,7,6,6,5,5,5,4,4
25,24,23,22,21,20,20,20,19,19,19,19,18,17,17,16,15,15,14,13,13,12,11,11,10,10,9,9,8,8,7,7,6,6
25,25,24,24,23,23,23,23,23,23,22,22,21,21,20,19,18,17,17,16,15,15,14,13,13,12,12,11,10,10,9,9,8,8
26,26,26,26,25,25,26,26,26,25,25,25,24,23,23,22,21,21,20,20,19,18,18,17,17,17,16,16,16,15,15,14,13,13
27,27,27,27,27,27,27,28,28,28,28,28,27,27,26,26,25,25,24,23,23,22,22,21,21,20,20,19,19,18,18,17,17,16
27,27,28,28,28,28,29,29,30,30,30,30,29,29,29,28,28,27,27,26,26,25,25,24,24,23,23,22,22,21,20,20,19,19
27,28,28,28,29,29,30,30,30,31,31,31,30,30,30,29,29,28,28,27,27,26,26,25,25,24,24,23,22,22,21,21,20,19
28,28,29,29,29,30,30,31,31,31,32,31,31,31,31,30,30,29,29,28,28,27,27,26,26,26,25,25,24,24,23,22,22,21
28,29,29,30,30,31,31,32,32,32,32,32,32,32,32,31,31,30,30,30,29,29,28,28,28,28,27,27,26,26,26,25,25,24
28,29,30,30,31,32,32,33,33,33,33,33,33,33,33,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30
28,30,30,31,32,32,33,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,36,36,37,37,38,38,38,37
29,30,31,32,32,33,34,35,35,35,36,36,36,36,37,37,37,37,37,38,38,39,39,40,41,42,44,45,47,48,50,51,51,51
29,30,31,32,33,34,35,36,37,38,38,39,39,40,40,40,41,41,42,42,43,44,45,46,47,49,50,52,54,56,59,62,65,67
29,31,32,33,34,35,36,37,38,39,40,41,42,42,43,43,44,45,46,47,48,49,50,51,53,54,56,59,62,66,71,75,79,81
30,31,32,34,35,36,38,39,40,42,43,44,44,45,45,46,47,48,49,51,52,54,55,57,59,61,64,68,72,77,82,86,90,94
30,32,33,34,36,38,40,42,43,45,46,47,48,48,49,50,51,52,54,56,58,60,62,65,67,70,73,77,82,88,94,100,106,112
30,32,34,36,38,40,42,45,47,50,52,53,54,54,55,55,56,58,59,61,63,66,69,71,74,78,83,87,93,100,106,113,120,127
31,33,35,37,40,43,46,49,52,54,56,58,59,59,60,61,62,64,66,68,71,73,77,80,84,89,94,100,106,113,119,126,133,140
31,33,36,39,42,46,50,54,57,60,62,63,65,65,66,67,69,71,74,77,80,84,88,93,98,104,109,115,122,128,135,143,151,161
32,35,38,42,46,51,56,60,64,67,69,71,72,73,74,75,77,79,82,85,89,93,99,105,111,118,125,132,139,146,153,160,168,176
32,36,41,46,52,58,64,69,73,76,78,80,81,82,84,86,88,91,94,99,103,109,116,123,130,138,146,154,162,171,181,190,200,207
33,37,44,50,57,64,72,78,84,88,90,91,91,91,92,94,96,101,106,112,119,127,135,143,152,160,170,179,189,198,207,214,222,226
33,39,48,56,66,75,84,92,98,102,104,105,103,103,103,105,108,113,118,125,131,139,146,155,165,176,188,201,215,229,243,256,269,280
