12,32,52,72,92,111,130,148,166,183,200,215,230,243,256,270,284,299,314,330,344,358,371,382,393,404,414,425,435,445,454,463,470,476,483,488,494,499,504,509,514,519,524
13,35,56,77,97,117,136,154,172,190,207,223,238,252,266,280,295,311,327,342,356,370,382,394,405,416,426,437,447,457,466,474,482,488,495,501,507,513,519,525,530,536,540
15,37,58,80,101,121,141,160,178,196,212,229,244,259,274,290,306,322,339,354,368,382,395,406,418,429,439,450,460,469,478,487,495,502,509,516,523,529,535,540,545,551,555
16,39,61,83,105,125,145,165,184,202,219,236,252,268,285,301,318,334,351,366,381,395,408,420,432,443,453,464,474,484,493,502,510,517,524,531,537,543,548,554,559,564,569
19,41,64,86,107,128,149,168,187,205,223,240,257,274,291,308,324,341,357,372,387,401,414,427,439,451,463,474,484,494,503,512,521,530,538,546,553,561,567,574,580,585,591
20,43,65,88,109,131,151,171,190,208,226,244,261,278,295,312,329,346,362,377,392,406,419,432,445,457,468,479,490,501,511,522,531,541,550,558,566,574,581,588,595,602,609
21,44,67,89,111,133,153,173,192,211,229,247,265,282,300,317,334,351,367,382,397,411,424,437,450,463,475,487,498,509,520,530,540,549,559,568,576,584,592,600,607,615,622
21,45,67,90,112,134,155,175,195,213,232,250,268,286,304,322,339,356,372,387,402,416,430,444,457,469,482,493,504,515,526,537,547,557,567,576,585,593,602,610,619,627,635
22,45,69,91,114,135,157,177,196,216,234,253,271,290,308,326,343,360,377,392,408,422,437,451,464,477,490,503,515,526,538,549,559,570,580,590,599,609,618,626,635,643,652
23,46,70,93,115,137,158,179,198,218,237,256,274,293,312,330,348,365,382,398,413,429,443,458,471,485,498,511,523,535,547,558,569,580,591,601,611,621,630,640,649,659,667
23,47,71,94,117,139,160,180,200,220,239,258,278,297,316,335,353,370,387,403,419,435,450,465,480,494,508,521,535,548,561,574,586,597,608,619,630,640,649,659,668,678,687
24,48,72,95,118,140,161,182,202,222,241,261,281,300,319,338,356,374,392,409,427,445,464,482,500,519,538,558,579,601,623,645,666,686,706,727,749,771,793,814,833,851,868
24,49,73,96,119,141,163,183,204,224,243,263,283,303,323,343,363,382,402,423,444,467,490,514,538,565,594,624,656,689,720,750,776,800,822,843,865,889,913,940,966,993,1017
25,50,74,97,121,143,164,185,206,226,246,266,287,307,329,351,374,399,426,456,486,517,548,579,610,643,677,711,744,775,804,829,854,878,903,929,956,984,1012,1041,1068,1096,1122
25,50,75,99,122,144,166,187,208,228,249,270,291,314,338,363,391,421,454,490,526,564,601,638,674,708,742,774,805,835,863,891,919,947,975,1003,1031,1057,1083,1106,1128,1149,1170
26,51,76,100,123,146,168,189,210,230,251,273,297,322,348,377,409,444,482,521,563,604,645,683,720,755,788,819,851,882,912,942,972,1001,1030,1058,1085,1111,1137,1161,1185,1209,1232
27,52,77,101,125,148,170,191,212,233,255,279,305,335,367,402,440,479,519,561,603,644,684,723,761,796,831,864,895,927,958,988,1018,1048,1076,1105,1132,1159,1185,1210,1233,1256,1276
28,54,78,103,127,150,172,193,214,236,260,286,317,351,388,427,470,514,558,602,647,688,729,768,807,842,877,911,943,973,1003,1032,1061,1092,1122,1154,1184,1212,1239,1266,1293,1319,1348
29,55,80,105,129,152,174,195,218,241,267,297,333,373,418,466,517,567,616,664,708,749,787,822,858,891,926,960,993,1023,1054,1083,1112,1142,1174,1204,1234,1263,1290,1315,1341,1366,1395
30,56,82,107,132,155,178,199,222,248,278,315,359,408,462,518,573,626,676,722,765,806,845,884,921,957,993,1028,1063,1097,1133,1166,1199,1232,1263,1291,1320,1349,1377,1408,1441,1474,1509
32,58,85,110,135,160,183,205,229,258,294,338,393,453,516,578,638,693,744,790,833,873,914,955,997,1038,1079,1117,1153,1186,1219,1253,1288,1322,1356,1389,1421,1452,1484,1517,1547,1579,1604
32,60,87,113,138,163,186,208,234,266,306,356,420,488,557,625,689,745,797,846,894,942,990,1038,1086,1130,1172,1211,1247,1282,1317,1350,1384,1417,1450,1482,1515,1546,1577,1608,1640,1671,1701
33,62,89,116,141,166,189,212,240,277,325,387,462,541,617,687,749,803,856,909,962,1015,1067,1116,1162,1208,1251,1294,1335,1374,1411,1446,1477,1505,1533,1563,1594,1629,1669,1711,1752,1794,1830
