45,42,39,37,34,32,30,28,27,25,23,20,15,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,45,42,39,36,34,32,30,29,27,25,21,17,11,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,48,44,41,38,36,34,32,31,29,26,23,18,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,51,47,44,41,38,36,35,33,32,29,25,20,14,9,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,52,49,46,43,40,38,36,35,33,31,28,24,19,16,13,11,11,11,10,10,8,6,5,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57,54,50,47,44,41,39,37,36,35,33,31,29,26,24,22,21,20,20,19,18,17,15,13,12,11,10,9,9,8,7,7,6,6,6,5,5,5,4,3,2,1,0,0
59,55,51,48,45,42,40,38,37,36,35,34,33,31,29,28,27,25,24,23,22,20,19,18,17,16,15,14,13,12,11,11,10,9,9,8,8,7,7,6,6,5,5,4
60,56,53,49,46,43,41,39,38,37,36,35,34,33,31,29,28,26,25,24,23,21,20,19,18,17,16,15,14,14,13,12,12,11,10,10,9,9,8,8,7,7,6,6
61,57,54,50,47,44,42,40,39,38,37,36,35,33,32,30,29,27,26,24,23,22,21,20,19,18,17,16,15,14,14,13,12,12,11,10,10,9,9,8,8,7,7,6
62,58,55,51,48,45,43,41,40,39,38,37,35,34,32,31,29,28,26,25,24,22,21,20,19,18,17,16,16,15,14,13,13,12,12,11,10,10,9,9,8,8,7,7
63,59,55,52,49,46,44,42,41,40,39,37,36,34,33,31,30,28,27,26,24,23,22,21,20,19,18,17,16,15,15,14,13,13,12,11,11,10,10,9,9,8,8,7
64,60,56,53,50,47,45,43,41,40,39,38,37,35,33,32,30,29,28,26,25,24,23,22,21,20,19,18,17,16,16,15,14,13,13,12,12,11,10,10,9,9,8,8
65,61,57,54,51,48,46,44,42,41,40,39,38,36,34,33,31,30,29,28,27,26,24,23,22,21,21,20,19,18,17,16,16,15,14,14,13,13,12,11,11,10,9,9
66,62,58,55,51,49,46,44,43,42,41,40,38,37,35,34,32,31,30,29,28,27,26,25,24,23,22,21,21,20,19,18,18,17,16,16,15,14,14,13,12,12,11,10
67,63,59,56,52,49,47,45,44,43,42,41,39,38,36,35,34,32,31,30,29,28,27,26,26,25,24,23,23,22,21,20,20,19,19,18,17,16,16,15,14,14,13,12
68,64,60,56,53,50,48,46,45,44,43,42,40,39,37,36,35,34,33,32,31,30,29,29,28,27,26,26,25,24,24,23,23,22,22,21,20,20,19,18,18,17,16,15
69,65,61,58,54,52,49,47,46,45,44,43,41,40,39,38,37,36,36,35,34,33,32,32,31,31,30,30,29,28,28,27,26,26,26,25,24,23,22,22,21,20,19,18
70,66,63,59,56,53,50,48,47,46,45,44,43,42,41,41,40,40,39,38,38,37,36,36,35,35,34,34,33,32,32,32,31,31,31,30,30,29,28,27,26,25,24,23
72,68,64,60,57,54,52,50,48,48,47,47,47,48,48,48,47,46,46,45,44,42,42,41,41,41,40,40,40,39,39,38,38,38,38,37,37,36,35,34,32,31,30,29
73,69,66,62,58,55,53,51,50,49,50,51,53,55,56,57,57,57,55,53,52,50,50,50,51,51,51,51,50,49,49,49,49,50,50,50,49,48,47,46,44,42,39,37
75,72,68,65,61,58,56,54,52,52,54,57,61,66,70,72,73,72,69,67,65,64,64,64,64,64,64,65,66,66,67,68,68,68,67,67,66,65,64,63,61,59,58,58
78,74,70,67,64,60,58,56,54,55,57,62,68,75,81,85,86,86,83,80,78,78,77,78,79,79,79,79,80,80,81,81,82,82,82,82,82,81,80,78,76,74,72,74
85,79,74,70,66,63,60,59,57,58,61,67,74,84,91,95,97,97,95,93,92,92,93,94,95,96,97,98,97,96,96,96,95,96,97,98,99,98,96,94,92,94,98,111
