17,16,15,15,14,13,13,13,13,14,14,15,16,16,15,13,10,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,17,17,16,16,15,15,15,15,15,16,17,17,17,16,14,11,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,18,18,18,17,17,17,17,17,17,17,18,19,18,17,15,12,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,19,19,19,19,19,19,19,19,19,20,21,21,19,17,14,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,21,20,20,20,20,20,20,21,21,22,22,21,19,16,12,10,7,5,4,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,22,21,21,21,21,21,21,22,22,23,23,23,22,21,19,18,17,16,16,15,15,14,13,12,11,10,8,6,5,4,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0
23,23,23,22,22,22,22,22,22,22,23,23,24,25,25,25,25,25,24,23,23,22,21,21,20,19,18,17,16,15,14,13,13,12,11,10,9,9,8,7,7,6,5,5,4,4,4,4
24,24,23,23,23,22,22,22,22,23,23,24,25,26,26,27,27,27,27,26,26,25,24,24,23,23,22,21,20,20,19,18,17,16,15,14,14,13,12,11,11,10,9,9,8,8,7,7
25,24,24,24,23,23,23,23,23,24,24,25,26,27,27,28,28,28,28,28,28,27,27,26,26,25,25,25,24,23,23,22,21,20,20,19,18,17,16,16,15,15,14,13,13,12,12,11
26,25,25,25,24,24,24,24,24,24,25,26,27,27,28,28,29,29,29,29,29,29,28,28,28,28,27,27,27,26,26,25,25,24,23,22,22,21,21,20,20,19,18,18,17,17,16,16
26,26,26,25,25,25,24,24,25,25,26,26,27,28,29,29,29,29,29,30,30,30,29,29,29,29,29,29,28,28,27,27,26,26,25,25,24,23,23,22,22,21,21,20,20,19,18,18
27,27,26,26,26,25,25,25,25,26,26,27,28,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,28,28,28,27,26,26,25,25,24,24,23,22,22,21,21,20,20
27,27,27,27,26,26,26,26,26,26,27,28,29,29,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,30,30,30,30,29,29,28,28,27,27,26,26,25,25,24,24,23,23,23
28,28,27,27,27,27,26,26,26,27,28,28,29,30,30,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,30,29,29,28,28,27,27,26,26,25
28,28,28,28,28,27,27,27,27,28,28,29,30,31,31,31,31,32,32,32,32,33,33,33,34,34,35,35,35,35,35,35,35,35,35,34,34,34,33,33,33,32,32,31,31,31,30,30
29,29,29,29,28,28,28,28,28,28,29,30,31,31,32,32,32,32,33,33,33,34,34,35,36,36,37,37,38,39,39,40,40,41,41,42,42,43,43,43,43,42,42,43,44,45,47,49
30,30,30,30,29,29,29,28,29,29,30,31,31,32,33,33,33,34,34,35,35,36,37,37,39,40,41,42,43,44,45,46,46,47,48,48,49,50,50,51,52,53,54,55,57,58,59,60
31,31,31,30,30,30,29,29,29,30,31,31,32,33,34,35,36,38,39,40,42,43,44,45,47,49,51,53,55,57,58,60,62,63,63,64,66,67,69,72,76,78,80,82,81,80,79,77
31,32,31,31,31,31,30,30,30,31,32,33,33,35,37,39,42,46,49,52,54,55,56,58,61,65,70,74,78,81,83,85,88,90,91,94,96,98,101,105,110,113,118,122,125,127,129,132
32,33,33,33,32,32,32,32,32,32,33,34,35,37,41,46,52,59,65,69,73,74,75,77,81,86,92,99,105,110,113,117,120,122,125,130,135,140,146,151,156,161,166,171,177,183,190,198
34,35,35,34,34,34,33,33,34,34,35,36,37,40,45,51,61,72,82,89,95,97,99,103,108,115,124,133,140,147,153,158,165,174,183,192,200,207,215,219,227,234,240,248,258,266,277,287
36,36,36,36,36,35,35,35,36,36,37,38,39,42,48,57,68,82,93,102,109,112,115,120,127,136,148,159,168,176,182,188,196,207,219,230,241,250,258,265,278,290,303,318,331,342,354,365
38,38,38,38,37,37,37,37,37,38,38,39,40,44,52,63,78,96,111,123,132,137,140,144,151,162,175,188,199,209,216,224,231,240,253,268,282,300,321,337,356,373,385,393,400,409,416,436
