1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,4,4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,5,4,4,3,2,2,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2
7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3
7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3
8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4
8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4
8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5
9,9,9,9,9,9,9,9,9,9,9,10,10,10,9,9,9,9,9,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7
9,9,9,9,10,11,12,14,16,18,19,19,18,17,16,15,15,16,16,17,17,17,16,15,15,15,15,15,14,14,13,13,13,13,13,12,12,11,10
10,10,10,10,11,12,15,19,23,26,28,29,28,27,26,25,25,26,27,27,27,26,26,25,25,25,25,24,24,23,22,21,21,21,21,21,20,18,17
11,11,11,11,12,15,19,24,31,36,40,42,42,40,39,38,38,38,39,39,39,39,37,36,36,35,35,35,34,33,32,31,31,31,30,30,28,26,24
11,11,11,11,14,18,24,32,42,49,55,57,58,58,58,57,58,58,58,57,56,55,53,52,51,50,50,50,49,48,47,45,44,44,44,43,42,41,38
12,12,12,12,15,20,28,39,51,61,68,72,73,72,72,72,71,71,70,69,67,66,64,64,63,62,62,62,60,59,58,56,56,55,55,54,54,53,53
13,13,13,13,17,24,34,49,66,79,89,94,95,92,90,88,86,84,83,83,83,82,82,81,78,76,75,73,70,69,67,65,64,63,63,64,67,69,74
