12,23,34,46,58,73,89,107,126,145,164,183,201,216,231,243,254,264,273,282,289,297,303,309,315,321,326,331,335,340,344,348,352
14,26,39,52,68,86,106,127,149,168,186,202,216,229,242,254,265,276,286,295,304,312,319,326,333,339,345,351,357,362,367,372,377
15,30,45,62,80,100,121,142,162,180,197,212,226,240,253,265,277,288,298,308,317,326,335,343,350,358,365,372,378,384,390,396,402
17,34,53,72,92,113,133,152,171,187,204,219,233,247,261,274,286,298,309,320,331,341,350,359,368,376,384,392,399,406,413,420,426
19,37,58,78,98,119,138,157,175,192,209,224,240,255,269,283,296,309,321,333,345,356,366,377,386,396,405,414,422,430,438,445,452
19,39,60,81,102,122,142,161,179,197,214,231,247,262,278,292,306,320,334,347,359,371,383,394,405,415,426,436,445,455,464,472,480
20,41,62,83,104,124,145,164,183,201,219,236,253,270,286,302,318,334,348,363,377,390,402,414,426,437,448,458,469,479,488,498,506
21,42,63,85,106,127,148,168,187,207,225,244,262,279,297,314,330,347,363,378,393,408,422,435,448,460,473,484,496,507,518,529,539
21,43,65,86,108,130,151,171,192,212,231,250,269,288,307,325,342,359,376,392,408,424,439,454,468,482,496,509,521,534,545,557,568
22,44,66,88,110,132,153,174,195,216,236,256,276,296,315,334,352,370,388,405,423,440,456,472,488,503,518,533,548,562,575,587,598
22,45,67,90,112,134,156,178,199,221,241,262,282,302,322,342,361,381,400,419,438,457,475,493,510,528,545,561,578,594,611,627,643
23,46,68,91,114,136,158,181,202,224,245,267,288,310,331,353,375,397,419,440,461,480,499,516,534,551,569,588,607,626,645,663,680
24,47,70,93,116,140,163,186,209,233,257,282,308,335,363,393,422,452,481,508,532,555,577,597,617,640,665,691,719,749,778,808,836
24,48,72,96,120,146,173,200,229,260,292,324,356,387,419,449,478,506,534,560,586,612,638,664,690,717,744,772,799,827,855,883,911
24,49,75,102,131,162,195,229,265,300,335,370,403,434,465,495,524,553,582,610,639,669,697,727,757,787,818,848,878,907,935,963,989
25,52,83,115,150,187,224,262,300,336,372,407,442,475,508,540,572,604,637,670,704,738,772,805,838,869,901,932,962,992,1021,1050,1075
26,56,93,131,172,212,254,294,334,372,410,447,482,517,553,587,620,655,689,722,756,791,826,863,900,936,971,1004,1035,1064,1094,1123,1156
27,61,103,146,192,238,283,327,369,412,453,494,534,572,607,640,672,702,733,767,802,838,875,913,952,990,1026,1062,1095,1124,1150,1176,1196
28,69,117,165,216,265,314,360,406,451,495,540,583,624,661,696,729,763,797,833,870,908,945,980,1015,1048,1081,1114,1146,1177,1210,1242,1277
29,79,135,190,245,298,349,398,447,495,543,590,635,679,722,761,799,834,868,901,935,969,1005,1041,1077,1114,1151,1188,1225,1261,1296,1332,1365
31,93,160,223,286,345,401,453,503,554,603,652,697,744,788,832,874,916,954,991,1027,1064,1103,1144,1187,1230,1272,1311,1348,1380,1410,1439,1468
33,104,180,252,323,391,456,516,577,634,691,742,790,835,879,922,968,1013,1058,1103,1146,1186,1227,1268,1306,1342,1378,1410,1442,1477,1516,1554,1601
34,113,199,279,360,437,511,580,647,711,770,826,878,927,973,1016,1058,1103,1151,1203,1259,1318,1372,1420,1463,1502,1534,1566,1598,1629,1655,1684,1701
