0,0,0,1,1,2,2,3,4,5,6,8,9,10,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,20,20,20
0,0,1,1,2,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,19,20,20,21,21,21,22,22,22,22,22,23,23,23,23,23,23,23,24
0,0,1,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,19,20,21,22,22,23,23,24,24,24,25,25,25,25,25,26,26,26,26,26,26
0,0,1,2,2,3,4,5,6,8,9,10,12,13,15,16,17,19,20,21,22,23,24,25,25,26,27,27,28,28,29,29,30,30,31,31,31,31,32,32,32
0,1,1,2,3,4,5,6,7,8,10,11,13,14,16,17,18,20,21,23,24,25,27,28,29,30,31,32,33,34,35,36,37,37,38,39,40,40,41,42,43
0,1,1,2,3,4,5,6,8,9,10,12,13,15,16,18,20,21,23,24,26,28,29,31,33,35,37,38,40,42,44,45,47,48,49,50,51,53,54,55,56
0,1,2,2,3,4,6,7,8,9,11,12,14,16,17,19,21,22,24,26,28,30,32,34,36,39,41,44,47,50,52,55,58,60,63,66,69,71,73,75,77
0,1,2,3,4,5,6,7,8,10,11,13,14,16,18,20,22,24,25,27,30,32,34,37,39,42,45,49,52,56,60,64,68,72,77,82,88,94,101,108,115
0,1,2,3,4,5,6,7,9,10,12,13,15,17,19,20,22,24,26,29,31,33,36,39,42,45,48,52,56,60,65,70,75,80,86,93,99,106,113,120,127
0,1,2,3,4,5,6,8,9,10,12,14,15,17,19,21,23,25,27,30,32,35,38,41,44,47,51,55,59,64,69,75,81,87,93,100,108,115,124,132,142
0,1,2,3,4,6,7,8,9,11,12,14,16,18,20,22,24,26,28,31,33,36,39,42,45,49,53,57,62,67,73,79,85,92,100,108,116,125,135,144,155
1,1,2,4,5,6,7,8,10,11,13,14,16,18,20,22,25,27,29,32,35,38,41,44,47,51,55,59,64,70,76,82,89,97,105,114,123,133,143,154,165
1,2,3,4,5,6,7,9,10,11,13,15,17,19,21,23,25,28,30,33,36,39,42,45,49,53,57,62,67,73,79,86,93,101,110,120,130,141,151,162,172
1,2,3,4,5,6,8,9,10,12,13,15,17,19,21,23,26,28,31,34,37,40,43,47,51,55,59,64,69,75,82,89,97,106,115,125,136,148,160,172,183
1,2,3,4,5,7,8,9,11,12,14,16,18,20,22,24,26,29,32,35,38,41,45,49,53,57,62,67,72,79,86,93,101,110,120,131,142,155,168,182,196
1,2,3,4,6,7,8,10,11,13,14,16,18,20,22,25,27,30,33,36,39,43,47,51,55,59,64,70,76,82,89,97,106,115,125,137,149,162,176,191,207
1,2,3,5,6,7,9,10,12,13,15,17,19,21,23,25,28,31,34,37,40,44,48,52,57,62,67,72,79,86,93,102,111,121,132,144,157,170,185,200,216
1,2,4,5,6,8,9,11,12,14,15,17,19,21,24,26,29,31,35,38,42,46,50,55,60,65,70,76,83,90,98,107,117,128,140,152,166,180,194,209,224
1,3,4,5,7,8,10,11,13,14,16,18,20,22,24,27,30,33,36,40,44,48,53,58,64,70,77,84,91,100,109,118,128,139,151,163,178,194,213,232,255
2,3,4,6,7,9,10,12,13,15,17,19,21,23,26,28,31,34,38,41,46,50,56,62,68,75,82,90,100,109,120,132,145,160,175,192,210,229,250,271,294
2,3,5,6,8,9,11,13,14,16,18,20,22,25,27,30,33,36,40,44,48,53,59,66,73,82,92,102,114,128,143,159,177,198,220,245,272,301,332,365,400
2,4,5,7,8,10,12,14,15,17,19,21,23,26,28,31,34,38,42,46,51,57,63,70,79,88,98,109,122,136,151,168,186,207,231,258,288,322,359,397,440
2,4,6,8,9,11,13,15,17,18,20,22,24,27,30,32,36,39,43,48,54,60,68,77,86,98,110,124,139,157,176,198,222,250,280,315,353,395,442,490,543
