2,2,2,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,4,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,6,6,5,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,5,4,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,7,7,7,7,7,6,6,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0
7,7,7,7,8,8,8,8,8,8,8,8,8,7,7,7,6,6,6,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2
7,8,8,8,8,8,8,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4
8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,5,5,5
8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7
8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,8,8,8
9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10
9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11
10,10,10,10,10,11,11,11,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12
10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,13,13
10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13
11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,14,14,14,14,14,14,14
11,11,12,12,12,13,14,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,18,18,19,20,20,20,20,20,20,20,21,21,21,22,21
12,12,12,13,13,14,15,17,18,20,21,22,22,23,23,23,23,22,22,22,22,22,23,23,24,25,26,27,27,27,28,28,29,30,31,33,34,35,33
13,13,13,13,14,16,18,21,24,26,28,29,29,29,30,30,30,29,29,29,30,30,31,32,33,34,35,36,37,38,40,41,42,43,45,47,48,49,46
14,14,14,15,16,18,21,25,30,34,37,39,39,39,39,39,39,39,39,39,40,41,42,43,45,46,47,49,51,52,54,55,56,58,59,61,62,64,64
14,15,15,15,17,20,24,29,36,40,44,46,48,47,47,48,48,48,48,48,48,49,50,52,54,56,58,60,63,65,67,69,71,72,74,76,79,81,83
16,16,16,17,19,22,27,33,41,47,51,53,54,54,54,54,54,55,55,56,56,57,58,59,62,64,67,71,75,78,82,85,89,92,95,98,101,104,109
