394,346,298,252,209,172,144,122,107,98,92,85,77,70,60,53,48,47,49,52,54,54,51,47,41,36,32,29,28,27,25,24,22,20,18,17
395,349,301,257,215,181,157,140,131,129,128,124,119,111,101,91,84,79,75,72,69,66,61,57,52,48,45,41,38,36,33,30,28,26,24,22
398,351,305,261,223,192,171,158,151,147,143,138,131,123,114,106,98,91,85,79,74,69,64,60,55,51,48,44,41,38,35,33,30,28,26,24
400,354,309,268,232,204,185,172,164,157,151,143,135,126,118,110,102,95,89,83,77,72,67,62,58,54,50,46,43,40,37,35,32,30,27,25
402,356,312,272,238,211,192,179,170,162,155,146,137,128,120,112,104,97,90,84,78,73,68,63,59,55,51,47,44,41,38,36,33,31,29,27
403,358,315,275,241,214,196,183,174,166,158,148,139,130,121,113,105,98,92,86,80,75,70,65,61,56,53,49,46,43,40,37,35,32,30,28
404,360,317,278,244,217,199,186,177,168,160,150,141,132,123,115,107,100,93,87,82,76,71,67,62,58,54,51,47,44,41,39,36,34,31,29
405,361,318,280,246,220,203,190,180,172,163,153,144,134,125,117,110,103,97,91,86,81,76,71,67,62,58,55,51,48,45,42,40,37,35,32
406,362,320,282,249,223,206,193,183,175,167,157,148,139,130,123,116,110,105,100,96,91,87,82,77,73,69,65,61,58,55,52,49,46,43,40
407,363,322,284,251,226,209,196,187,179,171,163,154,146,139,132,126,121,117,113,109,105,100,96,91,87,82,79,75,72,69,66,63,60,57,55
407,364,323,286,253,229,212,200,191,184,178,171,164,157,151,146,141,138,136,135,133,130,126,122,118,114,110,107,104,101,98,95,92,90,87,84
408,365,324,287,255,231,215,205,198,194,191,186,181,176,170,166,165,167,171,176,179,179,175,168,161,155,152,150,150,149,149,147,146,143,141,133
409,366,325,289,258,235,221,215,213,216,219,221,221,220,218,218,221,228,239,252,265,275,280,281,278,273,269,266,266,267,271,273,275,270,265,245
410,367,327,291,261,242,235,237,246,258,270,278,282,284,288,291,297,307,319,333,348,360,371,376,378,378,379,379,384,390,398,405,411,414,416,410
411,368,328,293,267,253,253,267,290,315,337,353,359,361,362,361,364,372,381,393,409,424,438,449,456,458,460,460,464,472,483,493,505,505,506,482
412,369,331,301,281,276,290,317,350,383,411,429,436,438,437,437,439,445,453,464,479,494,508,521,530,536,540,546,556,569,583,597,610,613,614,598
413,371,335,308,294,299,323,360,402,444,478,500,510,514,513,512,510,513,518,529,543,561,581,599,612,623,630,637,648,665,683,703,724,742,760,777
414,372,342,321,315,330,365,411,464,514,554,580,595,598,594,591,585,582,585,595,608,627,650,673,693,711,728,741,757,777,794,812,831,843,854,857
414,373,349,336,340,369,415,471,528,581,620,645,660,662,661,660,660,665,678,693,712,732,752,768,786,800,816,833,856,882,911,937,961,970,977,955
415,375,358,353,369,413,471,538,604,661,700,728,740,742,741,740,742,752,772,796,823,850,874,893,912,927,945,962,983,1004,1026,1047,1072,1097,1123,1154
417,377,370,375,406,470,552,640,725,798,848,879,890,887,879,871,871,881,901,925,955,990,1026,1060,1096,1125,1139,1150,1157,1164,1179,1205,1240,1269,1306,1314
419,380,379,393,437,518,613,716,813,892,945,979,991,987,981,976,975,985,1004,1027,1059,1098,1138,1180,1221,1250,1266,1276,1282,1293,1313,1346,1394,1436,1487,1508
422,382,387,408,463,556,668,788,900,992,1058,1093,1105,1104,1095,1087,1089,1104,1124,1152,1188,1230,1267,1306,1346,1378,1397,1423,1449,1471,1501,1547,1596,1645,1708,1749
