2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,7,7,7,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2
9,9,9,9,8,8,8,8,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3
9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4
10,10,10,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,4,4
10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5
10,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5
11,10,10,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6
11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6
12,11,11,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7
12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9
13,14,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,15
13,18,19,20,19,19,19,19,19,19,19,19,19,19,18,18,18,19,19,19,19,19,18,19,19,19,19,20,20,21,22,24
14,22,26,29,29,29,28,28,28,29,30,30,31,30,29,29,28,28,27,27,27,27,27,28,28,28,28,29,28,30,31,33
15,28,34,40,41,42,41,40,39,39,39,39,39,39,39,39,39,39,39,40,41,42,43,44,44,44,43,43,43,43,43,42
16,36,46,55,57,59,58,57,57,57,56,57,57,57,56,56,55,55,55,55,56,57,58,60,60,60,60,60,60,61,62,64
17,45,57,68,72,73,71,70,69,68,68,69,69,69,68,68,67,67,66,67,68,69,71,73,75,77,78,79,78,78,76,74
18,52,66,80,83,85,84,83,83,85,86,88,89,88,86,85,83,82,81,82,83,84,86,88,90,93,94,95,95,94,93,90
