0,2,4,6,9,11,14,17,20,24,27,30,33,36,39,42,45,48,51,54,57,61,64,67,70,72,74,76,77,79,80,81,82,83,84,85,86,87,87,88,88,89
0,2,4,7,10,12,15,19,22,25,29,32,36,40,43,47,50,54,57,61,64,67,69,72,74,76,78,80,82,84,86,87,88,89,90,91,92,93,93,94,95,95
0,3,5,8,11,14,17,20,24,27,31,35,38,42,46,50,54,58,62,65,69,72,75,77,80,82,84,87,89,91,92,94,96,97,99,100,101,103,104,105,106,106
1,3,6,9,12,15,19,22,26,29,33,37,41,45,49,53,57,62,66,70,74,78,82,85,88,91,94,97,99,102,104,106,108,110,112,114,116,118,119,121,122,124
1,4,7,10,13,16,20,23,27,31,34,38,42,47,51,56,60,64,69,73,77,81,86,90,94,98,103,107,112,117,121,125,130,134,138,141,145,148,151,155,158,161
2,4,8,11,14,17,21,25,28,32,36,40,44,48,53,58,62,67,72,76,81,85,89,94,99,103,108,113,118,122,127,132,137,142,147,152,157,162,167,172,177,182
2,5,8,11,14,18,22,25,29,33,37,41,46,50,55,60,64,69,73,78,82,87,92,97,102,107,112,117,121,126,131,136,141,146,152,157,162,167,172,178,183,189
2,5,8,12,15,19,22,26,30,34,38,43,47,52,56,61,66,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,151,156,161,166,172,178,184,189,195
2,5,9,12,16,19,23,27,31,35,39,44,48,53,58,63,67,72,77,82,87,92,98,103,108,113,119,124,129,135,140,146,151,157,163,169,175,180,186,192,198,204
3,6,9,13,16,20,24,28,32,36,40,45,50,54,59,64,69,74,79,84,89,95,100,105,111,116,122,128,134,140,146,152,158,164,170,176,183,189,195,202,209,217
3,6,9,13,17,20,24,28,32,37,41,46,51,56,61,66,71,76,81,86,92,98,103,109,115,121,126,132,139,145,152,160,167,174,181,188,195,203,210,218,226,234
3,6,10,13,17,21,25,29,33,38,42,47,52,57,62,67,73,78,83,89,95,101,107,113,120,127,134,141,149,157,165,173,182,191,202,212,223,234,244,254,265,276
3,7,10,14,17,21,25,30,34,38,43,48,53,58,63,69,74,80,86,92,98,104,111,118,125,133,141,149,158,167,177,187,197,208,220,231,243,256,268,279,291,301
3,7,10,14,18,22,26,30,35,39,44,49,54,60,65,71,77,83,90,96,103,111,118,125,133,140,149,158,167,178,188,199,210,222,234,247,261,274,288,301,314,326
4,7,11,15,18,22,27,31,35,40,45,50,56,61,67,73,80,87,94,101,109,117,125,133,141,150,159,169,178,189,200,211,223,235,249,262,277,292,306,321,336,349
4,8,11,15,19,23,27,32,36,41,46,52,57,63,70,77,84,91,99,108,116,125,135,144,153,162,172,181,191,201,212,223,235,248,262,276,291,307,322,337,353,368
4,8,12,16,20,24,28,32,37,42,47,53,60,67,74,82,91,99,108,117,126,136,146,155,166,176,187,197,208,218,228,239,250,263,277,292,307,323,338,354,369,384
5,8,12,16,20,24,29,33,38,43,49,56,63,71,80,89,98,107,117,126,135,145,155,166,177,188,200,212,222,233,244,254,266,279,293,308,323,340,356,373,389,406
5,9,13,17,21,25,29,34,39,45,52,59,68,78,87,97,108,117,127,137,147,157,167,178,190,201,214,225,236,247,258,270,283,297,311,327,342,359,375,392,408,426
5,9,13,18,22,26,30,35,41,47,55,64,74,85,96,107,118,129,140,151,162,173,184,196,208,220,231,242,254,266,279,292,306,320,334,349,364,380,398,417,436,457
6,10,15,19,23,27,32,37,43,50,59,70,82,94,107,119,132,144,157,170,184,197,209,222,234,246,258,271,283,296,310,324,338,352,366,381,396,412,429,448,468,492
6,11,15,20,24,29,33,38,45,53,63,75,88,101,116,130,145,160,175,189,202,215,227,240,254,269,284,298,311,324,337,350,364,379,396,415,434,455,475,494,514,533
7,12,16,21,25,30,34,40,47,56,67,81,95,111,127,143,159,174,189,202,214,226,239,253,268,284,299,314,328,343,359,377,396,416,436,455,473,494,514,540,566,599
