0,3,6,9,12,16,20,24,28,33,39,44,50,56,61,67,72,77,82,88,94,101,108,115,121,127,132,136,139,142,144,146,147,149,150,152,153,154,155,156,156,157,158,158,159,160
1,4,7,10,14,18,21,26,30,35,41,46,53,59,65,71,77,84,90,97,104,110,117,123,129,134,139,143,146,149,152,154,157,160,162,165,167,169,171,173,174,176,177,178,179,180
1,5,8,11,15,19,23,27,32,37,43,48,55,61,68,74,81,89,96,103,110,118,124,131,137,143,149,154,158,162,166,169,172,175,177,180,182,184,186,188,190,191,193,195,196,197
2,5,9,13,17,21,25,29,34,40,45,51,58,65,71,78,86,93,101,109,117,125,132,140,148,155,163,171,178,184,190,195,200,205,209,213,216,220,223,227,230,233,236,238,240,243
2,6,10,13,17,22,26,31,36,41,47,54,60,67,74,82,89,97,105,114,122,130,138,147,155,163,171,179,186,194,201,208,214,220,226,232,237,242,247,252,256,261,264,267,271,274
3,6,10,14,18,22,27,32,37,42,49,55,62,69,76,83,91,100,108,117,126,134,143,152,161,170,179,188,198,206,215,223,231,239,247,254,262,269,276,282,288,294,299,304,309,314
3,7,11,15,19,23,28,33,38,43,50,56,63,70,78,85,93,102,110,119,128,138,147,157,167,177,188,199,209,219,230,239,249,259,270,282,294,307,319,330,342,352,362,371,380,390
3,7,11,16,20,24,29,33,39,44,51,57,64,71,79,87,95,104,113,122,131,141,151,161,172,183,195,207,219,231,244,257,271,285,300,314,329,343,358,372,387,401,415,429,442,454
4,8,12,16,20,25,29,34,39,45,51,58,65,72,80,88,97,106,115,124,134,144,154,165,176,188,201,214,227,242,256,271,287,302,318,335,352,371,390,411,432,453,475,496,517,538
4,8,12,17,21,25,30,35,40,46,52,59,66,74,81,89,98,107,116,126,136,146,157,169,180,193,206,219,233,248,263,279,296,314,332,351,371,392,415,438,462,488,514,542,570,601
4,9,13,17,21,26,31,36,41,47,53,60,67,75,82,91,100,109,118,128,138,149,160,172,184,197,210,224,239,254,271,288,307,326,346,366,388,411,434,459,486,515,546,579,612,649
5,9,13,18,22,27,31,36,42,48,54,61,68,76,84,92,101,110,120,130,141,152,164,176,188,202,216,231,247,264,281,300,319,339,359,381,403,427,452,481,511,543,578,613,649,684
5,9,14,18,23,27,32,37,43,49,55,62,69,77,85,94,103,112,122,133,144,155,167,179,193,207,222,238,254,272,291,310,331,351,373,396,421,447,475,506,539,574,611,651,690,733
5,10,14,19,23,28,33,38,43,49,56,63,70,78,86,95,104,114,125,135,147,158,171,184,197,212,228,244,262,282,301,322,343,365,387,411,438,466,497,532,569,609,652,696,741,788
5,10,15,19,24,29,33,39,44,50,57,63,71,79,87,96,106,116,127,138,150,162,175,189,203,218,235,253,272,292,313,334,356,379,403,429,457,487,522,559,598,640,685,730,776,823
6,10,15,20,24,29,34,40,45,51,58,64,72,80,89,98,108,118,129,141,153,166,180,194,209,225,243,262,282,303,325,347,370,393,418,445,475,507,543,583,625,670,717,764,811,859
6,11,16,20,25,30,35,40,46,52,59,66,73,81,90,100,110,121,133,146,159,172,187,201,218,235,254,274,296,318,341,364,387,412,438,467,499,535,574,618,663,712,761,812,862,912
6,11,16,21,26,31,36,41,47,53,60,67,74,83,92,102,113,125,138,152,166,181,196,212,229,248,268,289,311,333,357,382,408,436,465,497,532,570,611,657,706,755,807,855,903,941
7,12,17,22,27,32,37,43,48,55,61,68,76,85,94,105,117,131,145,160,175,190,206,223,241,260,281,302,326,351,377,405,435,466,499,536,574,615,658,704,752,802,856,911,967,1020
7,12,17,23,28,33,39,44,50,56,63,70,79,88,98,110,123,138,154,171,188,205,222,240,260,280,302,326,352,377,405,435,466,499,536,574,614,656,703,751,802,857,912,969,1026,1083
8,13,19,24,30,35,41,47,53,60,66,74,82,92,104,118,133,149,167,185,204,224,243,263,283,305,328,353,381,410,441,474,508,544,583,625,668,715,764,814,867,925,985,1047,1112,1178
8,14,20,25,31,37,43,49,56,62,69,77,86,97,110,124,141,158,177,197,218,239,260,281,302,324,350,378,408,440,473,507,542,579,618,659,704,753,804,857,915,976,1037,1097,1159,1209
9,15,21,27,33,39,45,51,57,64,71,79,89,101,115,132,151,170,190,212,233,254,277,301,325,350,377,404,433,465,498,532,569,607,646,688,736,790,848,910,976,1039,1100,1158,1215,1265
