5,14,25,35,45,55,65,74,83,91,97,103,109,114,121,129,138,148,157,167,175,183,191,198,204,210,214,218,221,224,226,229,231,234,236,238,240,242,243,245,246
6,16,26,36,47,57,67,77,86,95,104,112,121,129,137,146,154,162,170,178,185,192,198,204,209,213,217,221,225,228,232,235,238,240,242,244,246,247,249,250,251
6,17,27,38,48,59,70,80,90,100,109,119,128,136,145,154,162,170,178,186,193,201,208,215,221,227,231,235,239,242,245,248,251,254,257,259,262,264,267,269,271
7,18,29,40,51,62,72,83,93,104,114,124,134,144,153,163,172,181,189,197,205,213,220,227,233,239,244,248,252,256,259,263,266,269,271,274,277,279,281,284,286
8,19,30,41,52,63,74,85,96,106,117,128,138,149,159,169,178,187,195,204,212,220,228,235,242,248,254,260,265,270,276,280,285,289,293,297,300,303,305,308,310
8,20,31,42,53,65,76,87,98,109,120,131,142,153,164,174,183,192,201,210,218,226,234,242,249,256,263,269,275,281,287,292,297,301,305,309,313,316,319,323,325
9,20,32,43,55,66,77,88,99,111,122,133,144,155,166,176,185,195,204,213,222,230,239,247,256,263,271,278,284,290,296,301,307,312,317,322,326,330,333,337,340
10,21,33,44,56,67,79,90,101,112,124,135,146,157,168,178,188,198,208,217,226,236,245,254,263,271,278,285,292,298,304,310,316,322,328,334,339,344,348,352,357
10,22,33,45,57,68,80,91,103,114,126,138,149,160,171,182,192,203,213,223,232,242,251,261,270,279,288,296,304,312,319,326,333,340,347,354,360,365,370,376,381
11,22,34,46,58,70,81,93,105,116,128,140,152,163,174,185,196,207,217,228,238,248,259,270,282,294,306,318,329,339,349,360,371,383,396,408,421,433,444,454,464
11,23,35,47,59,71,82,94,106,118,130,142,154,165,177,188,199,210,221,232,243,255,267,280,295,311,327,343,360,376,392,410,428,447,468,490,513,539,566,593,623
12,24,36,48,60,72,84,96,108,120,132,144,156,168,180,191,202,214,225,237,249,263,277,293,310,328,347,366,385,403,423,443,464,487,510,535,562,589,617,646,677
12,24,36,49,61,73,85,97,109,121,134,146,158,170,182,194,206,218,230,243,257,272,289,306,324,343,362,382,401,422,444,467,491,518,545,573,602,632,664,696,732
12,25,37,50,62,74,86,99,111,123,135,148,160,173,186,198,211,224,238,252,267,283,300,319,338,358,378,398,419,442,466,491,518,547,578,609,641,675,710,745,783
13,25,38,50,63,75,88,100,112,125,137,150,163,176,190,203,217,231,245,260,276,294,313,333,353,374,395,417,439,464,490,517,546,576,608,642,679,718,759,800,842
13,26,39,51,64,77,89,101,114,127,140,153,167,181,195,210,225,239,254,270,287,306,326,346,368,389,411,434,459,485,514,544,575,609,644,680,719,759,802,846,896
14,26,39,52,65,78,90,103,116,129,142,156,171,186,202,218,234,250,266,283,300,319,339,360,382,405,430,456,483,513,544,577,612,649,685,725,765,806,852,898,954
14,27,40,53,66,79,92,105,118,131,145,160,176,193,210,228,245,262,279,297,315,335,355,378,401,425,451,479,508,539,573,608,645,683,721,761,804,849,900,952,1015
15,28,41,55,68,81,93,107,120,134,150,166,183,201,219,237,255,273,291,309,329,350,372,395,420,446,474,504,535,568,603,640,678,718,758,800,846,895,951,1009,1080
16,29,43,56,69,83,96,109,124,140,157,175,194,213,232,251,269,287,306,326,347,370,394,419,446,475,504,534,566,600,636,675,717,761,806,852,901,952,1010,1068,1138
17,31,45,58,72,85,99,113,128,146,166,187,209,230,251,271,290,309,328,350,372,397,423,451,481,513,545,581,618,656,696,739,781,825,871,917,965,1019,1078,1139,1211
19,33,47,61,75,88,102,117,134,153,175,198,222,246,268,288,307,327,347,368,390,416,443,474,507,544,582,623,664,706,750,794,838,881,925,970,1022,1080,1156,1234,1344
20,34,48,63,77,90,105,122,141,163,187,213,237,261,284,305,325,346,367,391,416,444,474,510,550,593,640,689,734,776,816,856,896,941,994,1054,1123,1203,1292,1384,1485
