45,98,153,207,262,317,369,417,458,492,518,537,557,581,612,654,706,759,811,864,912,956,1003,1050,1090,1127,1160,1187,1210,1231,1252,1271,1290,1307,1324,1340,1355,1370,1384,1398,1411
47,102,158,213,268,322,374,422,465,501,530,558,589,628,677,736,799,861,916,964,1003,1037,1067,1097,1125,1152,1179,1204,1228,1252,1274,1295,1315,1334,1352,1369,1385,1400,1413,1426,1438
49,105,161,217,272,327,379,428,473,513,552,592,636,687,742,798,852,901,945,983,1018,1052,1084,1115,1145,1174,1201,1227,1252,1275,1298,1319,1340,1359,1378,1396,1412,1428,1443,1458,1471
52,109,166,222,278,333,386,437,486,534,580,628,678,729,780,829,877,921,963,1002,1040,1076,1111,1143,1175,1205,1235,1262,1288,1313,1337,1360,1382,1403,1422,1441,1460,1477,1494,1510,1525
55,112,169,226,282,338,392,445,496,546,595,645,695,745,793,841,887,930,972,1012,1050,1087,1123,1158,1191,1222,1253,1282,1310,1337,1363,1388,1412,1435,1456,1477,1496,1515,1533,1551,1569
56,114,172,229,286,342,396,449,501,552,602,653,703,753,802,850,896,939,982,1022,1062,1099,1135,1171,1204,1237,1268,1298,1327,1355,1382,1408,1432,1456,1479,1500,1521,1540,1558,1576,1593
58,116,174,231,288,345,400,453,506,558,609,660,711,761,810,858,904,948,990,1031,1070,1109,1146,1182,1217,1251,1284,1315,1344,1373,1401,1428,1455,1480,1505,1529,1552,1574,1595,1615,1634
59,118,176,234,291,348,403,457,510,563,615,667,718,768,818,866,912,957,1000,1041,1081,1120,1158,1194,1230,1264,1296,1328,1359,1389,1418,1446,1473,1499,1523,1547,1570,1592,1614,1635,1656
59,119,178,236,294,350,406,460,514,567,619,672,724,775,826,875,922,968,1011,1053,1093,1131,1169,1205,1240,1275,1308,1341,1372,1404,1434,1464,1493,1520,1547,1573,1598,1622,1646,1671,1694
61,121,180,238,296,353,408,463,517,571,624,678,731,783,833,883,930,976,1020,1062,1103,1143,1183,1221,1259,1296,1333,1368,1403,1436,1469,1500,1531,1561,1590,1618,1646,1673,1699,1724,1749
62,122,181,240,298,355,411,466,520,575,629,683,736,789,840,890,938,984,1030,1074,1118,1161,1204,1246,1288,1328,1369,1408,1448,1488,1527,1566,1605,1642,1677,1711,1743,1774,1806,1837,1868
63,123,183,242,301,358,414,469,524,579,633,688,742,796,849,902,955,1009,1064,1120,1176,1231,1287,1341,1395,1451,1510,1573,1639,1709,1783,1858,1931,2003,2072,2139,2204,2270,2336,2404,2471
64,125,185,244,303,360,416,472,527,583,638,694,751,808,868,933,1000,1074,1153,1237,1321,1411,1499,1588,1679,1775,1873,1975,2082,2192,2304,2417,2538,2659,2780,2903,3027,3143,3258,3374,3488
65,126,186,246,305,363,419,475,531,587,645,706,773,847,928,1018,1114,1211,1310,1406,1502,1597,1693,1790,1894,1997,2103,2211,2325,2437,2556,2678,2804,2930,3056,3181,3308,3433,3560,3690,3825
66,127,188,248,307,365,422,479,536,595,660,732,813,906,1012,1123,1240,1356,1468,1573,1677,1776,1874,1977,2087,2200,2320,2445,2572,2697,2822,2945,3065,3185,3309,3432,3557,3685,3816,3947,4087
67,129,190,250,310,368,425,483,543,609,685,775,880,1000,1127,1258,1383,1499,1607,1711,1812,1917,2029,2149,2270,2399,2530,2660,2787,2915,3042,3169,3302,3442,3585,3728,3865,3992,4107,4217,4315
68,130,192,252,312,371,429,489,555,629,717,821,941,1073,1211,1348,1480,1602,1718,1830,1945,2060,2181,2302,2427,2551,2681,2811,2944,3076,3217,3355,3498,3648,3806,3957,4110,4263,4410,4555,4697
69,133,194,255,315,374,434,498,572,658,762,885,1021,1166,1310,1451,1583,1709,1831,1954,2077,2199,2321,2442,2564,2692,2829,2972,3126,3282,3436,3587,3737,3880,4022,4166,4311,4457,4604,4751,4894
70,134,197,259,319,378,442,512,596,699,825,966,1120,1278,1433,1580,1720,1855,1985,2109,2232,2350,2469,2593,2723,2863,3012,3168,3325,3484,3641,3798,3951,4102,4249,4393,4533,4676,4811,4948,5070
73,137,199,262,323,383,448,525,618,736,882,1043,1216,1394,1566,1724,1876,2021,2153,2280,2406,2531,2656,2791,2933,3082,3237,3403,3571,3741,3908,4071,4225,4375,4518,4661,4808,4950,5102,5253,5424
75,140,204,268,330,391,463,552,663,806,984,1179,1383,1587,1783,1966,2136,2293,2444,2581,2706,2829,2953,3077,3209,3354,3512,3685,3867,4058,4247,4429,4595,4750,4894,5031,5165,5303,5455,5604,5789
76,143,208,273,337,399,475,574,699,860,1065,1286,1510,1736,1950,2137,2309,2470,2613,2750,2889,3025,3161,3311,3460,3616,3788,3969,4148,4335,4510,4671,4819,4962,5102,5248,5396,5558,5713,5872,6013
80,148,214,280,344,406,488,597,737,921,1160,1414,1670,1926,2163,2363,2546,2723,2882,3031,3177,3314,3450,3596,3760,3938,4131,4323,4508,4677,4834,4981,5138,5297,5459,5620,5782,5919,6040,6157,6238
