511,448,394,342,296,252,213,178,149,124,109,102,99,102,105,106,106,104,102,102,100,99,96,90,81,72,62,53,47,42,40,39,40,40,41
513,452,400,350,308,269,238,214,193,178,170,165,165,168,171,172,172,169,164,159,153,145,139,132,125,119,113,107,101,96,90,85,81,76,71
516,456,405,358,320,286,261,244,230,221,217,214,212,212,210,207,202,195,187,179,171,162,154,147,140,133,127,121,114,108,103,97,92,87,82
519,459,413,371,340,317,303,294,287,280,273,265,256,247,239,231,222,214,205,196,187,178,169,161,153,145,138,131,125,119,112,107,101,96,91
520,462,421,383,358,339,327,317,309,300,291,280,270,260,250,240,230,221,211,202,192,183,175,167,159,152,145,138,131,125,118,113,107,101,96
521,464,424,388,364,345,333,324,316,307,297,287,276,266,256,247,237,228,219,209,200,191,182,174,166,159,151,144,138,131,124,119,113,107,102
523,466,427,392,368,350,339,330,321,312,303,293,283,273,263,254,244,235,225,216,207,197,189,181,173,166,159,153,146,139,133,127,122,117,112
524,468,430,395,372,354,343,334,326,317,308,298,288,279,269,260,252,243,235,225,217,208,200,194,188,183,179,174,169,163,157,152,147,141,138
525,469,432,397,375,357,346,338,330,322,313,304,295,286,278,271,264,258,252,246,239,232,225,219,213,207,201,195,189,183,177,171,165,160,155
526,471,433,399,377,360,350,342,334,327,319,311,303,296,289,283,276,270,263,256,249,242,235,228,222,215,209,203,197,191,185,179,173,168,163
526,472,435,402,380,364,354,346,339,332,326,318,311,304,297,291,284,278,272,266,259,253,246,240,235,230,225,221,215,210,205,201,198,196,196
528,473,437,404,383,367,357,350,344,337,331,324,317,311,307,303,300,298,296,292,289,285,282,278,276,272,267,263,259,253,249,247,245,243,245
529,475,439,407,387,371,362,356,350,344,339,333,329,325,324,325,326,327,328,326,325,324,323,324,327,326,322,317,311,307,307,311,317,325,337
530,476,442,410,390,376,369,364,361,358,356,353,350,348,350,353,358,363,367,370,372,374,376,380,384,388,391,393,393,393,393,392,396,399,412
531,478,444,413,394,382,377,377,378,380,382,382,382,382,383,386,392,398,405,412,420,427,434,442,451,458,466,472,477,480,482,483,489,494,515
532,479,448,420,407,402,406,415,425,432,436,435,432,428,429,433,440,451,462,471,482,491,500,510,520,530,539,546,551,554,557,558,565,570,589
533,481,454,431,426,429,443,460,478,493,504,507,507,505,502,501,505,512,520,529,540,550,563,576,589,602,615,625,635,644,650,655,660,664,667
534,485,463,448,451,464,487,514,539,559,573,577,576,571,567,566,571,578,589,600,616,630,647,663,678,690,702,711,722,732,742,751,754,757,746
535,488,474,465,479,505,542,579,613,640,656,660,660,656,650,647,649,655,664,677,695,713,732,750,765,777,789,797,807,818,827,836,837,837,819
537,493,487,489,515,555,605,655,697,728,748,757,760,760,759,758,759,761,766,774,783,794,809,825,844,865,888,910,931,949,963,976,987,997,1006
539,500,508,522,565,621,687,753,813,857,891,908,912,908,900,889,881,882,892,908,932,955,974,988,1000,1015,1034,1059,1088,1119,1148,1181,1218,1254,1303
542,505,521,546,604,676,760,844,916,972,1013,1035,1040,1035,1023,1010,1002,1003,1016,1035,1058,1082,1102,1114,1134,1155,1179,1210,1249,1283,1314,1357,1391,1425,1449
546,510,531,563,634,721,824,931,1022,1092,1146,1170,1176,1173,1163,1149,1146,1150,1160,1175,1203,1240,1277,1322,1374,1418,1452,1483,1504,1517,1530,1551,1570,1594,1612
