35,28,23,18,14,12,11,11,12,12,13,13,13,13,12,11,10,9,8,7,7,7,6,6,5,5,4,4,4,3,3,3
35,29,25,20,18,17,17,17,18,18,18,18,17,16,14,13,12,11,10,9,8,8,7,7,6,6,5,5,4,4,4,3
36,31,27,24,22,21,22,22,22,22,21,20,18,17,16,15,13,12,12,11,10,9,9,8,7,7,6,6,5,5,5,4
37,33,31,29,27,27,26,26,25,25,23,22,21,19,18,17,16,14,13,13,12,11,10,10,9,8,8,7,7,6,6,6
38,34,32,31,29,29,28,28,27,26,25,24,22,21,20,18,17,16,15,14,14,13,12,12,11,10,10,9,8,8,8,7
38,35,33,32,30,30,30,29,28,28,26,25,24,22,21,20,19,18,17,16,15,14,13,13,12,11,11,10,10,9,9,8
38,36,34,32,31,31,31,30,30,29,28,26,25,24,22,21,20,19,18,17,16,15,14,14,13,12,12,11,10,10,9,9
38,36,35,33,32,32,32,31,31,30,29,28,26,25,24,23,22,21,19,19,18,17,16,15,14,14,13,12,12,11,10,10
39,37,35,34,33,33,33,33,32,32,31,29,28,27,25,24,23,22,21,20,19,18,18,17,16,15,15,14,13,13,12,11
39,37,36,35,34,34,35,35,35,34,33,33,32,31,30,29,28,28,27,27,27,27,27,27,27,26,25,24,23,23,23,24
40,38,37,36,36,36,37,38,38,39,40,41,42,43,44,44,45,45,47,49,52,56,60,63,65,66,67,68,70,73,77,82
40,39,38,37,37,39,41,43,45,47,49,51,53,56,58,61,64,69,75,84,97,112,129,147,169,193,219,252,288,330,374,430
40,39,39,39,40,42,45,49,53,57,61,65,71,77,85,93,103,113,125,140,159,181,208,239,274,313,354,400,448,501,555,620
41,40,40,41,43,47,51,56,61,67,72,79,87,97,108,122,139,157,177,199,223,248,277,309,348,394,447,510,578,662,747,861
41,41,42,44,48,52,58,64,71,77,84,92,102,114,129,146,166,188,212,239,269,303,342,386,436,492,554,629,713,823,936,1097
42,42,45,48,53,59,66,73,80,87,95,105,117,131,148,167,191,216,247,279,315,356,404,461,527,602,689,785,889,1009,1133,1284
42,44,48,52,58,65,73,81,89,98,108,119,132,148,167,191,218,249,285,323,365,413,469,533,611,700,798,911,1033,1177,1325,1514
42,46,52,58,65,73,82,91,101,112,124,137,152,170,192,217,247,280,319,361,409,463,527,602,690,790,904,1033,1174,1339,1507,1718
43,50,57,64,72,82,92,103,114,127,142,157,175,195,218,244,276,313,356,404,461,526,602,691,794,908,1034,1176,1332,1512,1697,1924
44,54,64,73,82,92,104,116,129,145,163,182,203,225,249,278,312,354,404,463,532,610,699,799,911,1036,1178,1339,1520,1720,1929,2158
45,61,74,87,99,111,124,139,156,174,195,218,242,268,300,336,376,422,479,544,622,714,824,943,1074,1221,1386,1580,1803,2074,2358,2719
45,66,82,97,112,126,141,158,176,196,219,245,274,307,346,389,435,486,549,622,708,814,939,1086,1254,1448,1661,1916,2186,2515,2852,3284
46,73,92,112,128,143,159,176,197,219,246,277,311,349,395,446,503,567,643,729,823,932,1064,1219,1404,1628,1894,2191,2514,2851,3198,3533
